Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.0002994,0.0554154,0,0.111504,1.63109e-06,0.102897,0,1.23285,0.000292425,0.0114133,0,0.0876581,1.55189e-06,, , 0.0570104,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000292425,0.000987789,0.00693255,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,1.55189e-06,0.0585562
2,14.323,14.415,11.3422,0.00267378,0.384165,0.43944,3.50291,1.1138e-05,3.46824,3.5603,9.61573,0.0023646,0.122135,0.177409,2.63447,2.89326e-07,, , 0.490341,6.25664,0.281557,15.039,8.87695,9.61573,0.0023646,0.0155217,0.15816,0.122412,0.018972,0.00836733,0.51324,2.63447,2.89326e-07,0.920125
3,3.94378,3.98394,7.27417,0.00451103,0.12422,0.148842,2.8181,1.6571e-05,0.835579,0.875739,6.416,0.00389267,0.0463786,0.0710008,1.08857,4.44182e-07,, , 0.213979,1.37476,0.122576,5.19895,2.83585,6.416,0.00389267,0.0293457,0.0695451,0.0396159,0.00821842,0.0073045,0.152882,1.08857,4.44182e-07,1.73961
4,5.81926,5.90596,7.76441,0.00527796,0.201331,0.251296,5.41695,2.8011e-05,1.02234,1.10904,6.41359,0.00404125,0.0866972,0.136662,1.95893,4.94006e-07,, , 0.425298,1.4674,0.238688,8.71495,4.15019,6.41359,0.00404125,0.0584488,0.135029,0.072218,0.0161122,0.0115958,0.228027,1.95893,4.94006e-07,3.46485
5,1.4255,1.45739,7.03582,0.0102015,0.0601086,0.0785679,7.62983,5.39727e-05,0.251678,0.283568,5.5,0.0077281,0.0301955,0.0486547,0.715996,9.51359e-07,, , 0.156583,0.291019,0.0876438,6.27073,1.45379,5.5,0.0077281,0.116473,0.0501384,0.0227841,0.00592769,0.017268,0.0652687,0.715996,9.51359e-07,6.90454
6,2.2851,2.3512,8.43821,0.00906481,0.102968,0.139903,15.2416,0.000104808,0.403636,0.469728,5.50084,0.00411796,0.0593642,0.0962992,1.41421,6.67938e-07,, , 0.312849,0.387537,0.172973,11.9448,2.43759,5.50084,0.00411796,0.232886,0.0995002,0.0443615,0.0118017,0.0309699,0.101966,1.41421,6.67938e-07,13.8055
7,0.448097,0.449853,9.57536,0.0257595,0.0237946,0.0273493,49.3557,0.000193967,0.366516,0.368272,0.0128615,0.00882923,0.0123088,0.0158635,0.192924,1.71836e-06,, , 0.00875188,0.72115,0.00488577,12.0317,0.252186,0.0128615,0.00882923,0.827824,0.00957289,0.0174337,0.00116571,0.106011,0.0447805,0.192924,1.71836e-06,49.0734
8,0.027454,0.0276666,0.0180134,5.28024e-05,0.000486826,0.000511676,0.0602445,2.48684e-07,0.00177504,0.00198768,0.00204252,3.21355e-05,6.70625e-05,9.1913e-05,0.000225339,1.40059e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00204252,3.21355e-05,0.00101147,5.65492e-05,8.41608e-05,1.82655e-05,0.000319475,0.000672753,0.000225339,1.40059e-08,0.0599602
Total,35.997,28.591,53.2658,0.0578408,0.95249,1.08591,84.1368,0.000410347,6.45266,6.66864,34.6939,0.0312984,0.36856,0.545982,8.09298,6.13107e-06,, , 1.66589,10.5072,0.948155,66.1026,21.4208,34.6939,0.0312984,1.2825,0.528935,0.322039,0.0635673,0.183419,1.14651,8.09298,6.13107e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13972,0.00848093,1.56406,20.4741,0.0209002,3.85444
