Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72481,0,1.81752,0.000324919,0.0554163,0,0.111504,1.86687e-06,0.102907,0,1.23285,0.000317944,0.0114141,0,0.0876581,1.78767e-06,, , 0.0570203,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000317944,0.000987789,0.00693339,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,1.78767e-06,0.0585562
2,14.3227,14.4148,11.3423,0.0022978,0.384284,0.439568,3.50292,1.0116e-05,3.46799,3.56005,9.61581,0.00198862,0.122254,0.177537,2.63447,2.25453e-07,, , 0.489836,6.25664,0.281557,15.039,8.87695,9.61581,0.00198862,0.0155217,0.158399,0.122412,0.0189805,0.00836733,0.51324,2.63447,2.25453e-07,0.920125
3,3.94381,3.98397,7.27437,0.00406891,0.124303,0.148882,2.81811,1.6176e-05,0.835607,0.875765,6.4162,0.00345055,0.046461,0.0710402,1.08858,3.9481e-07,, , 0.214035,1.37476,0.122576,5.19895,2.83585,6.4162,0.00345055,0.0293457,0.0696564,0.0396159,0.00822893,0.0073045,0.152882,1.08858,3.9481e-07,1.73961
4,5.81927,5.90598,7.76454,0.00738861,0.201558,0.251605,5.44112,2.88761e-05,1.02235,1.10906,6.41372,0.0061519,0.0869243,0.136971,1.98311,7.10265e-07,, , 0.425331,1.4674,0.238688,8.71495,4.15019,6.41372,0.0061519,0.0584488,0.135553,0.072218,0.0161253,0.0115958,0.228027,1.98311,7.10265e-07,3.46485
5,1.42548,1.4574,7.03586,0.0107878,0.060128,0.0785801,7.62983,5.40861e-05,0.251663,0.283573,5.50004,0.00831436,0.0302148,0.0486669,0.715997,1.00803e-06,, , 0.156556,0.291019,0.0876438,6.27073,1.45379,5.50004,0.00831436,0.116473,0.0501677,0.0227841,0.00592996,0.017268,0.0652687,0.715997,1.00803e-06,6.90454
6,2.28532,2.35144,8.43838,0.0184138,0.103118,0.140013,15.2416,0.000105823,0.403852,0.469969,5.50101,0.0134669,0.0595145,0.0964091,1.41421,1.68329e-06,, , 0.313311,0.387537,0.172973,11.9448,2.43759,5.50101,0.0134669,0.232886,0.0997433,0.0443615,0.0118189,0.0309699,0.101966,1.41421,1.68329e-06,13.8055
7,0.448101,0.449855,9.5754,0.0207729,0.0238753,0.0274897,49.3574,0.000193358,0.36652,0.368274,0.0129031,0.00384263,0.0123895,0.0160038,0.194679,1.10957e-06,, , 0.00875868,0.72115,0.00488577,12.0317,0.252186,0.0129031,0.00384263,0.827824,0.00979178,0.0174337,0.00116784,0.106011,0.0447805,0.194679,1.10957e-06,49.0734
8,0.027454,0.0276666,0.018009,5.59284e-05,0.000486808,0.000511676,0.0602445,2.49011e-07,0.00177504,0.00198768,0.00203812,3.52616e-05,6.70449e-05,9.19125e-05,0.000225339,1.43325e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203812,3.52616e-05,0.00101147,5.65346e-05,8.41608e-05,1.8262e-05,0.000319475,0.000672753,0.000225339,1.43325e-08,0.0599602
Total,35.997,28.5911,53.2664,0.0641106,0.95317,1.08665,84.1627,0.000410551,6.45267,6.66868,34.6946,0.0375682,0.369239,0.546721,8.11893,6.93342e-06,, , 1.66593,10.5072,0.948155,66.1026,21.4208,34.6946,0.0375682,1.2825,0.5303,0.322039,0.0636209,0.183419,1.14651,8.11893,6.93342e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13904,0.00848043,1.56397,20.4121,0.0208971,3.85387
