Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554144,0,0.111504,3.37026e-06,0.102889,0,1.23285,0.000681999,0.0114123,0,0.0876581,3.29106e-06,, , 0.0570028,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693155,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.29106e-06,0.0585562
2,14.3228,14.4149,11.3424,0.0072628,0.384341,0.439632,3.50292,0.000449987,3.4681,3.56018,9.61587,0.00695362,0.122311,0.177602,2.63448,2.77174e-05,, , 0.490077,6.25664,0.281557,15.039,8.87695,9.61587,0.00695362,0.0155217,0.158514,0.122412,0.0189869,0.00836733,0.51324,2.63448,2.77174e-05,0.920125
3,3.94369,3.98384,7.27345,0.0142465,0.123951,0.148737,2.78189,0.000187038,0.835485,0.875638,6.41528,0.0136282,0.0461096,0.0708956,1.05236,2.17526e-05,, , 0.213786,1.37476,0.122576,5.19895,2.83585,6.41528,0.0136282,0.0293457,0.0692076,0.0396159,0.00818178,0.0073045,0.152882,1.05236,2.17526e-05,1.73961
4,5.81918,5.90582,7.76425,0.0228828,0.201099,0.251009,5.41694,4.70944e-05,1.02227,1.10891,6.41344,0.0216461,0.0864651,0.136375,1.95892,5.26485e-06,, , 0.425086,1.4674,0.238688,8.71495,4.15019,6.41344,0.0216461,0.0584488,0.134526,0.072218,0.0160961,0.0115958,0.228027,1.95892,5.26485e-06,3.46485
5,1.42546,1.45738,7.0357,0.0467602,0.0600397,0.0784941,7.62983,7.58014e-05,0.251634,0.283562,5.49988,0.0442867,0.0301265,0.0485809,0.715993,1.18657e-05,, , 0.156533,0.291019,0.0876438,6.27073,1.45379,5.49988,0.0442867,0.116473,0.0500016,0.0227841,0.00592179,0.017268,0.0652687,0.715993,1.18657e-05,6.90454
6,2.28467,2.35075,8.43796,0.0930834,0.102462,0.139181,15.2238,0.000127934,0.403203,0.469284,5.50058,0.0881365,0.0588582,0.0955774,1.39641,2.3794e-05,, , 0.311978,0.387537,0.172973,11.9448,2.43759,5.50058,0.0881365,0.232886,0.0982989,0.0443615,0.0117752,0.0309699,0.101966,1.39641,2.3794e-05,13.8055
7,0.448093,0.449848,9.57533,0.0954974,0.0237448,0.027262,49.3539,0.000201462,0.366512,0.368267,0.012837,0.0785671,0.012259,0.0157761,0.19117,9.21394e-06,, , 0.00874272,0.72115,0.00488577,12.0317,0.252186,0.012837,0.0785671,0.827824,0.00943692,0.0174337,0.00116447,0.106011,0.0447805,0.19117,9.21394e-06,49.0734
8,0.027454,0.0276666,0.0179991,0.000265517,0.000486721,0.000511578,0.0602445,2.72285e-07,0.00177504,0.00198768,0.00202824,0.00024485,6.6958e-05,9.18143e-05,0.000225338,3.76061e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00202824,0.00024485,0.00101147,5.63575e-05,8.41608e-05,1.82541e-05,0.000319475,0.000672753,0.000225338,3.76061e-08,0.0599602
Total,35.9962,28.5902,53.2646,0.280688,0.951539,1.08483,84.081,0.00109296,6.45186,6.66783,34.6928,0.254145,0.367609,0.544899,8.03722,0.000102937,, , 1.66429,10.5072,0.948155,66.1026,21.4208,34.6928,0.254145,1.2825,0.526973,0.322039,0.0634959,0.183419,1.14651,8.03722,0.000102937,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14114,0.00846513,1.56115,20.6061,0.0208045,3.83679
