Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000488456,0.0554163,0,0.111504,2.52121e-06,0.102907,0,1.23285,0.00048148,0.0114141,0,0.0876581,2.44201e-06,, , 0.0570201,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.00048148,0.000987789,0.00693336,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.44201e-06,0.0585562
2,14.3228,14.4149,11.3423,0.00186512,0.38421,0.439499,3.50291,9.36448e-06,3.46807,3.56013,9.61575,0.00155595,0.12218,0.177469,2.63447,1.78483e-07,, , 0.490005,6.25664,0.281557,15.039,8.87695,9.61575,0.00155595,0.0155217,0.158262,0.122412,0.0189741,0.00836733,0.51324,2.63447,1.78483e-07,0.920125
3,3.94375,3.98391,7.27429,0.00394669,0.124247,0.148822,2.81811,1.60571e-05,0.835552,0.875713,6.41612,0.00332834,0.0464052,0.0709802,1.08858,3.79944e-07,, , 0.213929,1.37476,0.122576,5.19895,2.83585,6.41612,0.00332834,0.0293457,0.069545,0.0396159,0.00822453,0.0073045,0.152882,1.08858,3.79944e-07,1.73961
4,5.8192,5.9059,7.76458,0.00644801,0.20162,0.251685,5.44113,2.8507e-05,1.02229,1.10898,6.41376,0.00521129,0.0869859,0.137051,1.98311,6.18e-07,, , 0.425185,1.4674,0.238688,8.71495,4.15019,6.41376,0.00521129,0.0584488,0.135689,0.072218,0.0161295,0.0115958,0.228027,1.98311,6.18e-07,3.46485
5,1.42552,1.45744,7.03587,0.00868309,0.0601375,0.078594,7.62983,5.36446e-05,0.251702,0.283616,5.50005,0.00620966,0.0302244,0.0486808,0.715997,7.87301e-07,, , 0.156655,0.291019,0.0876438,6.27073,1.45379,5.50005,0.00620966,0.116473,0.0501906,0.0227841,0.00593048,0.017268,0.0652687,0.715997,7.87301e-07,6.90454
6,2.28544,2.35158,8.43833,0.0173348,0.103108,0.14005,15.2416,0.000105712,0.403974,0.470109,5.50096,0.012388,0.0595037,0.0964458,1.41421,1.57195e-06,, , 0.313574,0.387537,0.172973,11.9448,2.43759,5.50096,0.012388,0.232886,0.0997743,0.0443615,0.0118137,0.0309699,0.101966,1.41421,1.57195e-06,13.8055
7,0.448102,0.449856,9.57541,0.0197607,0.0238943,0.0275225,49.3574,0.000193212,0.366522,0.368276,0.0129148,0.00283043,0.0124085,0.0160367,0.194679,9.63787e-07,, , 0.00876213,0.72115,0.00488577,12.0317,0.252186,0.0129148,0.00283043,0.827824,0.009843,0.0174337,0.00116844,0.106011,0.0447805,0.194679,9.63787e-07,49.0734
8,0.027454,0.0276666,0.0180101,0.000121699,0.000486813,0.000511676,0.0602445,2.57117e-07,0.00177504,0.00198768,0.00203922,0.000101033,6.70493e-05,9.19126e-05,0.000225339,2.24385e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203922,0.000101033,0.00101147,5.65383e-05,8.41608e-05,1.82629e-05,0.000319475,0.000672753,0.000225339,2.24385e-08,0.0599602
Total,35.9971,28.5912,53.2663,0.0586486,0.953119,1.08668,84.1627,0.000409276,6.45279,6.66881,34.6944,0.0321062,0.369189,0.546755,8.11893,6.96391e-06,, , 1.66621,10.5072,0.948155,66.1026,21.4208,34.6944,0.0321062,1.2825,0.530294,0.322039,0.0636104,0.183419,1.14651,8.11893,6.96391e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13904,0.00848081,1.56404,20.4122,0.0208994,3.8543
