Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554143,0,0.111504,3.82748e-06,0.102891,0,1.23285,0.000681999,0.0114121,0,0.0876581,3.74828e-06,, , 0.0570044,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693139,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.74828e-06,0.0585562
2,14.3229,14.415,11.3426,0.00699673,0.38469,0.440038,3.53062,0.000150306,3.46817,3.56023,9.61611,0.00668755,0.12266,0.178008,2.66217,8.98736e-06,, , 0.490202,6.25664,0.281557,15.039,8.87695,9.61611,0.00668755,0.0155217,0.159244,0.122412,0.0190114,0.00836733,0.51324,2.66217,8.98736e-06,0.920125
3,3.94379,3.98395,7.27391,0.014245,0.124134,0.14883,2.80603,0.000189079,0.835589,0.875749,6.41574,0.0136266,0.0462928,0.0709888,1.0765,2.20077e-05,, , 0.214001,1.37476,0.122576,5.19895,2.83585,6.41574,0.0136266,0.0293457,0.0694604,0.0396159,0.00820546,0.0073045,0.152882,1.0765,2.20077e-05,1.73961
4,5.81915,5.90585,7.7642,0.0215309,0.201096,0.251067,5.39276,4.41928e-05,1.02224,1.10894,6.41338,0.0202942,0.0864617,0.136433,1.93474,4.53946e-06,, , 0.425087,1.4674,0.238688,8.71495,4.15019,6.41338,0.0202942,0.0584488,0.134586,0.072218,0.0160903,0.0115958,0.228027,1.93474,4.53946e-06,3.46485
5,1.42533,1.45723,7.03571,0.0458121,0.0600388,0.0784924,7.62983,7.36955e-05,0.251508,0.283407,5.49989,0.0433387,0.0301257,0.0485792,0.715993,1.08127e-05,, , 0.156252,0.291019,0.0876438,6.27073,1.45379,5.49989,0.0433387,0.116473,0.0499988,0.0227841,0.00592205,0.017268,0.0652687,0.715993,1.08127e-05,6.90454
6,2.28481,2.35086,8.43807,0.0879347,0.102833,0.139801,15.2238,0.000122816,0.403343,0.469397,5.5007,0.0829878,0.0592295,0.0961967,1.39642,1.86759e-05,, , 0.312222,0.387537,0.172973,11.9448,2.43759,5.5007,0.0829878,0.232886,0.0992778,0.0443615,0.0117869,0.0309699,0.101966,1.39642,1.86759e-05,13.8055
7,0.448088,0.449844,9.57536,0.118434,0.0238053,0.0273696,49.3557,0.000203926,0.366507,0.368264,0.0128639,0.101504,0.0123195,0.0158838,0.192924,1.16775e-05,, , 0.00873373,0.72115,0.00488577,12.0317,0.252186,0.0128639,0.101504,0.827824,0.00960374,0.0174337,0.00116584,0.106011,0.0447805,0.192924,1.16775e-05,49.0734
8,0.027454,0.0276666,0.0180019,0.000315634,0.00048678,0.000511675,0.0602445,2.79584e-07,0.00177504,0.00198768,0.00203098,0.000294967,6.70164e-05,9.19115e-05,0.000225338,4.49061e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203098,0.000294967,0.00101147,5.65108e-05,8.41608e-05,1.82563e-05,0.000319475,0.000672753,0.000225338,4.49061e-08,0.0599602
Total,35.9963,28.5904,53.2654,0.295958,0.952499,1.08611,84.1104,0.000788123,6.45202,6.66797,34.6936,0.269416,0.368568,0.546181,8.06664,8.04938e-05,, , 1.66458,10.5072,0.948155,66.1026,21.4208,34.6936,0.269416,1.2825,0.529159,0.322039,0.0635516,0.183419,1.14651,8.06664,8.04938e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14036,0.00846396,1.56093,20.5335,0.0207974,3.83548
