Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.055415,0,0.111504,3.82103e-06,0.102895,0,1.23285,0.000681999,0.0114129,0,0.0876581,3.74183e-06,, , 0.057009,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693212,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.74183e-06,0.0585562
2,14.3228,14.4149,11.3425,0.00570826,0.384295,0.439425,3.5306,2.5857e-05,3.46807,3.56014,9.61596,0.00539908,0.122264,0.177395,2.66216,1.20927e-06,, , 0.490011,6.25664,0.281557,15.039,8.87695,9.61596,0.00539908,0.0155217,0.158251,0.122412,0.018996,0.00836733,0.51324,2.66216,1.20927e-06,0.920125
3,3.94379,3.98397,7.27364,0.0129116,0.124004,0.148731,2.79396,5.73325e-05,0.835588,0.875766,6.41548,0.0122932,0.0461627,0.0708894,1.06443,5.53937e-06,, , 0.214018,1.37476,0.122576,5.19895,2.83585,6.41548,0.0122932,0.0293457,0.0692445,0.0396159,0.0081917,0.0073045,0.152882,1.06443,5.53937e-06,1.73961
4,5.81912,5.90574,7.76419,0.0278336,0.200965,0.250809,5.39276,0.000139828,1.0222,1.10882,6.41337,0.0265969,0.0863316,0.136175,1.93474,2.84483e-05,, , 0.424941,1.4674,0.238688,8.71495,4.15019,6.41337,0.0265969,0.0584488,0.134199,0.072218,0.0160899,0.0115958,0.228027,1.93474,2.84483e-05,3.46485
5,1.42552,1.45743,7.03565,0.0463159,0.0600078,0.078461,7.62094,7.49092e-05,0.251701,0.283612,5.49983,0.0438425,0.0300946,0.0485478,0.707107,1.14196e-05,, , 0.15665,0.291019,0.0876438,6.27073,1.45379,5.49983,0.0438425,0.116473,0.0499392,0.0227841,0.00591906,0.017268,0.0652687,0.707107,1.14196e-05,6.90454
6,2.28495,2.35104,8.43793,0.0879472,0.102266,0.138816,15.2238,0.000122863,0.403485,0.469574,5.50055,0.0830004,0.0586623,0.0952122,1.39641,1.87229e-05,, , 0.312542,0.387537,0.172973,11.9448,2.43759,5.50055,0.0830004,0.232886,0.0977408,0.0443615,0.0117722,0.0309699,0.101966,1.39641,1.87229e-05,13.8055
7,0.448095,0.449852,9.57534,0.117686,0.0237378,0.0272446,49.3539,0.000203741,0.366514,0.368272,0.012842,0.100756,0.012252,0.0157587,0.19117,1.14929e-05,, , 0.00874837,0.72115,0.00488577,12.0317,0.252186,0.012842,0.100756,0.827824,0.00941226,0.0174337,0.00116472,0.106011,0.0447805,0.19117,1.14929e-05,49.0734
8,0.027454,0.0276666,0.0180178,0.000215481,0.000486843,0.000511677,0.0602445,2.66949e-07,0.00177504,0.00198768,0.00204691,0.000194814,6.70801e-05,9.19137e-05,0.000225339,3.22708e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00204691,0.000194814,0.00101147,5.6564e-05,8.41608e-05,1.8269e-05,0.000319475,0.000672753,0.000225339,3.22708e-08,0.0599602
Total,35.9965,28.5906,53.2648,0.299307,0.951178,1.084,84.0877,0.000628619,6.45223,6.66818,34.6929,0.272765,0.367247,0.54407,8.0439,8.06064e-05,, , 1.665,10.5072,0.948155,66.1026,21.4208,34.6929,0.272765,1.2825,0.525775,0.322039,0.0635032,0.183419,1.14651,8.0439,8.06064e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14101,0.00846373,1.56089,20.5935,0.020796,3.83523
