Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000676474,0.0554141,0,0.111504,3.76099e-05,0.102891,0,1.23285,0.000669499,0.011412,0,0.0876581,3.75307e-05,, , 0.0570049,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000669499,0.000987789,0.00693122,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.75307e-05,0.0585562
2,14.3224,14.4144,11.3427,0.00463786,0.384958,0.440412,3.53062,1.75329e-05,3.46764,3.55962,9.61621,0.00432868,0.122927,0.178382,2.66218,6.89008e-07,, , 0.489061,6.25664,0.281557,15.039,8.87695,9.61621,0.00432868,0.0155217,0.159875,0.122412,0.0190216,0.00836733,0.51324,2.66218,6.89008e-07,0.920125
3,3.9438,3.98396,7.27417,0.0119451,0.124231,0.148866,2.8181,3.85608e-05,0.835599,0.875757,6.416,0.0113268,0.0463893,0.071024,1.08857,3.19291e-06,, , 0.214019,1.37476,0.122576,5.19895,2.83585,6.416,0.0113268,0.0293457,0.069579,0.0396159,0.00821843,0.0073045,0.152882,1.08857,3.19291e-06,1.73961
4,5.81928,5.90594,7.76432,0.0243435,0.201238,0.25121,5.41694,5.54332e-05,1.02236,1.10902,6.4135,0.0231068,0.0866042,0.136576,1.95893,7.34955e-06,, , 0.4253,1.4674,0.238688,8.71495,4.15019,6.4135,0.0231068,0.0584488,0.134859,0.072218,0.0161031,0.0115958,0.228027,1.95893,7.34955e-06,3.46485
5,1.42545,1.45735,7.03572,0.0475704,0.0600598,0.078528,7.62983,7.80928e-05,0.251624,0.283523,5.4999,0.045097,0.0301466,0.0486148,0.715993,1.30114e-05,, , 0.156484,0.291019,0.0876438,6.27073,1.45379,5.4999,0.045097,0.116473,0.0500549,0.0227841,0.00592245,0.017268,0.0652687,0.715993,1.30114e-05,6.90454
6,2.28485,2.35098,8.43823,0.0938875,0.102975,0.139903,15.2416,0.000130924,0.403386,0.469512,5.50086,0.0889406,0.0593716,0.096299,1.41421,2.67837e-05,, , 0.312372,0.387537,0.172973,11.9448,2.43759,5.50086,0.0889406,0.232886,0.0995058,0.0443615,0.0118033,0.0309699,0.101966,1.41421,2.67837e-05,13.8055
7,0.448091,0.449844,9.57534,0.0874479,0.0238119,0.0273939,49.3539,0.000200617,0.36651,0.368263,0.012845,0.0705176,0.0123261,0.015908,0.191171,8.36829e-06,, , 0.00873658,0.72115,0.00488577,12.0317,0.252186,0.012845,0.0705176,0.827824,0.00963558,0.0174337,0.00116487,0.106011,0.0447805,0.191171,8.36829e-06,49.0734
8,0.027454,0.0276666,0.017998,0.000218596,0.000486717,0.000511578,0.0602445,2.67972e-07,0.00177504,0.00198768,0.00202714,0.000197929,6.69537e-05,9.18142e-05,0.000225338,3.32935e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00202714,0.000197929,0.00101147,5.63539e-05,8.41608e-05,1.82532e-05,0.000319475,0.000672753,0.000225338,3.32935e-08,0.0599602
Total,35.9961,28.5901,53.266,0.270727,0.953175,1.08682,84.1627,0.000559038,6.45179,6.66768,34.6942,0.244185,0.369244,0.546896,8.11893,9.69588e-05,, , 1.66406,10.5072,0.948155,66.1026,21.4208,34.6942,0.244185,1.2825,0.530497,0.322039,0.0636034,0.183419,1.14651,8.11893,9.69588e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13903,0.00846576,1.56127,20.4115,0.0208083,3.83749
