Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554142,0,0.111504,3.37432e-06,0.102889,0,1.23285,0.000681999,0.0114121,0,0.0876581,3.29512e-06,, , 0.0570024,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693135,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.29512e-06,0.0585562
2,14.3228,14.4149,11.3425,0.0071452,0.384386,0.43965,3.50293,0.000241864,3.46809,3.56016,9.61593,0.00683602,0.122355,0.17762,2.63448,1.47097e-05,, , 0.490046,6.25664,0.281557,15.039,8.87695,9.61593,0.00683602,0.0155217,0.15857,0.122412,0.0189928,0.00836733,0.51324,2.63448,1.47097e-05,0.920125
3,3.94371,3.98388,7.27368,0.0141933,0.124035,0.14877,2.79396,0.000204881,0.835506,0.875677,6.41551,0.0135749,0.0461936,0.0709287,1.06443,2.39829e-05,, , 0.213843,1.37476,0.122576,5.19895,2.83585,6.41551,0.0135749,0.0293457,0.0693131,0.0396159,0.00819333,0.0073045,0.152882,1.06443,2.39829e-05,1.73961
4,5.81928,5.90597,7.76433,0.0220002,0.201277,0.251279,5.41694,4.49178e-05,1.02237,1.10905,6.41351,0.0207635,0.0866431,0.136645,1.95893,4.7207e-06,, , 0.425335,1.4674,0.238688,8.71495,4.15019,6.41351,0.0207635,0.0584488,0.134966,0.072218,0.0161042,0.0115958,0.228027,1.95893,4.7207e-06,3.46485
5,1.42546,1.45735,7.03565,0.04635,0.0600213,0.0784887,7.62094,7.54691e-05,0.251641,0.283533,5.49983,0.0438766,0.0301081,0.0485755,0.707107,1.16995e-05,, , 0.156511,0.291019,0.0876438,6.27073,1.45379,5.49983,0.0438766,0.116473,0.0499804,0.0227841,0.00591915,0.017268,0.0652687,0.707107,1.16995e-05,6.90454
6,2.28478,2.35085,8.43802,0.0906288,0.102561,0.1393,15.2238,0.00012566,0.403311,0.469381,5.50065,0.085682,0.0589573,0.0956965,1.39642,2.15197e-05,, , 0.312183,0.387537,0.172973,11.9448,2.43759,5.50065,0.085682,0.232886,0.0985101,0.0443615,0.0117822,0.0309699,0.101966,1.39642,2.15197e-05,13.8055
7,0.448091,0.449846,9.57536,0.0890069,0.0237778,0.0273119,49.3557,0.000200789,0.36651,0.368266,0.0128655,0.0720766,0.0122919,0.0158261,0.192925,8.54031e-06,, , 0.0087398,0.72115,0.00488577,12.0317,0.252186,0.0128655,0.0720766,0.827824,0.00951839,0.0174337,0.00116592,0.106011,0.0447805,0.192925,8.54031e-06,49.0734
8,0.027454,0.0276666,0.0180293,0.000299928,0.00048689,0.000511679,0.0602445,2.76704e-07,0.00177504,0.00198768,0.00205844,0.000279261,6.71263e-05,9.19153e-05,0.00022534,4.20259e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00205844,0.000279261,0.00101147,5.66026e-05,8.41608e-05,1.82782e-05,0.000319475,0.000672753,0.00022534,4.20259e-08,0.0599602
Total,35.9964,28.5905,53.2651,0.270313,0.951959,1.08531,84.086,0.000897231,6.45209,6.66805,34.6932,0.243771,0.368029,0.545384,8.04217,8.85099e-05,, , 1.66474,10.5072,0.948155,66.1026,21.4208,34.6932,0.243771,1.2825,0.527846,0.322039,0.0635271,0.183419,1.14651,8.04217,8.85099e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.141,0.00846581,1.56128,20.5927,0.0208086,3.83755
