Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554148,0,0.111504,3.14675e-06,0.102892,0,1.23285,0.000681999,0.0114127,0,0.0876581,3.06754e-06,, , 0.0570051,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693191,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.06754e-06,0.0585562
2,14.3229,14.415,11.3423,0.00716279,0.384327,0.439665,3.50292,0.000341915,3.4682,3.56029,9.61582,0.00685361,0.122297,0.177635,2.63447,2.09629e-05,, , 0.490299,6.25664,0.281557,15.039,8.87695,9.61582,0.00685361,0.0155217,0.158537,0.122412,0.0189816,0.00836733,0.51324,2.63447,2.09629e-05,0.920125
3,3.94375,3.98391,7.27364,0.0129178,0.124038,0.148799,2.79396,6.05907e-05,0.835551,0.87571,6.41548,0.0122995,0.0461962,0.0709576,1.06443,5.94665e-06,, , 0.213924,1.37476,0.122576,5.19895,2.83585,6.41548,0.0122995,0.0293457,0.0693463,0.0396159,0.00819167,0.0073045,0.152882,1.06443,5.94665e-06,1.73961
4,5.81913,5.90579,7.76418,0.0242466,0.201056,0.250998,5.39276,5.52868e-05,1.02221,1.10888,6.41337,0.0230099,0.0864219,0.136364,1.93474,7.31294e-06,, , 0.425004,1.4674,0.238688,8.71495,4.15019,6.41337,0.0230099,0.0584488,0.134479,0.072218,0.0160891,0.0115958,0.228027,1.93474,7.31294e-06,3.46485
5,1.42546,1.45735,7.03576,0.0475613,0.060063,0.0785129,7.62983,7.81939e-05,0.251633,0.283525,5.49994,0.0450879,0.0301498,0.0485997,0.715994,1.30619e-05,, , 0.156495,0.291019,0.0876438,6.27073,1.45379,5.49994,0.0450879,0.116473,0.050041,0.0227841,0.00592445,0.017268,0.0652687,0.715994,1.30619e-05,6.90454
6,2.28451,2.35058,8.43799,0.0879776,0.102649,0.139518,15.2238,0.000123652,0.403047,0.469113,5.50062,0.0830307,0.0590456,0.0959141,1.39642,1.95125e-05,, , 0.311643,0.387537,0.172973,11.9448,2.43759,5.50062,0.0830307,0.232886,0.0988191,0.0443615,0.0117791,0.0309699,0.101966,1.39642,1.95125e-05,13.8055
7,0.448088,0.449845,9.57534,0.10594,0.0237741,0.0273161,49.3539,0.000202548,0.366507,0.368264,0.0128458,0.0890099,0.0122882,0.0158303,0.191171,1.02995e-05,, , 0.00873285,0.72115,0.00488577,12.0317,0.252186,0.0128458,0.0890099,0.827824,0.00951992,0.0174337,0.00116492,0.106011,0.0447805,0.191171,1.02995e-05,49.0734
8,0.027454,0.0276666,0.018031,0.000337541,0.000486896,0.000511679,0.0602445,2.80576e-07,0.00177504,0.00198768,0.00206009,0.000316874,6.71329e-05,9.19157e-05,0.00022534,4.58973e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00206009,0.000316874,0.00101147,5.66083e-05,8.41608e-05,1.82795e-05,0.000319475,0.000672753,0.00022534,4.58973e-08,0.0599602
Total,35.9961,28.5902,53.2648,0.286833,0.951809,1.08532,84.0689,0.000865614,6.45182,6.66777,34.693,0.26029,0.367878,0.545392,8.02511,8.02098e-05,, , 1.66418,10.5072,0.948155,66.1026,21.4208,34.693,0.26029,1.2825,0.527731,0.322039,0.0635004,0.183419,1.14651,8.02511,8.02098e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14142,0.00846468,1.56107,20.6323,0.0208018,3.83629
