Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.0003869,0.0554162,0,0.111504,2.112e-06,0.102905,0,1.23285,0.000379925,0.011414,0,0.0876581,2.03279e-06,, , 0.0570185,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000379925,0.000987789,0.00693329,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.03279e-06,0.0585562
2,14.3229,14.4149,11.3423,0.00284635,0.384198,0.439498,3.50291,1.13871e-05,3.46814,3.56019,9.61573,0.00253717,0.122167,0.177468,2.63447,3.04897e-07,, , 0.490136,6.25664,0.281557,15.039,8.87695,9.61573,0.00253717,0.0155217,0.158251,0.122412,0.0189721,0.00836733,0.51324,2.63447,3.04897e-07,0.920125
3,3.9438,3.98397,7.27424,0.00582783,0.124251,0.148859,2.81811,1.78799e-05,0.835599,0.875766,6.41607,0.00520948,0.0464095,0.0710174,1.08858,6.07801e-07,, , 0.214028,1.37476,0.122576,5.19895,2.83585,6.41607,0.00520948,0.0293457,0.0695887,0.0396159,0.00822228,0.0073045,0.152882,1.08858,6.07801e-07,1.73961
4,5.8193,5.90604,7.76448,0.004729,0.201501,0.251556,5.41695,2.77774e-05,1.02238,1.10912,6.41367,0.00349229,0.0868673,0.136922,1.95894,4.35598e-07,, , 0.42542,1.4674,0.238688,8.71495,4.15019,6.41367,0.00349229,0.0584488,0.135451,0.072218,0.0161198,0.0115958,0.228027,1.95894,4.35598e-07,3.46485
5,1.42557,1.45749,7.0359,0.01595,0.0601465,0.0785994,7.62983,5.51604e-05,0.251751,0.283671,5.50008,0.0134765,0.0302334,0.0486862,0.715998,1.54519e-06,, , 0.156748,0.291019,0.0876438,6.27073,1.45379,5.50008,0.0134765,0.116473,0.0502039,0.0227841,0.00593161,0.017268,0.0652687,0.715998,1.54519e-06,6.90454
6,2.28537,2.35152,8.43828,0.0130744,0.10303,0.139948,15.2416,0.000105249,0.403899,0.470052,5.50091,0.00812751,0.0594264,0.096344,1.41421,1.10901e-06,, , 0.313433,0.387537,0.172973,11.9448,2.43759,5.50091,0.00812751,0.232886,0.0996001,0.0443615,0.0118088,0.0309699,0.101966,1.41421,1.10901e-06,13.8055
7,0.448097,0.449854,9.57539,0.0197702,0.0238317,0.0274072,49.3574,0.000193215,0.366516,0.368273,0.0128932,0.00283993,0.0123458,0.0159213,0.194678,9.66182e-07,, , 0.0087526,0.72115,0.00488577,12.0317,0.252186,0.0128932,0.00283993,0.827824,0.00966613,0.0174337,0.00116734,0.106011,0.0447805,0.194678,9.66182e-07,49.0734
8,0.027454,0.0276666,0.0180085,4.64253e-05,0.000486806,0.000511676,0.0602445,2.47271e-07,0.00177504,0.00198768,0.00203757,2.57584e-05,6.70427e-05,9.19124e-05,0.000225339,1.25927e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203757,2.57584e-05,0.00101147,5.65328e-05,8.41608e-05,1.82615e-05,0.000319475,0.000672753,0.000225339,1.25927e-08,0.0599602
Total,35.9973,28.5915,53.2661,0.0626311,0.952862,1.08638,84.1386,0.000413028,6.45297,6.66906,34.6942,0.0360886,0.368931,0.54645,8.09475,7.01407e-06,, , 1.66662,10.5072,0.948155,66.1026,21.4208,34.6942,0.0360886,1.2825,0.529751,0.322039,0.0635915,0.183419,1.14651,8.09475,7.01407e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13965,0.00848051,1.56399,20.4682,0.0208976,3.85397
