Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000500956,0.0554162,0,0.111504,3.0183e-06,0.102905,0,1.23285,0.00049398,0.0114141,0,0.0876581,2.9391e-06,, , 0.0570181,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.00049398,0.000987789,0.00693331,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.9391e-06,0.0585562
2,14.3227,14.4148,11.3422,0.00108731,0.384203,0.439533,3.50291,8.07656e-06,3.46796,3.56001,9.6157,0.00077813,0.122173,0.177502,2.63446,9.79882e-08,, , 0.489776,6.25664,0.281557,15.039,8.87695,9.6157,0.00077813,0.0155217,0.158293,0.122412,0.0189698,0.00836733,0.51324,2.63446,9.79882e-08,0.920125
3,3.94371,3.98388,7.27448,0.00492507,0.124324,0.148857,2.83018,1.69256e-05,0.835513,0.875683,6.41631,0.00430671,0.0464823,0.0710156,1.10064,4.88514e-07,, , 0.21386,1.37476,0.122576,5.19895,2.83585,6.41631,0.00430671,0.0293457,0.0696475,0.0396159,0.00823458,0.0073045,0.152882,1.10064,4.88514e-07,1.73961
4,5.81936,5.90614,7.76462,0.00693393,0.201669,0.251731,5.44113,2.87047e-05,1.02245,1.10922,6.41381,0.00569721,0.0870348,0.137097,1.98311,6.67428e-07,, , 0.425586,1.4674,0.238688,8.71495,4.15019,6.41381,0.00569721,0.0584488,0.13578,0.072218,0.0161341,0.0115958,0.228027,1.98311,6.67428e-07,3.46485
5,1.42555,1.45746,7.03586,0.00992236,0.0601317,0.0785909,7.62983,5.39141e-05,0.251725,0.28364,5.50004,0.00744893,0.0302185,0.0486778,0.715997,9.22052e-07,, , 0.156702,0.291019,0.0876438,6.27073,1.45379,5.50004,0.00744893,0.116473,0.0501825,0.0227841,0.00592963,0.017268,0.0652687,0.715997,9.22052e-07,6.90454
6,2.28542,2.35158,8.43841,0.0131809,0.103137,0.140019,15.2416,0.000105259,0.403952,0.470113,5.50104,0.00823402,0.0595331,0.0964153,1.41421,1.11865e-06,, , 0.313555,0.387537,0.172973,11.9448,2.43759,5.50104,0.00823402,0.232886,0.0997653,0.0443615,0.0118216,0.0309699,0.101966,1.41421,1.11865e-06,13.8055
7,0.448095,0.44985,9.57541,0.0188235,0.0238642,0.0274626,49.3574,0.000193056,0.366514,0.368269,0.0129118,0.00189324,0.0123784,0.0159768,0.194679,8.07687e-07,, , 0.00874698,0.72115,0.00488577,12.0317,0.252186,0.0129118,0.00189324,0.827824,0.00975317,0.0174337,0.00116829,0.106011,0.0447805,0.194679,8.07687e-07,49.0734
8,0.027454,0.0276666,0.0180085,7.48097e-05,0.000486806,0.000511676,0.0602445,2.51825e-07,0.00177504,0.00198768,0.00203757,5.41429e-05,6.70428e-05,9.19124e-05,0.000225339,1.71469e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203757,5.41429e-05,0.00101147,5.65328e-05,8.41608e-05,1.82615e-05,0.000319475,0.000672753,0.000225339,1.71469e-08,0.0599602
Total,35.9971,28.5913,53.2665,0.0554488,0.953232,1.08671,84.1748,0.000409206,6.4528,6.66893,34.6947,0.0289064,0.369301,0.546777,8.131,7.05856e-06,, , 1.66632,10.5072,0.948155,66.1026,21.4208,34.6947,0.0289064,1.2825,0.530411,0.322039,0.0636276,0.183419,1.14651,8.131,7.05856e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13874,0.00848101,1.56408,20.3846,0.0209007,3.85453
