Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000688974,0.0554155,0,0.111504,3.60035e-06,0.102902,0,1.23285,0.000681999,0.0114133,0,0.0876581,3.52114e-06,, , 0.0570157,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693258,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.52114e-06,0.0585562
2,14.3227,14.4148,11.3426,0.00706094,0.38457,0.439844,3.53061,0.00022345,3.46797,3.56002,9.61607,0.00675176,0.12254,0.177814,2.66217,1.35588e-05,, , 0.489792,6.25664,0.281557,15.039,8.87695,9.61607,0.00675176,0.0155217,0.158934,0.122412,0.0190073,0.00836733,0.51324,2.66217,1.35588e-05,0.920125
3,3.94369,3.98384,7.27358,0.0120359,0.123998,0.148752,2.79396,4.1947e-05,0.835486,0.875642,6.41542,0.0114175,0.0461561,0.0709106,1.06443,3.61618e-06,, , 0.213789,1.37476,0.122576,5.19895,2.83585,6.41542,0.0114175,0.0293457,0.0692622,0.0396159,0.00818863,0.0073045,0.152882,1.06443,3.61618e-06,1.73961
4,5.8194,5.90611,7.76426,0.0240621,0.201137,0.251078,5.41694,5.28994e-05,1.02248,1.1092,6.41344,0.0228254,0.0865036,0.136444,1.95892,6.71609e-06,, , 0.425597,1.4674,0.238688,8.71495,4.15019,6.41344,0.0228254,0.0584488,0.134633,0.072218,0.0160968,0.0115958,0.228027,1.95892,6.71609e-06,3.46485
5,1.42543,1.45732,7.0357,0.0464883,0.0600424,0.0785041,7.62983,7.59674e-05,0.251603,0.283496,5.49988,0.0440149,0.0301292,0.0485909,0.715993,1.19487e-05,, , 0.156436,0.291019,0.0876438,6.27073,1.45379,5.49988,0.0440149,0.116473,0.0500146,0.0227841,0.00592145,0.017268,0.0652687,0.715993,1.19487e-05,6.90454
6,2.28464,2.35069,8.4381,0.0864013,0.102753,0.139604,15.2238,0.000121787,0.403175,0.469222,5.50072,0.0814545,0.0591488,0.0959998,1.39642,1.76466e-05,, , 0.311879,0.387537,0.172973,11.9448,2.43759,5.50072,0.0814545,0.232886,0.0989975,0.0443615,0.0117896,0.0309699,0.101966,1.39642,1.76466e-05,13.8055
7,0.448092,0.449846,9.57534,0.121469,0.0237629,0.0272939,49.3539,0.000204225,0.366512,0.368265,0.0128455,0.104538,0.012277,0.0158081,0.191171,1.19762e-05,, , 0.00874098,0.72115,0.00488577,12.0317,0.252186,0.0128455,0.104538,0.827824,0.00948653,0.0174337,0.0011649,0.106011,0.0447805,0.191171,1.19762e-05,49.0734
8,0.027454,0.0276666,0.0180222,0.000237357,0.000486861,0.000511678,0.0602445,2.69307e-07,0.00177504,0.00198768,0.0020513,0.00021669,6.70977e-05,9.19143e-05,0.000225339,3.46283e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.0020513,0.00021669,0.00101147,5.65787e-05,8.41608e-05,1.82725e-05,0.000319475,0.000672753,0.000225339,3.46283e-08,0.0599602
Total,35.9962,28.5902,53.2651,0.298444,0.952166,1.08559,84.1208,0.000724144,6.45191,6.66783,34.6933,0.271901,0.368235,0.545659,8.07698,6.90184e-05,, , 1.66433,10.5072,0.948155,66.1026,21.4208,34.6933,0.271901,1.2825,0.528317,0.322039,0.0635382,0.183419,1.14651,8.07698,6.90184e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14012,0.00846382,1.56091,20.5119,0.0207965,3.83533
