Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72481,0,1.81752,0.000337159,0.0554171,0,0.111504,1.8491e-06,0.102915,0,1.23285,0.000330184,0.011415,0,0.0876581,1.7699e-06,, , 0.0570285,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000330184,0.000987789,0.00693422,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,1.7699e-06,0.0585562
2,14.3227,14.4147,11.3423,0.00120025,0.384335,0.439703,3.50292,8.27101e-06,3.46792,3.55995,9.61578,0.000891068,0.122304,0.177673,2.63447,1.10141e-07,, , 0.489673,6.25664,0.281557,15.039,8.87695,9.61578,0.000891068,0.0155217,0.158587,0.122412,0.0189779,0.00836733,0.51324,2.63447,1.10141e-07,0.920125
3,3.94374,3.98392,7.27437,0.00457066,0.124305,0.148894,2.81811,1.66183e-05,0.835538,0.875716,6.4162,0.0039523,0.0464638,0.0710521,1.08858,4.50095e-07,, , 0.213917,1.37476,0.122576,5.19895,2.83585,6.4162,0.0039523,0.0293457,0.0696714,0.0396159,0.00822861,0.0073045,0.152882,1.08858,4.50095e-07,1.73961
4,5.81921,5.90592,7.7645,0.010082,0.201502,0.251538,5.41695,3.00317e-05,1.02229,1.10901,6.41368,0.00884529,0.0868678,0.136904,1.95894,9.9918e-07,, , 0.425216,1.4674,0.238688,8.71495,4.15019,6.41368,0.00884529,0.0584488,0.135433,0.072218,0.016121,0.0115958,0.228027,1.95894,9.9918e-07,3.46485
5,1.42554,1.45744,7.03588,0.0179467,0.0601397,0.0785918,7.62983,5.55886e-05,0.251719,0.283617,5.50006,0.0154732,0.0302265,0.0486786,0.715997,1.75929e-06,, , 0.156673,0.291019,0.0876438,6.27073,1.45379,5.50006,0.0154732,0.116473,0.0501901,0.0227841,0.00593095,0.017268,0.0652687,0.715997,1.75929e-06,6.90454
6,2.28544,2.35158,8.4384,0.0108192,0.103149,0.140055,15.2416,0.000105003,0.403971,0.470116,5.50103,0.00587239,0.0595455,0.0964513,1.41421,8.62935e-07,, , 0.313559,0.387537,0.172973,11.9448,2.43759,5.50103,0.00587239,0.232886,0.0998149,0.0443615,0.0118204,0.0309699,0.101966,1.41421,8.62935e-07,13.8055
7,0.448101,0.449855,9.57542,0.0192617,0.0238935,0.0275168,49.3592,0.000193126,0.36652,0.368274,0.0129217,0.00233139,0.0124077,0.0160309,0.196432,8.77803e-07,, , 0.00875871,0.72115,0.00488577,12.0317,0.252186,0.0129217,0.00233139,0.827824,0.00983612,0.0174337,0.0011688,0.106011,0.0447805,0.196432,8.77803e-07,49.0734
8,0.027454,0.0276666,0.0180101,6.21805e-05,0.000486813,0.000511676,0.0602445,2.49738e-07,0.00177504,0.00198768,0.00203922,4.15137e-05,6.70493e-05,9.19126e-05,0.000225339,1.50597e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203922,4.15137e-05,0.00101147,5.65383e-05,8.41608e-05,1.82629e-05,0.000319475,0.000672753,0.000225339,1.50597e-08,0.0599602
Total,35.997,28.5911,53.2664,0.0642798,0.953228,1.08681,84.1403,0.000410738,6.45265,6.66867,34.6946,0.0377374,0.369298,0.546881,8.09652,6.8444e-06,, , 1.6659,10.5072,0.948155,66.1026,21.4208,34.6946,0.0377374,1.2825,0.530523,0.322039,0.0636173,0.183419,1.14651,8.09652,6.8444e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13959,0.00848042,1.56397,20.4624,0.0208971,3.85386
