Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554147,0,0.111504,3.37885e-06,0.102894,0,1.23285,0.000681999,0.0114125,0,0.0876581,3.29964e-06,, , 0.0570076,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693179,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.29964e-06,0.0585562
2,14.3228,14.4149,11.3425,0.00701081,0.384385,0.439622,3.5306,0.000112001,3.46805,3.56014,9.61595,0.00670163,0.122355,0.177591,2.66216,6.59327e-06,, , 0.489995,6.25664,0.281557,15.039,8.87695,9.61595,0.00670163,0.0155217,0.158539,0.122412,0.018995,0.00836733,0.51324,2.66216,6.59327e-06,0.920125
3,3.94379,3.98395,7.27396,0.0136213,0.124158,0.148849,2.80604,8.77246e-05,0.835585,0.875754,6.41579,0.0130029,0.0463159,0.0710074,1.0765,9.33839e-06,, , 0.214003,1.37476,0.122576,5.19895,2.83585,6.41579,0.0130029,0.0293457,0.0694997,0.0396159,0.0082077,0.0073045,0.152882,1.0765,9.33839e-06,1.73961
4,5.81917,5.90582,7.7642,0.0239089,0.201114,0.251094,5.39276,5.33629e-05,1.02225,1.10891,6.41339,0.0226721,0.0864803,0.13646,1.93474,6.83198e-06,, , 0.425074,1.4674,0.238688,8.71495,4.15019,6.41339,0.0226721,0.0584488,0.134632,0.072218,0.0160912,0.0115958,0.228027,1.93474,6.83198e-06,3.46485
5,1.42575,1.45767,7.03572,0.0474888,0.0600361,0.0784776,7.62983,7.91008e-05,0.251923,0.283846,5.4999,0.0450154,0.030123,0.0485644,0.715993,1.35154e-05,, , 0.157099,0.291019,0.0876438,6.27073,1.45379,5.4999,0.0450154,0.116473,0.0499805,0.0227841,0.00592277,0.017268,0.0652687,0.715993,1.35154e-05,6.90454
6,2.28469,2.35075,8.43804,0.0971705,0.102659,0.139475,15.2238,0.000135271,0.403227,0.46928,5.50067,0.0922237,0.0590551,0.0958711,1.39642,3.11308e-05,, , 0.311997,0.387537,0.172973,11.9448,2.43759,5.50067,0.0922237,0.232886,0.0987804,0.0443615,0.0117843,0.0309699,0.101966,1.39642,3.11308e-05,13.8055
7,0.448099,0.449854,9.57537,0.073472,0.0237886,0.0273261,49.3557,0.000199151,0.366519,0.368274,0.0128797,0.0565417,0.0123028,0.0158403,0.192925,6.9027e-06,, , 0.00875517,0.72115,0.00488577,12.0317,0.252186,0.0128797,0.0565417,0.827824,0.00954276,0.0174337,0.00116665,0.106011,0.0447805,0.192925,6.9027e-06,49.0734
8,0.027454,0.0276666,0.0180337,0.00024987,0.000486907,0.000511679,0.0602466,2.7219e-07,0.00177504,0.00198768,0.00206283,0.000229203,6.71438e-05,9.19159e-05,0.000227483,3.75114e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00206283,0.000229203,0.00101147,5.66171e-05,8.41608e-05,1.82817e-05,0.000319475,0.000672753,0.000227483,3.75114e-08,0.0599602
Total,35.9965,28.5906,53.2653,0.263611,0.952042,1.08536,84.1104,0.000670262,6.45223,6.66819,34.6935,0.237069,0.368112,0.545427,8.06663,7.76497e-05,, , 1.66501,10.5072,0.948155,66.1026,21.4208,34.6935,0.237069,1.2825,0.527962,0.322039,0.0635373,0.183419,1.14651,8.06663,7.76497e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14039,0.00846625,1.56136,20.5363,0.0208112,3.83804
