Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.96802e-05,3.22123e-07,1.38685e-05,4.76665e-05,1.0531e-05,5.02894e-06,2.26322e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.958,0,1.70811,1.8799e-05,0.0709909,0,0.0273415,6.08507e-08,0.225315,0,0.936653,0,0.0202064,0,0.0183952,0,, , 0.129439,0.0293418,0.0665337,7.10425,1.40721,0.936653,0,0.000737684,0.009406,0.00858697,0.00221343,0.00149787,0.046464,0.0183952,0,0.0437299
2,4.26181,4.31857,15.8934,0.00615424,0.201006,0.206829,2.30152,3.03122e-05,0.751841,0.8086,14.7186,0.00112601,0.0938853,0.0997079,0.917666,3.91416e-08,, , 0.459696,0.851319,0.249426,7.0124,3.17031,14.7186,0.00112601,0.0235251,0.102708,0.0749496,0.0159355,0.00729013,0.214254,0.917666,3.91416e-08,1.39457
3,1.11262,1.13348,31.1443,0.024619,0.131878,0.136042,6.21895,0.000120941,0.215616,0.236473,29.4246,0.00450605,0.0802037,0.0843682,0.687814,1.59345e-07,, , 0.171096,0.189372,0.0916197,6.30222,1.14094,29.4246,0.00450605,0.0931907,0.0992023,0.0536544,0.0117151,0.0166394,0.120617,0.687814,1.59345e-07,5.52435
4,0.85103,0.852172,6.31085,0.0781272,0.0286901,0.0292014,22.2233,0.000249705,0.797326,0.798468,0.0411884,0.00112651,0.0176763,0.0181876,0.100033,4.60743e-07,, , 0.0099143,1.58077,0.00510665,9.14712,0.279689,0.0411884,0.00112651,0.372521,0.0156292,0.0187888,0.00144592,0.0557059,0.0563878,0.100033,4.60743e-07,22.0831
5,0.0294928,0.0296293,0.022822,0.000167102,0.000547386,0.000553946,0.0482326,5.4647e-07,0.00150387,0.00164038,0.00276989,0,8.97642e-05,9.63238e-05,0.000216047,5.57493e-09,, , 0.00115057,0.00134909,0.000644581,0.119875,0.0221868,0.00276989,0,0.000809368,7.72317e-05,9.06637e-05,1.81927e-05,0.000304744,0.000802632,0.000216047,5.57493e-09,0.0479794
Total,14.213,6.33385,55.0796,0.109086,0.433112,0.372626,30.8193,0.000401566,1.9916,1.84518,45.1239,0.00675858,0.212061,0.20236,1.72412,6.64805e-07,, , 0.771297,2.65216,0.41333,29.6859,6.02033,45.1239,0.00675858,0.490784,0.227023,0.15607,0.0313282,0.081438,0.438525,1.72412,6.64805e-07,29.0937


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.48446,0.0132039,0.619962,21.9556,0.0204217,0.958863
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000676474,0.055414,0,0.111504,4.2746e-06,0.102888,0,1.23285,0.000669499,0.0114119,0,0.0876581,4.19539e-06,, , 0.057002,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000669499,0.000987789,0.00693112,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,4.19539e-06,0.0585562
2,14.3228,14.4149,11.3425,0.00731554,0.384368,0.439486,3.53061,0.000288059,3.46809,3.56016,9.61602,0.00700636,0.122337,0.177456,2.66216,1.75969e-05,, , 0.490043,6.25664,0.281557,15.039,8.87695,9.61602,0.00700636,0.0155217,0.158378,0.122412,0.0190026,0.00836733,0.51324,2.66216,1.75969e-05,0.920125
3,3.94375,3.98391,7.2735,0.013715,0.12396,0.148728,2.78189,0.000130749,0.835553,0.875708,6.41533,0.0130967,0.046118,0.0708862,1.05236,1.47164e-05,, , 0.213925,1.37476,0.122576,5.19895,2.83585,6.41533,0.0130967,0.0293457,0.0692041,0.0396159,0.00818419,0.0073045,0.152882,1.05236,1.47164e-05,1.73961
4,5.81915,5.90583,7.76423,0.0246625,0.20105,0.250933,5.41694,5.7525e-05,1.02223,1.10892,6.41342,0.0234258,0.0864162,0.136299,1.95892,7.8725e-06,, , 0.425065,1.4674,0.238688,8.71495,4.15019,6.41342,0.0234258,0.0584488,0.134403,0.072218,0.0160941,0.0115958,0.228027,1.95892,7.8725e-06,3.46485
5,1.42553,1.45744,7.03562,0.0487495,0.0600046,0.0784718,7.62094,8.26311e-05,0.251707,0.283617,5.4998,0.0462761,0.0300914,0.0485586,0.707107,1.52805e-05,, , 0.156661,0.291019,0.0876438,6.27073,1.45379,5.4998,0.0462761,0.116473,0.0499483,0.0227841,0.00591761,0.017268,0.0652687,0.707107,1.52805e-05,6.90454
6,2.2847,2.35077,8.43804,0.0980294,0.102616,0.139395,15.2238,0.000138808,0.403237,0.469305,5.50067,0.0930826,0.0590125,0.0957909,1.39642,3.46675e-05,, , 0.312027,0.387537,0.172973,11.9448,2.43759,5.50067,0.0930826,0.232886,0.0986581,0.0443615,0.0117838,0.0309699,0.101966,1.39642,3.46675e-05,13.8055
7,0.448102,0.449857,9.57537,0.120819,0.0238062,0.0273649,49.3557,0.000204128,0.366521,0.368276,0.0128754,0.103888,0.0123204,0.015879,0.192925,1.18796e-05,, , 0.00876058,0.72115,0.00488577,12.0317,0.252186,0.0128754,0.103888,0.827824,0.0095993,0.0174337,0.00116643,0.106011,0.0447805,0.192925,1.18796e-05,49.0734
8,0.027454,0.0276666,0.0180057,0.000362586,0.000486795,0.000511675,0.0602445,2.83073e-07,0.00177504,0.00198768,0.00203483,0.000341919,6.70317e-05,9.1912e-05,0.000225338,4.83945e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203483,0.000341919,0.00101147,5.65236e-05,8.41608e-05,1.82594e-05,0.000319475,0.000672753,0.000225338,4.83945e-08,0.0599602
Total,35.9963,28.5904,53.2648,0.31433,0.951705,1.08489,84.1016,0.000906457,6.452,6.66797,34.693,0.287787,0.367774,0.544961,8.05778,0.000106257,, , 1.66456,10.5072,0.948155,66.1026,21.4208,34.693,0.287787,1.2825,0.527178,0.322039,0.0635183,0.183419,1.14651,8.05778,0.000106257,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14062,0.00846268,1.5607,20.5584,0.0207897,3.83406
