Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554147,0,0.111504,3.37424e-06,0.102892,0,1.23285,0.000681999,0.0114125,0,0.0876581,3.29504e-06,, , 0.0570059,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693179,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.29504e-06,0.0585562
2,14.3228,14.4149,11.3424,0.00654657,0.384411,0.439731,3.50293,5.08058e-05,3.46811,3.56017,9.61591,0.00623739,0.122381,0.177701,2.63448,2.76856e-06,, , 0.490076,6.25664,0.281557,15.039,8.87695,9.61591,0.00623739,0.0155217,0.158679,0.122412,0.0189907,0.00836733,0.51324,2.63448,2.76856e-06,0.920125
3,3.9437,3.98384,7.27363,0.0144467,0.12402,0.148765,2.79396,0.000335475,0.835498,0.875641,6.41546,0.0138284,0.0461782,0.0709238,1.06443,4.03072e-05,, , 0.213803,1.37476,0.122576,5.19895,2.83585,6.41546,0.0138284,0.0293457,0.069295,0.0396159,0.00819112,0.0073045,0.152882,1.06443,4.03072e-05,1.73961
4,5.81922,5.90589,7.76433,0.0262575,0.201224,0.251168,5.41694,8.06065e-05,1.02231,1.10898,6.41352,0.0250208,0.0865905,0.136534,1.95893,1.36429e-05,, , 0.4252,1.4674,0.238688,8.71495,4.15019,6.41352,0.0250208,0.0584488,0.134802,0.072218,0.0161045,0.0115958,0.228027,1.95893,1.36429e-05,3.46485
5,1.42535,1.45723,7.03557,0.0500096,0.0599556,0.0784037,7.62094,8.95693e-05,0.251527,0.283404,5.49975,0.0475362,0.0300424,0.0484906,0.707105,1.87497e-05,, , 0.156268,0.291019,0.0876438,6.27073,1.45379,5.49975,0.0475362,0.116473,0.0498341,0.0227841,0.00591484,0.017268,0.0652687,0.707105,1.87497e-05,6.90454
6,2.28457,2.35061,8.43797,0.0864073,0.10248,0.139205,15.2238,0.000122043,0.4031,0.469145,5.50059,0.0814604,0.0588757,0.095601,1.39642,1.79032e-05,, , 0.311735,0.387537,0.172973,11.9448,2.43759,5.50059,0.0814604,0.232886,0.0983391,0.0443615,0.0117762,0.0309699,0.101966,1.39642,1.79032e-05,13.8055
7,0.448081,0.449836,9.57533,0.0764744,0.0237454,0.0272634,49.3539,0.000199491,0.366501,0.368256,0.0128371,0.0595441,0.0122596,0.0157776,0.19117,7.24257e-06,, , 0.00872104,0.72115,0.00488577,12.0317,0.252186,0.0128371,0.0595441,0.827824,0.00943899,0.0174337,0.00116447,0.106011,0.0447805,0.19117,7.24257e-06,49.0734
8,0.027454,0.0276666,0.0180156,0.000231107,0.000486835,0.000511677,0.0602445,2.68804e-07,0.00177504,0.00198768,0.00204471,0.00021044,6.70713e-05,9.19134e-05,0.000225339,3.41252e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00204471,0.00021044,0.00101147,5.65567e-05,8.41608e-05,1.82672e-05,0.000319475,0.000672753,0.000225339,3.41252e-08,0.0599602
Total,35.996,28.59,53.2648,0.261062,0.951738,1.08505,84.0842,0.000881634,6.45171,6.66758,34.693,0.23452,0.367807,0.54512,8.04041,0.000103943,, , 1.66389,10.5072,0.948155,66.1026,21.4208,34.693,0.23452,1.2825,0.527376,0.322039,0.0635115,0.183419,1.14651,8.04041,0.000103943,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14105,0.00846655,1.56141,20.5978,0.0208131,3.83837
