Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72481,0,1.81752,0.000325178,0.0554173,0,0.111504,1.91974e-06,0.102916,0,1.23285,0.000318203,0.0114151,0,0.0876581,1.84053e-06,, , 0.0570291,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000318203,0.000987789,0.00693437,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,1.84053e-06,0.0585562
2,14.3228,14.4149,11.3423,0.00218497,0.384359,0.439814,3.50291,9.96108e-06,3.46806,3.56016,9.61574,0.00187579,0.122329,0.177784,2.63447,2.1577e-07,, , 0.49002,6.25664,0.281557,15.039,8.87695,9.61574,0.00187579,0.0155217,0.158727,0.122412,0.0189731,0.00836733,0.51324,2.63447,2.1577e-07,0.920125
3,3.94374,3.9839,7.27452,0.00512223,0.12436,0.148905,2.83018,1.71667e-05,0.835544,0.875704,6.41636,0.00450388,0.0465185,0.0710633,1.10065,5.18647e-07,, , 0.213905,1.37476,0.122576,5.19895,2.83585,6.41636,0.00450388,0.0293457,0.0697292,0.0396159,0.0082367,0.0073045,0.152882,1.10065,5.18647e-07,1.73961
4,5.81939,5.90613,7.76453,0.00646667,0.201537,0.251566,5.44112,2.85047e-05,1.02247,1.10922,6.41372,0.00522996,0.0869034,0.136932,1.98311,6.17419e-07,, , 0.425602,1.4674,0.238688,8.71495,4.15019,6.41372,0.00522996,0.0584488,0.135492,0.072218,0.0161251,0.0115958,0.228027,1.98311,6.17419e-07,3.46485
5,1.42553,1.45744,7.03587,0.0131654,0.0601285,0.0785786,7.62983,5.45859e-05,0.251712,0.283616,5.50005,0.010692,0.0302153,0.0486654,0.715997,1.25793e-06,, , 0.156665,0.291019,0.0876438,6.27073,1.45379,5.50005,0.010692,0.116473,0.0501665,0.0227841,0.00593011,0.017268,0.0652687,0.715997,1.25793e-06,6.90454
6,2.28535,2.3515,8.43837,0.0325511,0.103127,0.140043,15.2416,0.000107326,0.403887,0.470031,5.501,0.0276043,0.0595234,0.0964388,1.41421,3.18608e-06,, , 0.313405,0.387537,0.172973,11.9448,2.43759,5.501,0.0276043,0.232886,0.0997829,0.0443615,0.0118178,0.0309699,0.101966,1.41421,3.18608e-06,13.8055
7,0.4481,0.449856,9.57541,0.0257787,0.0238635,0.0274576,49.3592,0.000193967,0.366519,0.368275,0.0129186,0.00884844,0.0123777,0.0159717,0.196432,1.71821e-06,, , 0.0087581,0.72115,0.00488577,12.0317,0.252186,0.0129186,0.00884844,0.827824,0.00974703,0.0174337,0.00116863,0.106011,0.0447805,0.196432,1.71821e-06,49.0734
8,0.027454,0.0276666,0.0180074,4.65503e-05,0.000486802,0.000511676,0.0602445,2.47984e-07,0.00177504,0.00198768,0.00203648,2.58834e-05,6.70383e-05,9.19122e-05,0.000225338,1.33055e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203648,2.58834e-05,0.00101147,5.65291e-05,8.41608e-05,1.82607e-05,0.000319475,0.000672753,0.000225338,1.33055e-08,0.0599602
Total,35.9972,28.5914,53.2665,0.0856408,0.95328,1.08688,84.1766,0.000413679,6.45289,6.66899,34.6947,0.0590984,0.369349,0.546947,8.13275,9.36789e-06,, , 1.66646,10.5072,0.948155,66.1026,21.4208,34.6947,0.0590984,1.2825,0.530636,0.322039,0.0636209,0.183419,1.14651,8.13275,9.36789e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13869,0.00847884,1.56368,20.3802,0.0208875,3.85209
