Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000695224,0.0554145,0,0.111504,3.6345e-06,0.102893,0,1.23285,0.000688249,0.0114124,0,0.0876581,3.5553e-06,, , 0.0570063,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000688249,0.000987789,0.00693165,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.5553e-06,0.0585562
2,14.3229,14.415,11.3426,0.00699359,0.384552,0.439787,3.53061,0.000124975,3.46816,3.56023,9.6161,0.00668442,0.122522,0.177756,2.66217,7.40415e-06,, , 0.490189,6.25664,0.281557,15.039,8.87695,9.6161,0.00668442,0.0155217,0.158856,0.122412,0.0190099,0.00836733,0.51324,2.66217,7.40415e-06,0.920125
3,3.94362,3.98376,7.27334,0.0141403,0.123882,0.148662,2.78188,0.000197871,0.835419,0.875556,6.41517,0.0135219,0.0460403,0.0708208,1.05235,2.31067e-05,, , 0.213638,1.37476,0.122576,5.19895,2.83585,6.41517,0.0135219,0.0293457,0.069069,0.0396159,0.00817627,0.0073045,0.152882,1.05235,2.31067e-05,1.73961
4,5.81944,5.90614,7.76434,0.0235145,0.201171,0.251058,5.41694,5.12852e-05,1.02253,1.10922,6.41352,0.0222778,0.0865376,0.136424,1.95893,6.31255e-06,, , 0.425665,1.4674,0.238688,8.71495,4.15019,6.41352,0.0222778,0.0584488,0.134639,0.072218,0.0161047,0.0115958,0.228027,1.95893,6.31255e-06,3.46485
5,1.42535,1.45727,7.03564,0.04793,0.0600112,0.0784736,7.62094,7.95493e-05,0.25153,0.283446,5.49982,0.0454565,0.030098,0.0485604,0.707107,1.37396e-05,, , 0.156312,0.291019,0.0876438,6.27073,1.45379,5.49982,0.0454565,0.116473,0.0499558,0.0227841,0.0059186,0.017268,0.0652687,0.707107,1.37396e-05,6.90454
6,2.2848,2.35092,8.43808,0.0854654,0.102729,0.139576,15.2238,0.000121222,0.403334,0.469455,5.50071,0.0805186,0.0591253,0.0959723,1.39642,1.70819e-05,, , 0.312277,0.387537,0.172973,11.9448,2.43759,5.50071,0.0805186,0.232886,0.0989481,0.0443615,0.0117879,0.0309699,0.101966,1.39642,1.70819e-05,13.8055
7,0.448094,0.44985,9.57537,0.0918005,0.0238488,0.0274522,49.3557,0.000201073,0.366513,0.368269,0.012875,0.0748702,0.012363,0.0159663,0.192925,8.82416e-06,, , 0.00874412,0.72115,0.00488577,12.0317,0.252186,0.012875,0.0748702,0.827824,0.00972922,0.0174337,0.00116641,0.106011,0.0447805,0.192925,8.82416e-06,49.0734
8,0.027454,0.0276666,0.0180117,0.000309291,0.000486819,0.000511676,0.0602445,2.79353e-07,0.00177504,0.00198768,0.00204087,0.000288624,6.70559e-05,9.19129e-05,0.000225339,4.46743e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00204087,0.000288624,0.00101147,5.65438e-05,8.41608e-05,1.82642e-05,0.000319475,0.000672753,0.000225339,4.46743e-08,0.0599602
Total,35.9965,28.5906,53.2649,0.270849,0.952096,1.08552,84.1016,0.000779889,6.45215,6.66816,34.6931,0.244306,0.368165,0.545592,8.05779,8.00691e-05,, , 1.66491,10.5072,0.948155,66.1026,21.4208,34.6931,0.244306,1.2825,0.528185,0.322039,0.0635333,0.183419,1.14651,8.05779,8.00691e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.1406,0.00846577,1.56127,20.5561,0.0208083,3.8375
