Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000688974,0.0554158,0,0.111504,3.59816e-06,0.1029,0,1.23285,0.000681999,0.0114136,0,0.0876581,3.51896e-06,, , 0.0570132,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693287,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.51896e-06,0.0585562
2,14.3229,14.415,11.3422,0.00648092,0.384273,0.439726,3.50291,7.28494e-05,3.46819,3.56026,9.61568,0.00617174,0.122243,0.177696,2.63446,4.14629e-06,, , 0.490256,6.25664,0.281557,15.039,8.87695,9.61568,0.00617174,0.0155217,0.158558,0.122412,0.0189678,0.00836733,0.51324,2.63446,4.14629e-06,0.920125
3,3.94381,3.98397,7.2736,0.0142434,0.12402,0.148787,2.79396,0.000200246,0.835606,0.875773,6.41544,0.0136251,0.0461788,0.0709457,1.06443,2.34036e-05,, , 0.214042,1.37476,0.122576,5.19895,2.83585,6.41544,0.0136251,0.0293457,0.069319,0.0396159,0.00818964,0.0073045,0.152882,1.06443,2.34036e-05,1.73961
4,5.81908,5.90578,7.76406,0.0262138,0.20079,0.250601,5.39275,7.50088e-05,1.02217,1.10887,6.41325,0.0249771,0.0861557,0.135967,1.93473,1.22434e-05,, , 0.424949,1.4674,0.238688,8.71495,4.15019,6.41325,0.0249771,0.0584488,0.133828,0.072218,0.0160768,0.0115958,0.228027,1.93473,1.22434e-05,3.46485
5,1.42552,1.45745,7.03576,0.0487497,0.0600723,0.0785305,7.62983,8.18288e-05,0.2517,0.28363,5.49994,0.0462763,0.0301591,0.0486173,0.715994,1.48794e-05,, , 0.156667,0.291019,0.0876438,6.27073,1.45379,5.49994,0.0462763,0.116473,0.0500677,0.0227841,0.00592468,0.017268,0.0652687,0.715994,1.48794e-05,6.90454
6,2.28483,2.35088,8.43795,0.0928939,0.102575,0.139417,15.2238,0.000128516,0.403361,0.469409,5.50058,0.0879471,0.0589713,0.0958135,1.39641,2.43755e-05,, , 0.31226,0.387537,0.172973,11.9448,2.43759,5.50058,0.0879471,0.232886,0.0986489,0.0443615,0.0117744,0.0309699,0.101966,1.39641,2.43755e-05,13.8055
7,0.448096,0.449853,9.57538,0.083986,0.023818,0.0273812,49.3574,0.000200269,0.366515,0.368273,0.0128888,0.0670557,0.0123322,0.0158954,0.194678,8.02074e-06,, , 0.00875217,0.72115,0.00488577,12.0317,0.252186,0.0128888,0.0670557,0.827824,0.00962669,0.0174337,0.00116711,0.106011,0.0447805,0.194678,8.02074e-06,49.0734
8,0.027454,0.0276666,0.0180117,0.000177963,0.000486725,0.000511483,0.0602445,2.63739e-07,0.00177504,0.00198768,0.00204087,0.000157296,6.69612e-05,9.17193e-05,0.000225339,2.9061e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00204087,0.000157296,0.00101147,5.62555e-05,8.41608e-05,1.82642e-05,0.000319475,0.000672753,0.000225339,2.9061e-08,0.0599602
Total,35.9965,28.5906,53.2645,0.273435,0.951451,1.08496,84.0724,0.00076258,6.45221,6.6682,34.6927,0.246892,0.36752,0.545027,8.0286,9.0617e-05,, , 1.66502,10.5072,0.948155,66.1026,21.4208,34.6927,0.246892,1.2825,0.527038,0.322039,0.06347,0.183419,1.14651,8.0286,9.0617e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14136,0.0084656,1.56124,20.6259,0.0208073,3.83732
