Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72478,0,1.81752,0.000720224,0.055413,0,0.111504,3.70038e-06,0.102882,0,1.23285,0.000713249,0.0114109,0,0.0876581,3.62117e-06,, , 0.0569959,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000713249,0.000987789,0.00693013,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.62117e-06,0.0585562
2,14.3223,14.4143,11.3429,0.00670278,0.384948,0.440215,3.5583,6.84033e-05,3.46759,3.55959,9.61637,0.0063936,0.122918,0.178185,2.68986,3.86841e-06,, , 0.488986,6.25664,0.281557,15.039,8.87695,9.61637,0.0063936,0.0155217,0.159653,0.122412,0.0190377,0.00836733,0.51324,2.68986,3.86841e-06,0.920125
3,3.94364,3.98378,7.27397,0.0142889,0.124153,0.14883,2.80604,0.000253616,0.835443,0.875584,6.4158,0.0136705,0.0463114,0.0709888,1.0765,3.00748e-05,, , 0.213688,1.37476,0.122576,5.19895,2.83585,6.4158,0.0136705,0.0293457,0.069476,0.0396159,0.00820828,0.0073045,0.152882,1.0765,3.00748e-05,1.73961
4,5.81949,5.90625,7.76416,0.0237586,0.20104,0.250994,5.39276,5.28697e-05,1.02257,1.10934,6.41334,0.0225219,0.0864059,0.13636,1.93474,6.70867e-06,, , 0.425823,1.4674,0.238688,8.71495,4.15019,6.41334,0.0225219,0.0584488,0.134461,0.072218,0.0160867,0.0115958,0.228027,1.93474,6.70867e-06,3.46485
5,1.42567,1.4576,7.03582,0.0555826,0.0600857,0.078522,7.62983,0.00016989,0.25185,0.283774,5.5,0.0531091,0.0301725,0.0486089,0.715996,5.89098e-05,, , 0.156959,0.291019,0.0876438,6.27073,1.45379,5.5,0.0531091,0.116473,0.0500696,0.0227841,0.00592769,0.017268,0.0652687,0.715996,5.89098e-05,6.90454
6,2.2848,2.35083,8.43806,0.085228,0.102762,0.139665,15.2238,0.000120754,0.40333,0.46936,5.50069,0.0802812,0.0591582,0.0960609,1.39642,1.66137e-05,, , 0.312177,0.387537,0.172973,11.9448,2.43759,5.50069,0.0802812,0.232886,0.0990713,0.0443615,0.0117863,0.0309699,0.101966,1.39642,1.66137e-05,13.8055
7,0.448097,0.449855,9.57534,0.0803792,0.0238048,0.0273823,49.3539,0.000199883,0.366516,0.368274,0.0128402,0.0634489,0.012319,0.0158965,0.19117,7.634e-06,, , 0.00875269,0.72115,0.00488577,12.0317,0.252186,0.0128402,0.0634489,0.827824,0.00961717,0.0174337,0.00116463,0.106011,0.0447805,0.19117,7.634e-06,49.0734
8,0.027454,0.0276666,0.0180211,0.000218615,0.000486857,0.000511677,0.0602445,2.66221e-07,0.00177504,0.00198768,0.0020502,0.000197948,6.70933e-05,9.19142e-05,0.000225339,3.15421e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.0020502,0.000197948,0.00101147,5.6575e-05,8.41608e-05,1.82716e-05,0.000319475,0.000672753,0.000225339,3.15421e-08,0.0599602
Total,35.9963,28.5903,53.2658,0.266879,0.952693,1.08612,84.1364,0.000869382,6.45196,6.66791,34.6939,0.240336,0.368763,0.546192,8.09257,0.000127462,, , 1.66446,10.5072,0.948155,66.1026,21.4208,34.6939,0.240336,1.2825,0.529335,0.322039,0.063581,0.183419,1.14651,8.09257,0.000127462,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13971,0.00846602,1.56132,20.4738,0.0208099,3.83778
