Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
4.79214e-05,2.49108e-07,8.19261e-06,2.72414e-05,5.90178e-06,3.75399e-06,2.58252e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
4,5.82011,5.90687,7.76521,0.0242927,0.201871,0.251426,5.48948,6.06684e-05,1.0232,1.10996,6.41439,0.023056,0.0872376,0.136792,2.03147,8.65836e-06,, , 0.427071,1.4674,0.238688,8.71495,4.15019,6.41439,0.023056,0.0584488,0.135618,0.072218,0.0161939,0.0115958,0.228027,2.03147,8.65836e-06,3.46485
5,1.42551,1.45739,7.03588,0.0521763,0.060132,0.0785746,7.62983,0.000108246,0.251689,0.283573,5.50006,0.0497029,0.0302188,0.0486614,0.715997,2.80878e-05,, , 0.156599,0.291019,0.0876438,6.27073,1.45379,5.50006,0.0497029,0.116473,0.0501655,0.0227841,0.00593067,0.017268,0.0652687,0.715997,2.80878e-05,6.90454
6,2.28555,2.35173,8.43846,0.0804575,0.103129,0.139927,15.2594,0.000120288,0.404082,0.470262,5.50109,0.0755106,0.0595251,0.096323,1.43199,1.61482e-05,, , 0.313823,0.387537,0.172973,11.9448,2.43759,5.50109,0.0755106,0.232886,0.0996594,0.0443615,0.0118272,0.0309699,0.101966,1.43199,1.61482e-05,13.8055
7,0.448091,0.449848,9.57538,0.0944427,0.0238026,0.0273474,49.3574,0.000201349,0.36651,0.368268,0.0128894,0.0775124,0.0123168,0.0158616,0.194678,9.10048e-06,, , 0.0087401,0.72115,0.00488577,12.0317,0.252186,0.0128894,0.0775124,0.827824,0.00957754,0.0174337,0.00116714,0.106011,0.0447805,0.194678,9.10048e-06,49.0734
8,0.027454,0.0276666,0.0180161,0.000177963,0.000486837,0.000511677,0.0602445,2.62217e-07,0.00177504,0.00198768,0.00204526,0.000157296,6.70734e-05,9.19134e-05,0.000225339,2.75385e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00204526,0.000157296,0.00101147,5.65584e-05,8.41608e-05,1.82677e-05,0.000319475,0.000672753,0.000225339,2.75385e-08,0.0599602
Total,35.9973,28.5914,53.2683,0.271212,0.954476,1.08708,84.324,0.000608434,6.453,6.66896,34.6964,0.244669,0.370546,0.547156,8.2802,7.59995e-05,, , 1.66655,10.5072,0.948155,66.1026,21.4208,34.6964,0.244669,1.2825,0.531867,0.322039,0.0637962,0.183419,1.14651,8.2802,7.59995e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.135,0.00846538,1.5612,20.0502,0.020806,3.83707
