Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72481,0,1.81752,0.000525956,0.0554172,0,0.111504,3.36151e-06,0.102915,0,1.23285,0.00051898,0.011415,0,0.0876581,3.28231e-06,, , 0.0570286,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.00051898,0.000987789,0.00693426,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.28231e-06,0.0585562
2,14.3229,14.4149,11.3423,0.00309712,0.384408,0.439868,3.50292,1.1764e-05,3.46811,3.56017,9.61578,0.00278794,0.122378,0.177838,2.63447,3.28455e-07,, , 0.49008,6.25664,0.281557,15.039,8.87695,9.61578,0.00278794,0.0155217,0.158826,0.122412,0.0189771,0.00836733,0.51324,2.63447,3.28455e-07,0.920125
3,3.94372,3.98388,7.27444,0.00426654,0.124317,0.148872,2.81811,1.63713e-05,0.835517,0.87568,6.41627,0.00364818,0.0464752,0.0710304,1.08858,4.19225e-07,, , 0.21386,1.37476,0.122576,5.19895,2.83585,6.41627,0.00364818,0.0293457,0.0696576,0.0396159,0.00823212,0.0073045,0.152882,1.08858,4.19225e-07,1.73961
4,5.81922,5.90592,7.76447,0.00666744,0.201498,0.251559,5.41695,2.86063e-05,1.0223,1.109,6.41365,0.00543073,0.0868637,0.136925,1.95894,6.42819e-07,, , 0.425218,1.4674,0.238688,8.71495,4.15019,6.41365,0.00543073,0.0584488,0.135452,0.072218,0.0161185,0.0115958,0.228027,1.95894,6.42819e-07,3.46485
5,1.42554,1.45744,7.03592,0.0102173,0.0601499,0.0785956,7.62983,5.39792e-05,0.251716,0.283616,5.50009,0.00774387,0.0302367,0.0486825,0.715998,9.54611e-07,, , 0.15667,0.291019,0.0876438,6.27073,1.45379,5.50009,0.00774387,0.116473,0.0502026,0.0227841,0.00593254,0.017268,0.0652687,0.715998,9.54611e-07,6.90454
6,2.28524,2.35135,8.43835,0.0269386,0.103051,0.139917,15.2416,0.00010671,0.403771,0.46988,5.50097,0.0219918,0.0594468,0.0963127,1.41421,2.56986e-06,, , 0.31313,0.387537,0.172973,11.9448,2.43759,5.50097,0.0219918,0.232886,0.099583,0.0443615,0.0118151,0.0309699,0.101966,1.41421,2.56986e-06,13.8055
7,0.448103,0.449857,9.57544,0.0183453,0.0238867,0.0274876,49.3592,0.000192968,0.366522,0.368276,0.0129465,0.00141496,0.0124009,0.0160018,0.196433,7.19356e-07,, , 0.008762,0.72115,0.00488577,12.0317,0.252186,0.0129465,0.00141496,0.827824,0.00979888,0.0174337,0.00117006,0.106011,0.0447805,0.196433,7.19356e-07,49.0734
8,0.027454,0.0276666,0.0180068,7.15576e-05,0.000486799,0.000511675,0.0602445,2.50444e-07,0.00177504,0.00198768,0.00203593,5.08908e-05,6.70361e-05,9.19121e-05,0.000225338,1.57653e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203593,5.08908e-05,0.00101147,5.65273e-05,8.41608e-05,1.82602e-05,0.000319475,0.000672753,0.000225338,1.57653e-08,0.0599602
Total,35.9969,28.591,53.2664,0.0701298,0.953214,1.08681,84.1403,0.000414011,6.45263,6.66861,34.6946,0.0435873,0.369283,0.546882,8.09652,8.9324e-06,, , 1.66583,10.5072,0.948155,66.1026,21.4208,34.6946,0.0435873,1.2825,0.530511,0.322039,0.0636151,0.183419,1.14651,8.09652,8.9324e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13959,0.00848,1.56389,20.4624,0.0208945,3.8534
