Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000663974,0.0554136,0,0.111504,2.46869e-05,0.102889,0,1.23285,0.000656999,0.0114114,0,0.0876581,2.46077e-05,, , 0.0570029,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000656999,0.000987789,0.00693069,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.46077e-05,0.0585562
2,14.3221,14.4141,11.343,0.00613055,0.385154,0.440429,3.55831,4.28824e-05,3.46739,3.55934,9.61649,0.00582137,0.123123,0.178399,2.68987,2.27335e-06,, , 0.488539,6.25664,0.281557,15.039,8.87695,9.61649,0.00582137,0.0155217,0.160059,0.122412,0.0190505,0.00836733,0.51324,2.68987,2.27335e-06,0.920125
3,3.94365,3.98381,7.2744,0.012808,0.124291,0.148822,2.81811,6.48549e-05,0.835447,0.875611,6.41623,0.0121896,0.0464489,0.0709806,1.08858,6.47968e-06,, , 0.213721,1.37476,0.122576,5.19895,2.83585,6.41623,0.0121896,0.0293457,0.0695834,0.0396159,0.00823022,0.0073045,0.152882,1.08858,6.47968e-06,1.73961
4,5.81982,5.90658,7.76494,0.0248029,0.201756,0.251521,5.46531,6.27548e-05,1.0229,1.10966,6.41412,0.0235662,0.0871217,0.136887,2.0073,9.17994e-06,, , 0.426482,1.4674,0.238688,8.71495,4.15019,6.41412,0.0235662,0.0584488,0.135624,0.072218,0.0161666,0.0115958,0.228027,2.0073,9.17994e-06,3.46485
5,1.42582,1.45774,7.0358,0.0528105,0.0600998,0.0785566,7.62983,0.000111102,0.252,0.283923,5.49998,0.0503371,0.0301866,0.0486434,0.715995,2.9516e-05,, , 0.157253,0.291019,0.0876438,6.27073,1.45379,5.49998,0.0503371,0.116473,0.0501191,0.0227841,0.00592683,0.017268,0.0652687,0.715995,2.9516e-05,6.90454
6,2.28563,2.35178,8.4383,0.078613,0.102974,0.139812,15.2416,0.00011739,0.404164,0.470309,5.50093,0.0736662,0.0593706,0.096208,1.41421,1.32499e-05,, , 0.313964,0.387537,0.172973,11.9448,2.43759,5.50093,0.0736662,0.232886,0.0994067,0.0443615,0.0118104,0.0309699,0.101966,1.41421,1.32499e-05,13.8055
7,0.448093,0.449846,9.57537,0.115136,0.0238235,0.0274001,49.3557,0.000203532,0.366512,0.368265,0.0128738,0.0982054,0.0123376,0.0159142,0.192925,1.12831e-05,, , 0.00874186,0.72115,0.00488577,12.0317,0.252186,0.0128738,0.0982054,0.827824,0.00965183,0.0174337,0.00116635,0.106011,0.0447805,0.192925,1.12831e-05,49.0734
8,0.027454,0.0276666,0.0180024,0.000262414,0.000486782,0.000511675,0.0602445,2.71616e-07,0.00177504,0.00198768,0.00203153,0.000241747,6.70185e-05,9.19115e-05,0.000225338,3.69375e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203153,0.000241747,0.00101147,5.65126e-05,8.41608e-05,1.82567e-05,0.000319475,0.000672753,0.000225338,3.69375e-08,0.0599602
Total,35.9974,28.5915,53.2674,0.291227,0.953998,1.08705,84.2406,0.000627474,6.45309,6.6691,34.6955,0.264685,0.370067,0.547124,8.19676,9.66266e-05,, , 1.66678,10.5072,0.948155,66.1026,21.4208,34.6955,0.264685,1.2825,0.531432,0.322039,0.0637205,0.183419,1.14651,8.19676,9.66266e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13707,0.008464,1.56094,20.2349,0.0207976,3.83553
