Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
4.79214e-05,2.49108e-07,8.19261e-06,2.72414e-05,5.90178e-06,3.75399e-06,2.58252e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
4,5.8198,5.90656,7.76511,0.0248654,0.201827,0.251453,5.46532,6.41942e-05,1.02289,1.10965,6.4143,0.0236287,0.0871932,0.136819,2.00731,9.53981e-06,, , 0.426449,1.4674,0.238688,8.71495,4.15019,6.4143,0.0236287,0.0584488,0.13561,0.072218,0.0161843,0.0115958,0.228027,2.00731,9.53981e-06,3.46485
5,1.42545,1.45736,7.03581,0.0535283,0.0600617,0.0784745,7.62983,0.000119457,0.25163,0.283536,5.49999,0.0510549,0.0301485,0.0485613,0.715996,3.36937e-05,, , 0.156503,0.291019,0.0876438,6.27073,1.45379,5.49999,0.0510549,0.116473,0.0499986,0.0227841,0.00592712,0.017268,0.0652687,0.715996,3.36937e-05,6.90454
6,2.28501,2.35112,8.43828,0.0984462,0.102892,0.139669,15.2416,0.000142479,0.403545,0.469653,5.5009,0.0934993,0.0592883,0.0960656,1.41421,3.83392e-05,, , 0.312686,0.387537,0.172973,11.9448,2.43759,5.5009,0.0934993,0.232886,0.0991844,0.0443615,0.011808,0.0309699,0.101966,1.41421,3.83392e-05,13.8055
7,0.448087,0.449841,9.57538,0.132032,0.0237538,0.0272496,49.3574,0.000205645,0.366506,0.36826,0.0128874,0.115102,0.012268,0.0157637,0.194678,1.33963e-05,, , 0.00873008,0.72115,0.00488577,12.0317,0.252186,0.0128874,0.115102,0.827824,0.00943095,0.0174337,0.00116704,0.106011,0.0447805,0.194678,1.33963e-05,49.0734
8,0.027454,0.0276666,0.017992,0.000152956,0.00048674,0.000511673,0.0602423,2.61207e-07,0.00177504,0.00198768,0.0020211,0.000132289,6.69769e-05,9.19101e-05,0.000223193,2.65291e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.0020211,0.000132289,0.00101147,5.64779e-05,8.41608e-05,1.82484e-05,0.000319475,0.000672753,0.000223193,2.65291e-08,0.0599602
Total,35.9964,28.5904,53.2676,0.329648,0.953969,1.08657,84.27,0.000720398,6.45209,6.66799,34.6958,0.303106,0.370039,0.546641,8.2262,0.000116215,, , 1.66467,10.5072,0.948155,66.1026,21.4208,34.6958,0.303106,1.2825,0.530887,0.322039,0.0637536,0.183419,1.14651,8.2262,0.000116215,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13635,0.00846138,1.56046,20.1708,0.0207818,3.83262
