Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000501215,0.055416,0,0.111504,2.7201e-06,0.102903,0,1.23285,0.00049424,0.0114138,0,0.0876581,2.6409e-06,, , 0.0570168,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.00049424,0.000987789,0.00693306,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.6409e-06,0.0585562
2,14.3228,14.4148,11.3423,0.00287785,0.384265,0.439614,3.50291,1.12398e-05,3.46803,3.5601,9.61574,0.00256867,0.122235,0.177583,2.63447,2.95689e-07,, , 0.489938,6.25664,0.281557,15.039,8.87695,9.61574,0.00256867,0.0155217,0.158432,0.122412,0.0189738,0.00836733,0.51324,2.63447,2.95689e-07,0.920125
3,3.94374,3.9839,7.27444,0.00399053,0.124331,0.148896,2.81811,1.60835e-05,0.835536,0.875697,6.41628,0.00337217,0.0464891,0.0710545,1.08858,3.83245e-07,, , 0.213897,1.37476,0.122576,5.19895,2.83585,6.41628,0.00337217,0.0293457,0.0696951,0.0396159,0.00823259,0.0073045,0.152882,1.08858,3.83245e-07,1.73961
4,5.81928,5.90594,7.76447,0.00450299,0.201481,0.251525,5.41695,2.76714e-05,1.02236,1.10903,6.41366,0.00326628,0.0868475,0.136891,1.95894,4.09089e-07,, , 0.425308,1.4674,0.238688,8.71495,4.15019,6.41366,0.00326628,0.0584488,0.135402,0.072218,0.0161186,0.0115958,0.228027,1.95894,4.09089e-07,3.46485
5,1.42547,1.45736,7.03593,0.0103989,0.0601522,0.0785916,7.62983,5.40113e-05,0.251648,0.283541,5.50011,0.00792549,0.030239,0.0486784,0.715999,9.70625e-07,, , 0.156518,0.291019,0.0876438,6.27073,1.45379,5.50011,0.00792549,0.116473,0.0502,0.0227841,0.00593332,0.017268,0.0652687,0.715999,9.70625e-07,6.90454
6,2.28524,2.35142,8.43826,0.0110701,0.103005,0.13992,15.2416,0.000105033,0.403777,0.469956,5.50089,0.0061233,0.0594011,0.0963159,1.41421,8.92622e-07,, , 0.313223,0.387537,0.172973,11.9448,2.43759,5.50089,0.0061233,0.232886,0.0995487,0.0443615,0.0118068,0.0309699,0.101966,1.41421,8.92622e-07,13.8055
7,0.448088,0.449844,9.5754,0.0196303,0.02387,0.0274805,49.3574,0.000193203,0.366508,0.368264,0.0129017,0.00270001,0.0123842,0.0159947,0.194679,9.54429e-07,, , 0.00873483,0.72115,0.00488577,12.0317,0.252186,0.0129017,0.00270001,0.827824,0.00977739,0.0174337,0.00116777,0.106011,0.0447805,0.194679,9.54429e-07,49.0734
8,0.027454,0.0276666,0.0180052,6.84326e-05,0.000486793,0.000511675,0.0602445,2.50547e-07,0.00177504,0.00198768,0.00203428,4.77658e-05,6.70296e-05,9.19119e-05,0.000225338,1.58684e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203428,4.77658e-05,0.00101147,5.65218e-05,8.41608e-05,1.82589e-05,0.000319475,0.000672753,0.000225338,1.58684e-08,0.0599602
Total,35.9969,28.591,53.2663,0.0530404,0.953007,1.08654,84.1386,0.000410212,6.45255,6.66858,34.6945,0.0264979,0.369077,0.54661,8.09476,6.56247e-06,, , 1.66571,10.5072,0.948155,66.1026,21.4208,34.6945,0.0264979,1.2825,0.530045,0.322039,0.0636025,0.183419,1.14651,8.09476,6.56247e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13965,0.00848125,1.56412,20.4675,0.0209021,3.85479
