Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000688974,0.055415,0,0.111504,3.60079e-06,0.102898,0,1.23285,0.000681999,0.0114128,0,0.0876581,3.52159e-06,, , 0.057011,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693208,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.52159e-06,0.0585562
2,14.3227,14.4147,11.3426,0.0064026,0.3847,0.440075,3.53061,5.53179e-05,3.46795,3.55999,9.61608,0.00609342,0.12267,0.178044,2.66217,3.05057e-06,, , 0.489736,6.25664,0.281557,15.039,8.87695,9.61608,0.00609342,0.0155217,0.159293,0.122412,0.0190086,0.00836733,0.51324,2.66217,3.05057e-06,0.920125
3,3.9438,3.98396,7.27374,0.012855,0.124097,0.14886,2.79396,5.74614e-05,0.835601,0.875756,6.41557,0.0122366,0.0462556,0.071018,1.06443,5.55549e-06,, , 0.21402,1.37476,0.122576,5.19895,2.83585,6.41557,0.0122366,0.0293457,0.0694612,0.0396159,0.00819649,0.0073045,0.152882,1.06443,5.55549e-06,1.73961
4,5.8192,5.9059,7.76426,0.0227044,0.201072,0.250939,5.41694,4.75053e-05,1.02228,1.10898,6.41345,0.0214677,0.0864385,0.136305,1.95892,5.36757e-06,, , 0.425179,1.4674,0.238688,8.71495,4.15019,6.41345,0.0214677,0.0584488,0.134428,0.072218,0.0160973,0.0115958,0.228027,1.95892,5.36757e-06,3.46485
5,1.4255,1.45742,7.03573,0.0556295,0.0600502,0.0785014,7.62983,0.000155049,0.251674,0.283601,5.49991,0.0531561,0.0301371,0.0485882,0.715994,5.14895e-05,, , 0.156612,0.291019,0.0876438,6.27073,1.45379,5.49991,0.0531561,0.116473,0.0500181,0.0227841,0.00592308,0.017268,0.0652687,0.715994,5.14895e-05,6.90454
6,2.28468,2.35075,8.438,0.0924863,0.102674,0.139566,15.2238,0.000127943,0.403212,0.469281,5.50062,0.0875395,0.0590703,0.0959622,1.39642,2.38031e-05,, , 0.311976,0.387537,0.172973,11.9448,2.43759,5.50062,0.0875395,0.232886,0.0988918,0.0443615,0.0117793,0.0309699,0.101966,1.39642,2.38031e-05,13.8055
7,0.448083,0.449835,9.57534,0.0856798,0.0238016,0.027372,49.3539,0.000200439,0.366502,0.368254,0.012846,0.0687495,0.0123157,0.0158861,0.191171,8.19087e-06,, , 0.00872049,0.72115,0.00488577,12.0317,0.252186,0.012846,0.0687495,0.827824,0.00960323,0.0174337,0.00116493,0.106011,0.0447805,0.191171,8.19087e-06,49.0734
8,0.027454,0.0276666,0.0180178,0.000190466,0.000486843,0.000511677,0.0602445,2.63218e-07,0.00177504,0.00198768,0.00204691,0.000169799,6.70801e-05,9.19137e-05,0.000225339,2.85391e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00204691,0.000169799,0.00101147,5.6564e-05,8.41608e-05,1.8269e-05,0.000319475,0.000672753,0.000225339,2.85391e-08,0.0599602
Total,35.9962,28.5903,53.2652,0.276637,0.952298,1.08582,84.1208,0.00064758,6.45189,6.66785,34.6934,0.250095,0.368367,0.545895,8.07699,0.000101007,, , 1.66434,10.5072,0.948155,66.1026,21.4208,34.6934,0.250095,1.2825,0.528684,0.322039,0.0635392,0.183419,1.14651,8.07699,0.000101007,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14012,0.00846537,1.5612,20.511,0.0208059,3.83706
