Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.0003494,0.0554162,0,0.111504,1.87879e-06,0.102906,0,1.23285,0.000342425,0.011414,0,0.0876581,1.79959e-06,, , 0.0570194,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000342425,0.000987789,0.00693328,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,1.79959e-06,0.0585562
2,14.3228,14.4149,11.3423,0.0022507,0.384345,0.439712,3.50292,1.00758e-05,3.4681,3.56016,9.61579,0.00194152,0.122315,0.177681,2.63447,2.22942e-07,, , 0.490063,6.25664,0.281557,15.039,8.87695,9.61579,0.00194152,0.0155217,0.158605,0.122412,0.0189788,0.00836733,0.51324,2.63447,2.22942e-07,0.920125
3,3.9437,3.98387,7.27441,0.00442613,0.124305,0.148869,2.81811,1.63978e-05,0.835503,0.875666,6.41624,0.00380778,0.0464637,0.0710273,1.08858,4.22539e-07,, , 0.213829,1.37476,0.122576,5.19895,2.83585,6.41624,0.00380778,0.0293457,0.0696446,0.0396159,0.00823065,0.0073045,0.152882,1.08858,4.22539e-07,1.73961
4,5.81929,5.90606,7.7645,0.00908768,0.201504,0.251542,5.41695,2.95706e-05,1.02238,1.10914,6.41368,0.00785096,0.0868698,0.136909,1.95894,8.83911e-07,, , 0.425432,1.4674,0.238688,8.71495,4.15019,6.41368,0.00785096,0.0584488,0.135439,0.072218,0.016121,0.0115958,0.228027,1.95894,8.83911e-07,3.46485
5,1.42562,1.45753,7.03595,0.00820948,0.0601729,0.0786224,7.62984,5.35461e-05,0.251799,0.283711,5.50013,0.00573605,0.0302597,0.0487093,0.715999,7.38037e-07,, , 0.156846,0.291019,0.0876438,6.27073,1.45379,5.50013,0.00573605,0.116473,0.0502506,0.0227841,0.00593425,0.017268,0.0652687,0.715999,7.38037e-07,6.90454
6,2.2851,2.35123,8.43832,0.0126131,0.103051,0.139949,15.2416,0.000105197,0.403635,0.469765,5.50095,0.00766628,0.059447,0.0963456,1.41421,1.05687e-06,, , 0.312891,0.387537,0.172973,11.9448,2.43759,5.50095,0.00766628,0.232886,0.0996189,0.0443615,0.0118123,0.0309699,0.101966,1.41421,1.05687e-06,13.8055
7,0.448097,0.449853,9.5754,0.0201966,0.0238658,0.0274711,49.3574,0.000193288,0.366516,0.368272,0.0129031,0.00326632,0.01238,0.0159852,0.194679,1.03941e-06,, , 0.00874921,0.72115,0.00488577,12.0317,0.252186,0.0129031,0.00326632,0.827824,0.00976366,0.0174337,0.00116784,0.106011,0.0447805,0.194679,1.03941e-06,49.0734
8,0.027454,0.0276666,0.0180085,7.48087e-05,0.000486806,0.000511676,0.0602445,2.51525e-07,0.00177504,0.00198768,0.00203757,5.41418e-05,6.70427e-05,9.19124e-05,0.000225339,1.68465e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203757,5.41418e-05,0.00101147,5.65328e-05,8.41608e-05,1.82615e-05,0.000319475,0.000672753,0.000225339,1.68465e-08,0.0599602
Total,35.9969,28.5911,53.2664,0.0572079,0.953147,1.08668,84.1386,0.000410206,6.45261,6.6687,34.6946,0.0306655,0.369216,0.546749,8.09476,6.18014e-06,, , 1.66591,10.5072,0.948155,66.1026,21.4208,34.6946,0.0306655,1.2825,0.530312,0.322039,0.0636144,0.183419,1.14651,8.09476,6.18014e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13964,0.00848093,1.56406,20.4669,0.0209001,3.85443
