Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72481,0,1.81752,0.000298882,0.0554168,0,0.111504,1.6734e-06,0.102911,0,1.23285,0.000291907,0.0114147,0,0.0876581,1.59419e-06,, , 0.0570242,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000291907,0.000987789,0.00693391,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,1.59419e-06,0.0585562
2,14.3229,14.415,11.3422,0.00199059,0.384256,0.439615,3.50291,9.57477e-06,3.46814,3.56021,9.61573,0.00168141,0.122225,0.177585,2.63447,1.91626e-07,, , 0.490148,6.25664,0.281557,15.039,8.87695,9.61573,0.00168141,0.0155217,0.158426,0.122412,0.018972,0.00836733,0.51324,2.63447,1.91626e-07,0.920125
3,3.94374,3.9839,7.27444,0.00433249,0.124312,0.14886,2.81811,1.63801e-05,0.835541,0.8757,6.41627,0.00371413,0.0464706,0.0710185,1.08858,4.20319e-07,, , 0.213905,1.37476,0.122576,5.19895,2.83585,6.41627,0.00371413,0.0293457,0.0696408,0.0396159,0.00823245,0.0073045,0.152882,1.08858,4.20319e-07,1.73961
4,5.81935,5.90605,7.76455,0.00381915,0.201536,0.251548,5.44112,2.73814e-05,1.02244,1.10913,6.41373,0.00258244,0.0869026,0.136914,1.98311,3.36601e-07,, , 0.425485,1.4674,0.238688,8.71495,4.15019,6.41373,0.00258244,0.0584488,0.135472,0.072218,0.0161264,0.0115958,0.228027,1.98311,3.36601e-07,3.46485
5,1.4255,1.45742,7.03593,0.0145259,0.06016,0.0786097,7.62983,5.48651e-05,0.251678,0.283602,5.50011,0.0120525,0.0302468,0.0486966,0.715999,1.39756e-06,, , 0.156604,0.291019,0.0876438,6.27073,1.45379,5.50011,0.0120525,0.116473,0.0502261,0.0227841,0.00593316,0.017268,0.0652687,0.715999,1.39756e-06,6.90454
6,2.28536,2.35148,8.43847,0.0154178,0.103215,0.140103,15.2594,0.000105502,0.403896,0.470015,5.5011,0.010471,0.0596108,0.0964988,1.43199,1.36186e-06,, , 0.313387,0.387537,0.172973,11.9448,2.43759,5.5011,0.010471,0.232886,0.09992,0.0443615,0.0118281,0.0309699,0.101966,1.43199,1.36186e-06,13.8055
7,0.4481,0.449854,9.5754,0.0190546,0.023861,0.0274597,49.3574,0.000193098,0.366519,0.368274,0.0129044,0.00212432,0.0123752,0.0159739,0.194679,8.49621e-07,, , 0.00875707,0.72115,0.00488577,12.0317,0.252186,0.0129044,0.00212432,0.827824,0.0097474,0.0174337,0.00116791,0.106011,0.0447805,0.194679,8.49621e-07,49.0734
8,0.027454,0.0276666,0.0180074,8.09358e-05,0.000486802,0.000511676,0.0602445,2.51856e-07,0.00177504,0.00198768,0.00203648,6.02689e-05,6.70383e-05,9.19122e-05,0.000225338,1.71776e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203648,6.02689e-05,0.00101147,5.65291e-05,8.41608e-05,1.82607e-05,0.000319475,0.000672753,0.000225338,1.71776e-08,0.0599602
Total,35.9972,28.5913,53.2666,0.0595204,0.953244,1.08671,84.1805,0.000408727,6.4529,6.66892,34.6947,0.0329779,0.369313,0.546779,8.13671,6.16896e-06,, , 1.66639,10.5072,0.948155,66.1026,21.4208,34.6947,0.0329779,1.2825,0.530423,0.322039,0.0636296,0.183419,1.14651,8.13671,6.16896e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13859,0.00848071,1.56402,20.3717,0.0208988,3.85419
