Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554152,0,0.111504,3.14355e-06,0.102895,0,1.23285,0.000681999,0.0114131,0,0.0876581,3.06434e-06,, , 0.0570082,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693231,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.06434e-06,0.0585562
2,14.3228,14.4149,11.3423,0.00684668,0.3843,0.439729,3.50291,0.000140902,3.46807,3.56014,9.61573,0.0065375,0.12227,0.177699,2.63447,8.39955e-06,, , 0.490001,6.25664,0.281557,15.039,8.87695,9.61573,0.0065375,0.0155217,0.158583,0.122412,0.0189726,0.00836733,0.51324,2.63447,8.39955e-06,0.920125
3,3.94371,3.98387,7.27344,0.0139432,0.123936,0.148714,2.78189,0.000148169,0.835514,0.875673,6.41527,0.0133248,0.0460942,0.0708726,1.05236,1.68939e-05,, , 0.213851,1.37476,0.122576,5.19895,2.83585,6.41527,0.0133248,0.0293457,0.0691699,0.0396159,0.00818107,0.0073045,0.152882,1.05236,1.68939e-05,1.73961
4,5.81938,5.90607,7.76437,0.0224194,0.201203,0.25108,5.41695,4.66086e-05,1.02247,1.10915,6.41356,0.0211827,0.086569,0.136446,1.95893,5.14339e-06,, , 0.425537,1.4674,0.238688,8.71495,4.15019,6.41356,0.0211827,0.0584488,0.134689,0.072218,0.0161085,0.0115958,0.228027,1.95893,5.14339e-06,3.46485
5,1.42542,1.45734,7.03576,0.0449581,0.060047,0.07848,7.62983,7.16881e-05,0.251603,0.283514,5.49994,0.0424847,0.0301338,0.0485668,0.715994,9.80904e-06,, , 0.156454,0.291019,0.0876438,6.27073,1.45379,5.49994,0.0424847,0.116473,0.049992,0.0227841,0.00592455,0.017268,0.0652687,0.715994,9.80904e-06,6.90454
6,2.28469,2.35078,8.43794,0.0841459,0.102493,0.139264,15.2238,0.000120013,0.403219,0.469309,5.50057,0.079199,0.0588894,0.0956603,1.39641,1.58734e-05,, , 0.312018,0.387537,0.172973,11.9448,2.43759,5.50057,0.079199,0.232886,0.0984147,0.0443615,0.0117735,0.0309699,0.101966,1.39641,1.58734e-05,13.8055
7,0.448086,0.449843,9.57532,0.0739965,0.0237528,0.0272832,49.3539,0.00019922,0.366505,0.368263,0.0128297,0.0570662,0.0122669,0.0157974,0.19117,6.97133e-06,, , 0.00873019,0.72115,0.00488577,12.0317,0.252186,0.0128297,0.0570662,0.827824,0.00946652,0.0174337,0.00116409,0.106011,0.0447805,0.19117,6.97133e-06,49.0734
8,0.027454,0.0276666,0.0180145,0.000281146,0.00048683,0.000511677,0.0602445,2.75247e-07,0.00177504,0.00198768,0.00204361,0.000260479,6.70669e-05,9.19132e-05,0.000225339,4.05687e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00204361,0.000260479,0.00101147,5.6553e-05,8.41608e-05,1.82664e-05,0.000319475,0.000672753,0.000225339,4.05687e-08,0.0599602
Total,35.9964,28.5904,53.2646,0.24728,0.951634,1.08506,84.081,0.000730019,6.45205,6.66804,34.6928,0.220737,0.367703,0.545134,8.03722,6.61955e-05,, , 1.66468,10.5072,0.948155,66.1026,21.4208,34.6928,0.220737,1.2825,0.527304,0.322039,0.063494,0.183419,1.14651,8.03722,6.61955e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14114,0.00846749,1.56159,20.6055,0.0208188,3.83942
