Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000488456,0.0554159,0,0.111504,2.64227e-06,0.102903,0,1.23285,0.00048148,0.0114137,0,0.0876581,2.56307e-06,, , 0.0570162,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.00048148,0.000987789,0.00693296,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.56307e-06,0.0585562
2,14.3228,14.4149,11.3423,0.00143878,0.384289,0.439587,3.50292,8.71214e-06,3.46808,3.56017,9.61581,0.00112961,0.122259,0.177557,2.63447,1.37712e-07,, , 0.490044,6.25664,0.281557,15.039,8.87695,9.61581,0.00112961,0.0155217,0.158424,0.122412,0.0189803,0.00836733,0.51324,2.63447,1.37712e-07,0.920125
3,3.94377,3.98395,7.27429,0.00426364,0.124269,0.148866,2.81811,1.63433e-05,0.835574,0.875748,6.41612,0.00364529,0.0464272,0.0710243,1.08858,4.15726e-07,, , 0.213985,1.37476,0.122576,5.19895,2.83585,6.41612,0.00364529,0.0293457,0.0696109,0.0396159,0.00822476,0.0073045,0.152882,1.08858,4.15726e-07,1.73961
4,5.81925,5.90597,7.76446,0.00547563,0.201449,0.251476,5.41695,2.80981e-05,1.02234,1.10906,6.41364,0.00423892,0.0868151,0.136842,1.95894,5.15768e-07,, , 0.425289,1.4674,0.238688,8.71495,4.15019,6.41364,0.00423892,0.0584488,0.135322,0.072218,0.0161173,0.0115958,0.228027,1.95894,5.15768e-07,3.46485
5,1.42556,1.45747,7.03598,0.010264,0.0601844,0.078626,7.63872,5.39842e-05,0.251736,0.283652,5.50016,0.00779062,0.0302712,0.0487128,0.72488,9.57118e-07,, , 0.156725,0.291019,0.0876438,6.27073,1.45379,5.50016,0.00779062,0.116473,0.050264,0.0227841,0.00593588,0.017268,0.0652687,0.72488,9.57118e-07,6.90454
6,2.28512,2.35124,8.43831,0.0112581,0.103064,0.13999,15.2416,0.00010505,0.403653,0.46977,5.50094,0.00631125,0.0594598,0.0963866,1.41421,9.09973e-07,, , 0.312899,0.387537,0.172973,11.9448,2.43759,5.50094,0.00631125,0.232886,0.0996737,0.0443615,0.0118112,0.0309699,0.101966,1.41421,9.09973e-07,13.8055
7,0.448103,0.449855,9.57539,0.0217833,0.023847,0.0274378,49.3574,0.000193495,0.366523,0.368275,0.0128941,0.00485299,0.0123611,0.0159519,0.194678,1.24688e-06,, , 0.00876184,0.72115,0.00488577,12.0317,0.252186,0.0128941,0.00485299,0.827824,0.00971199,0.0174337,0.00116738,0.106011,0.0447805,0.194678,1.24688e-06,49.0734
8,0.027454,0.0276666,0.018009,8.73129e-05,0.000486808,0.000511676,0.0602445,2.5292e-07,0.00177504,0.00198768,0.00203812,6.6646e-05,6.7045e-05,9.19125e-05,0.000225339,1.82414e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203812,6.6646e-05,0.00101147,5.65347e-05,8.41608e-05,1.8262e-05,0.000319475,0.000672753,0.000225339,1.82414e-08,0.0599602
Total,35.9969,28.5911,53.2663,0.0550593,0.953005,1.0865,84.1474,0.000408578,6.45258,6.66865,34.6945,0.0285168,0.369074,0.546567,8.10364,6.76448e-06,, , 1.6658,10.5072,0.948155,66.1026,21.4208,34.6945,0.0285168,1.2825,0.529996,0.322039,0.0636065,0.183419,1.14651,8.10364,6.76448e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13943,0.0084811,1.5641,20.4474,0.0209012,3.85462
