Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000676474,0.0554136,0,0.111504,3.36892e-06,0.10289,0,1.23285,0.000669499,0.0114114,0,0.0876581,3.28971e-06,, , 0.057004,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000669499,0.000987789,0.00693067,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.28971e-06,0.0585562
2,14.3222,14.4142,11.3431,0.00603671,0.385238,0.440491,3.58599,3.52661e-05,3.46748,3.55941,9.61658,0.00572754,0.123208,0.17846,2.71754,1.79734e-06,, , 0.488682,6.25664,0.281557,15.039,8.87695,9.61658,0.00572754,0.0155217,0.160196,0.122412,0.0190593,0.00836733,0.51324,2.71754,1.79734e-06,0.920125
3,3.9436,3.98375,7.27435,0.0132644,0.124256,0.148781,2.81811,8.5757e-05,0.835401,0.875552,6.41618,0.0126461,0.0464146,0.070939,1.08858,9.09244e-06,, , 0.213617,1.37476,0.122576,5.19895,2.83585,6.41618,0.0126461,0.0293457,0.06951,0.0396159,0.0082278,0.0073045,0.152882,1.08858,9.09244e-06,1.73961
4,5.81949,5.9062,7.76482,0.0225129,0.201574,0.251293,5.44114,4.79453e-05,1.02258,1.10929,6.414,0.0212762,0.0869401,0.136659,1.98313,5.47756e-06,, , 0.425782,1.4674,0.238688,8.71495,4.15019,6.414,0.0212762,0.0584488,0.135227,0.072218,0.0161542,0.0115958,0.228027,1.98313,5.47756e-06,3.46485
5,1.4256,1.45754,7.03589,0.0464539,0.0601331,0.0785728,7.62983,7.48423e-05,0.25178,0.283714,5.50007,0.0439804,0.0302199,0.0486596,0.715998,1.13862e-05,, , 0.156819,0.291019,0.0876438,6.27073,1.45379,5.50007,0.0439804,0.116473,0.0501643,0.0227841,0.00593117,0.017268,0.0652687,0.715998,1.13862e-05,6.90454
6,2.28508,2.35117,8.43835,0.0966491,0.103035,0.139874,15.2416,0.000136236,0.403611,0.469706,5.50098,0.0917023,0.0594309,0.0962697,1.41421,3.20955e-05,, , 0.312808,0.387537,0.172973,11.9448,2.43759,5.50098,0.0917023,0.232886,0.0995234,0.0443615,0.0118157,0.0309699,0.101966,1.41421,3.20955e-05,13.8055
7,0.448089,0.449847,9.57535,0.13626,0.0238348,0.0274352,49.3557,0.000206124,0.366508,0.368266,0.012853,0.119329,0.012349,0.0159493,0.192924,1.38753e-05,, , 0.00873689,0.72115,0.00488577,12.0317,0.252186,0.012853,0.119329,0.827824,0.00969933,0.0174337,0.00116528,0.106011,0.0447805,0.192924,1.38753e-05,49.0734
8,0.027454,0.0276666,0.0179783,0.000315597,0.000486543,0.000511381,0.0602423,2.79086e-07,0.00177504,0.00198768,0.00200737,0.000294931,6.67798e-05,9.16179e-05,0.000223192,4.44071e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00200737,0.000294931,0.00101147,5.59995e-05,8.41608e-05,1.82374e-05,0.000319475,0.000672753,0.000223192,4.44071e-08,0.0599602
Total,35.9963,28.5903,53.2674,0.322169,0.953971,1.08696,84.2441,0.000589818,6.45202,6.66792,34.6955,0.295626,0.37004,0.547028,8.20026,7.70584e-05,, , 1.66453,10.5072,0.948155,66.1026,21.4208,34.6955,0.295626,1.2825,0.531307,0.322039,0.063723,0.183419,1.14651,8.20026,7.70584e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13699,0.00846194,1.56056,20.2274,0.0207852,3.83324
