Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000387159,0.0554158,0,0.111504,2.33441e-06,0.102902,0,1.23285,0.000380184,0.0114136,0,0.0876581,2.25521e-06,, , 0.0570158,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000380184,0.000987789,0.0069329,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.25521e-06,0.0585562
2,14.3229,14.415,11.3424,0.00282135,0.38439,0.439758,3.50292,1.12128e-05,3.46816,3.56023,9.61584,0.00251217,0.122359,0.177728,2.63448,2.94001e-07,, , 0.490193,6.25664,0.281557,15.039,8.87695,9.61584,0.00251217,0.0155217,0.158691,0.122412,0.0189836,0.00836733,0.51324,2.63448,2.94001e-07,0.920125
3,3.94377,3.98394,7.27407,0.00541053,0.124187,0.148837,2.80604,1.75019e-05,0.835568,0.875741,6.4159,0.00479217,0.0463456,0.0709951,1.07651,5.60545e-07,, , 0.213972,1.37476,0.122576,5.19895,2.83585,6.4159,0.00479217,0.0293457,0.0695113,0.0396159,0.00821351,0.0073045,0.152882,1.07651,5.60545e-07,1.73961
4,5.8192,5.90586,7.76443,0.00432103,0.201391,0.251401,5.41695,2.75966e-05,1.02229,1.10895,6.41361,0.00308431,0.086757,0.136767,1.95893,3.90391e-07,, , 0.425154,1.4674,0.238688,8.71495,4.15019,6.41361,0.00308431,0.0584488,0.135193,0.072218,0.0161138,0.0115958,0.228027,1.95893,3.90391e-07,3.46485
5,1.42552,1.45743,7.03582,0.00878384,0.0601094,0.0785688,7.62983,5.36799e-05,0.251699,0.283606,5.5,0.00631042,0.0301963,0.0486556,0.715996,8.04968e-07,, , 0.156642,0.291019,0.0876438,6.27073,1.45379,5.5,0.00631042,0.116473,0.0501401,0.0227841,0.00592768,0.017268,0.0652687,0.715996,8.04968e-07,6.90454
6,2.28492,2.35102,8.43819,0.0134478,0.10295,0.139897,15.2416,0.000105292,0.403456,0.469553,5.50082,0.00850091,0.0593463,0.0962931,1.4142,1.15149e-06,, , 0.312492,0.387537,0.172973,11.9448,2.43759,5.50082,0.00850091,0.232886,0.0994788,0.0443615,0.0117991,0.0309699,0.101966,1.4142,1.15149e-06,13.8055
7,0.448094,0.449849,9.57536,0.0213694,0.0237915,0.0273403,49.3557,0.000193441,0.366514,0.368268,0.0128658,0.00443908,0.0123056,0.0158545,0.192925,1.19227e-06,, , 0.00874642,0.72115,0.00488577,12.0317,0.252186,0.0128658,0.00443908,0.827824,0.00956049,0.0174337,0.00116594,0.106011,0.0447805,0.192925,1.19227e-06,49.0734
8,0.027454,0.0276666,0.0180101,6.54305e-05,0.000486813,0.000511676,0.0602445,2.50428e-07,0.00177504,0.00198768,0.00203922,4.47637e-05,6.70493e-05,9.19126e-05,0.000225339,1.57501e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203922,4.47637e-05,0.00101147,5.65382e-05,8.41608e-05,1.82629e-05,0.000319475,0.000672753,0.000225339,1.57501e-08,0.0599602
Total,35.9967,28.5907,53.2658,0.0566065,0.952721,1.08631,84.1247,0.000411308,6.45236,6.66834,34.6939,0.030064,0.368791,0.546385,8.08093,6.66462e-06,, , 1.6653,10.5072,0.948155,66.1026,21.4208,34.6939,0.030064,1.2825,0.529564,0.322039,0.0635733,0.183419,1.14651,8.08093,6.66462e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14,0.00848106,1.56409,20.5001,0.020901,3.85458
