Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000695224,0.0554147,0,0.111504,3.60916e-06,0.102899,0,1.23285,0.000688249,0.0114125,0,0.0876581,3.52996e-06,, , 0.0570121,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000688249,0.000987789,0.00693176,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.52996e-06,0.0585562
2,14.3227,14.4147,11.3429,0.00696233,0.384793,0.439946,3.5583,0.000100171,3.46796,3.56,9.61635,0.00665315,0.122763,0.177915,2.68986,5.85387e-06,, , 0.489763,6.25664,0.281557,15.039,8.87695,9.61635,0.00665315,0.0155217,0.15923,0.122412,0.019036,0.00836733,0.51324,2.68986,5.85387e-06,0.920125
3,3.94368,3.98384,7.27355,0.0142591,0.12397,0.148713,2.79396,0.000190886,0.835484,0.875643,6.41538,0.0136407,0.0461281,0.0708715,1.06443,2.22336e-05,, , 0.21379,1.37476,0.122576,5.19895,2.83585,6.41538,0.0136407,0.0293457,0.0691967,0.0396159,0.00818702,0.0073045,0.152882,1.06443,2.22336e-05,1.73961
4,5.81926,5.90597,7.7643,0.0240402,0.201148,0.251056,5.41694,5.32805e-05,1.02234,1.10905,6.41348,0.0228034,0.0865143,0.136422,1.95893,6.81137e-06,, , 0.425313,1.4674,0.238688,8.71495,4.15019,6.41348,0.0228034,0.0584488,0.134617,0.072218,0.0161008,0.0115958,0.228027,1.95893,6.81137e-06,3.46485
5,1.42536,1.45726,7.03565,0.0451581,0.0599848,0.0784161,7.62094,7.35643e-05,0.251535,0.283438,5.49983,0.0426847,0.0300716,0.0485029,0.707107,1.07471e-05,, , 0.156309,0.291019,0.0876438,6.27073,1.45379,5.49983,0.0426847,0.116473,0.0498714,0.0227841,0.00591905,0.017268,0.0652687,0.707107,1.07471e-05,6.90454
6,2.28465,2.3507,8.43806,0.108977,0.102681,0.139504,15.2238,0.000193725,0.403182,0.469229,5.50069,0.104031,0.0590776,0.0959005,1.39642,8.95854e-05,, , 0.311901,0.387537,0.172973,11.9448,2.43759,5.50069,0.104031,0.232886,0.0988309,0.0443615,0.0117857,0.0309699,0.101966,1.39642,8.95854e-05,13.8055
7,0.448088,0.449842,9.57535,0.123494,0.023817,0.0273971,49.3557,0.00020446,0.366507,0.368261,0.0128578,0.106564,0.0123312,0.0159113,0.192924,1.22119e-05,, , 0.00873266,0.72115,0.00488577,12.0317,0.252186,0.0128578,0.106564,0.827824,0.00964319,0.0174337,0.00116553,0.106011,0.0447805,0.192924,1.22119e-05,49.0734
8,0.027454,0.0276666,0.0180128,0.000375138,0.000486776,0.00051158,0.0602445,2.85612e-07,0.00177504,0.00198768,0.00204197,0.000354471,6.70129e-05,9.18162e-05,0.000225339,5.09333e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00204197,0.000354471,0.00101147,5.64033e-05,8.41608e-05,1.82651e-05,0.000319475,0.000672753,0.000225339,5.09333e-08,0.0599602
Total,35.996,28.59,53.2653,0.323962,0.952296,1.08554,84.1414,0.000819982,6.45169,6.66761,34.6935,0.297419,0.368365,0.545615,8.09754,0.000151024,, , 1.6639,10.5072,0.948155,66.1026,21.4208,34.6935,0.297419,1.2825,0.528377,0.322039,0.0635637,0.183419,1.14651,8.09754,0.000151024,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13961,0.00846201,1.56057,20.4647,0.0207856,3.83331
