Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000713974,0.055415,0,0.111504,3.60401e-06,0.102894,0,1.23285,0.000706999,0.0114128,0,0.0876581,3.5248e-06,, , 0.057008,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000706999,0.000987789,0.0069321,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.5248e-06,0.0585562
2,14.3228,14.4149,11.3424,0.00649642,0.384262,0.43949,3.50292,4.99767e-05,3.4681,3.56017,9.61586,0.00618724,0.122232,0.17746,2.63448,2.71674e-06,, , 0.490075,6.25664,0.281557,15.039,8.87695,9.61586,0.00618724,0.0155217,0.158294,0.122412,0.0189853,0.00836733,0.51324,2.63448,2.71674e-06,0.920125
3,3.94369,3.98385,7.27343,0.0143293,0.123966,0.148781,2.78189,0.000242244,0.83549,0.875647,6.41526,0.0137109,0.0461248,0.0709389,1.05236,2.86533e-05,, , 0.213793,1.37476,0.122576,5.19895,2.83585,6.41526,0.0137109,0.0293457,0.069267,0.0396159,0.00818083,0.0073045,0.152882,1.05236,2.86533e-05,1.73961
4,5.81967,5.90646,7.76439,0.0216092,0.201356,0.25137,5.41695,4.30289e-05,1.02275,1.10954,6.41357,0.0203725,0.0867219,0.136736,1.95893,4.24847e-06,, , 0.426214,1.4674,0.238688,8.71495,4.15019,6.41357,0.0203725,0.0584488,0.13513,0.072218,0.0161102,0.0115958,0.228027,1.95893,4.24847e-06,3.46485
5,1.42533,1.45721,7.03552,0.0480085,0.059917,0.0783534,7.62094,7.96949e-05,0.251506,0.283386,5.4997,0.0455351,0.0300038,0.0484403,0.707104,1.38124e-05,, , 0.156228,0.291019,0.0876438,6.27073,1.45379,5.4997,0.0455351,0.116473,0.0497478,0.0227841,0.00591224,0.017268,0.0652687,0.707104,1.38124e-05,6.90454
6,2.28511,2.35119,8.43805,0.0878849,0.102653,0.139455,15.2238,0.000122603,0.403642,0.469718,5.50068,0.082938,0.0590496,0.0958511,1.39642,1.84633e-05,, , 0.31285,0.387537,0.172973,11.9448,2.43759,5.50068,0.082938,0.232886,0.0987541,0.0443615,0.0117851,0.0309699,0.101966,1.39642,1.84633e-05,13.8055
7,0.448093,0.449845,9.57532,0.0693131,0.0237656,0.0273082,49.3539,0.000198726,0.366512,0.368265,0.012829,0.0523828,0.0122798,0.0158223,0.19117,6.47737e-06,, , 0.00874155,0.72115,0.00488577,12.0317,0.252186,0.012829,0.0523828,0.827824,0.00950434,0.0174337,0.00116406,0.106011,0.0447805,0.19117,6.47737e-06,49.0734
8,0.027454,0.0276666,0.0179947,0.000290565,0.000486704,0.000511577,0.0602423,2.75845e-07,0.00177504,0.00198768,0.00202385,0.000269898,6.69404e-05,9.18137e-05,0.000223193,4.11664e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00202385,0.000269898,0.00101147,5.63428e-05,8.41608e-05,1.82506e-05,0.000319475,0.000672753,0.000223193,4.11664e-08,0.0599602
Total,35.997,28.5911,53.2646,0.248646,0.951822,1.08527,84.0722,0.000740154,6.45267,6.66872,34.6928,0.222103,0.367891,0.54534,8.02834,7.79377e-05,, , 1.66599,10.5072,0.948155,66.1026,21.4208,34.6928,0.222103,1.2825,0.527685,0.322039,0.0635073,0.183419,1.14651,8.02834,7.79377e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14135,0.0084673,1.56155,20.625,0.0208176,3.83921
