Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000688974,0.0554159,0,0.111504,3.14227e-06,0.102905,0,1.23285,0.000681999,0.0114137,0,0.0876581,3.06307e-06,, , 0.0570187,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.006933,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.06307e-06,0.0585562
2,14.3228,14.4148,11.3426,0.0064339,0.384713,0.440153,3.53061,4.45651e-05,3.46801,3.56005,9.61606,0.00612473,0.122682,0.178122,2.66216,2.37852e-06,, , 0.489847,6.25664,0.281557,15.039,8.87695,9.61606,0.00612473,0.0155217,0.159386,0.122412,0.019006,0.00836733,0.51324,2.66216,2.37852e-06,0.920125
3,3.94377,3.98393,7.27357,0.0125486,0.124001,0.148766,2.79396,4.99203e-05,0.835567,0.875725,6.4154,0.0119303,0.046159,0.0709248,1.06443,4.61285e-06,, , 0.213956,1.37476,0.122576,5.19895,2.83585,6.4154,0.0119303,0.0293457,0.06928,0.0396159,0.00818787,0.0073045,0.152882,1.06443,4.61285e-06,1.73961
4,5.81937,5.90611,7.76432,0.0252568,0.201261,0.251256,5.41694,6.40916e-05,1.02246,1.1092,6.41351,0.02402,0.0866272,0.136623,1.95893,9.51415e-06,, , 0.42557,1.4674,0.238688,8.71495,4.15019,6.41351,0.02402,0.0584488,0.134928,0.072218,0.0161034,0.0115958,0.228027,1.95893,9.51415e-06,3.46485
5,1.4255,1.4574,7.03572,0.049557,0.0600448,0.0784984,7.62983,8.45716e-05,0.251683,0.283576,5.49989,0.0470836,0.0301316,0.0485852,0.715993,1.62508e-05,, , 0.156587,0.291019,0.0876438,6.27073,1.45379,5.49989,0.0470836,0.116473,0.0500103,0.0227841,0.00592237,0.017268,0.0652687,0.715993,1.62508e-05,6.90454
6,2.28459,2.35062,8.43807,0.0879979,0.102754,0.139648,15.2238,0.000122783,0.403119,0.469153,5.50069,0.083051,0.0591503,0.0960441,1.39642,1.8643e-05,, , 0.311758,0.387537,0.172973,11.9448,2.43759,5.50069,0.083051,0.232886,0.0990465,0.0443615,0.0117864,0.0309699,0.101966,1.39642,1.8643e-05,13.8055
7,0.448081,0.449839,9.5753,0.117688,0.0237532,0.027294,49.3522,0.000203799,0.366501,0.368258,0.0128098,0.100757,0.0122673,0.0158082,0.189415,1.15509e-05,, , 0.00872289,0.72115,0.00488577,12.0317,0.252186,0.0128098,0.100757,0.827824,0.00947874,0.0174337,0.00116307,0.106011,0.0447805,0.189415,1.15509e-05,49.0734
8,0.027454,0.0276666,0.0180299,0.000278075,0.000486892,0.000511679,0.0602445,2.74299e-07,0.00177504,0.00198768,0.00205899,0.000257408,6.71284e-05,9.19154e-05,0.00022534,3.96204e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00205899,0.000257408,0.00101147,5.66043e-05,8.41608e-05,1.82787e-05,0.000319475,0.000672753,0.00022534,3.96204e-08,0.0599602
Total,35.9963,28.5904,53.2651,0.300449,0.952429,1.08613,84.119,0.000573148,6.45202,6.66795,34.6933,0.273906,0.368499,0.546199,8.07523,6.60529e-05,, , 1.66454,10.5072,0.948155,66.1026,21.4208,34.6933,0.273906,1.2825,0.52912,0.322039,0.0635387,0.183419,1.14651,8.07523,6.60529e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14015,0.00846366,1.56088,20.5141,0.0207956,3.83515
