Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000676474,0.055415,0,0.111504,2.73674e-05,0.102895,0,1.23285,0.000669499,0.0114128,0,0.0876581,2.72882e-05,, , 0.0570085,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000669499,0.000987789,0.00693208,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.72882e-05,0.0585562
2,14.3229,14.415,11.3424,0.00736645,0.384365,0.439724,3.50292,0.000640064,3.46813,3.56022,9.61584,0.00705727,0.122335,0.177694,2.63448,3.95972e-05,, , 0.490153,6.25664,0.281557,15.039,8.87695,9.61584,0.00705727,0.0155217,0.158633,0.122412,0.0189833,0.00836733,0.51324,2.63448,3.95972e-05,0.920125
3,3.94371,3.98387,7.27355,0.013301,0.123993,0.148765,2.79396,0.000103248,0.835511,0.87567,6.41538,0.0126826,0.0461515,0.0709238,1.06443,1.12788e-05,, , 0.21384,1.37476,0.122576,5.19895,2.83585,6.41538,0.0126826,0.0293457,0.0692727,0.0396159,0.00818672,0.0073045,0.152882,1.06443,1.12788e-05,1.73961
4,5.81912,5.90579,7.76427,0.0262466,0.201199,0.251187,5.41694,8.01332e-05,1.0222,1.10887,6.41346,0.0250099,0.086565,0.136553,1.95892,1.35245e-05,, , 0.424989,1.4674,0.238688,8.71495,4.15019,6.41346,0.0250099,0.0584488,0.134802,0.072218,0.0160983,0.0115958,0.228027,1.95892,1.35245e-05,3.46485
5,1.42552,1.45742,7.03571,0.055298,0.0600354,0.0784863,7.62983,0.000158224,0.251702,0.283596,5.49988,0.0528245,0.0301223,0.0485731,0.715993,5.30771e-05,, , 0.156629,0.291019,0.0876438,6.27073,1.45379,5.49988,0.0528245,0.116473,0.0499895,0.0227841,0.00592186,0.017268,0.0652687,0.715993,5.30771e-05,6.90454
6,2.28503,2.35112,8.43806,0.0902132,0.102626,0.139398,15.2238,0.000124871,0.403563,0.469656,5.50068,0.0852663,0.0590224,0.0957938,1.39642,2.07313e-05,, , 0.31271,0.387537,0.172973,11.9448,2.43759,5.50068,0.0852663,0.232886,0.0986692,0.0443615,0.0117855,0.0309699,0.101966,1.39642,2.07313e-05,13.8055
7,0.448092,0.449845,9.57536,0.0784751,0.0238084,0.0273775,49.3557,0.000199693,0.366512,0.368265,0.0128606,0.0615449,0.0123226,0.0158917,0.192924,7.44398e-06,, , 0.00874,0.72115,0.00488577,12.0317,0.252186,0.0128606,0.0615449,0.827824,0.0096149,0.0174337,0.00116567,0.106011,0.0447805,0.192924,7.44398e-06,49.0734
8,0.027454,0.0276666,0.0180074,0.000212353,0.000486802,0.000511676,0.0602445,2.66625e-07,0.00177504,0.00198768,0.00203648,0.000191686,6.70383e-05,9.19122e-05,0.000225338,3.19467e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203648,0.000191686,0.00101147,5.65291e-05,8.41608e-05,1.82607e-05,0.000319475,0.000672753,0.000225338,3.19467e-08,0.0599602
Total,35.9966,28.5907,53.2648,0.271789,0.951929,1.08545,84.0949,0.00133387,6.45228,6.66827,34.693,0.245247,0.367998,0.545521,8.05105,0.000172973,, , 1.66515,10.5072,0.948155,66.1026,21.4208,34.693,0.245247,1.2825,0.527969,0.322039,0.0635109,0.183419,1.14651,8.05105,0.000172973,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14076,0.00846569,1.56125,20.5719,0.0208078,3.83741
