Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554143,0,0.111504,3.37838e-06,0.102892,0,1.23285,0.000681999,0.0114121,0,0.0876581,3.29918e-06,, , 0.0570051,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.0069314,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.29918e-06,0.0585562
2,14.3228,14.4148,11.3426,0.00632136,0.384593,0.439885,3.53061,5.51228e-05,3.46802,3.5601,9.61608,0.00601219,0.122563,0.177854,2.66217,3.03838e-06,, , 0.489922,6.25664,0.281557,15.039,8.87695,9.61608,0.00601219,0.0155217,0.158997,0.122412,0.0190084,0.00836733,0.51324,2.66217,3.03838e-06,0.920125
3,3.94378,3.98394,7.27375,0.0145775,0.124073,0.1488,2.79396,0.000513866,0.835582,0.875744,6.41558,0.0139591,0.0462311,0.0709587,1.06443,6.26061e-05,, , 0.21399,1.37476,0.122576,5.19895,2.83585,6.41558,0.0139591,0.0293457,0.0693769,0.0396159,0.0081971,0.0073045,0.152882,1.06443,6.26061e-05,1.73961
4,5.81914,5.90575,7.76421,0.0246282,0.201061,0.250978,5.41693,5.74427e-05,1.02223,1.10884,6.4134,0.0233915,0.0864267,0.136344,1.95892,7.85191e-06,, , 0.424979,1.4674,0.238688,8.71495,4.15019,6.4134,0.0233915,0.0584488,0.13446,0.072218,0.0160921,0.0115958,0.228027,1.95892,7.85191e-06,3.46485
5,1.42542,1.4573,7.03566,0.0520586,0.059999,0.0784381,7.62983,9.90188e-05,0.251594,0.283478,5.49984,0.0495852,0.0300858,0.048525,0.715992,2.34744e-05,, , 0.156409,0.291019,0.0876438,6.27073,1.45379,5.49984,0.0495852,0.116473,0.049907,0.0227841,0.00591965,0.017268,0.0652687,0.715992,2.34744e-05,6.90454
6,2.28471,2.35076,8.43805,0.0869965,0.102588,0.139327,15.2238,0.000121917,0.403244,0.469294,5.50068,0.0820497,0.0589845,0.095723,1.39642,1.77774e-05,, , 0.312028,0.387537,0.172973,11.9448,2.43759,5.50068,0.0820497,0.232886,0.0985613,0.0443615,0.0117848,0.0309699,0.101966,1.39642,1.77774e-05,13.8055
7,0.448085,0.449839,9.57531,0.0983252,0.0237779,0.0273449,49.3522,0.000201728,0.366504,0.368258,0.0128104,0.0813949,0.012292,0.015859,0.189415,9.47936e-06,, , 0.00872676,0.72115,0.00488577,12.0317,0.252186,0.0128104,0.0813949,0.827824,0.00955424,0.0174337,0.0011631,0.106011,0.0447805,0.189415,9.47936e-06,49.0734
8,0.027454,0.0276666,0.018003,0.000274941,0.000486784,0.000511675,0.0602445,2.73826e-07,0.00177504,0.00198768,0.00203208,0.000254274,6.70208e-05,9.19116e-05,0.000225338,3.91479e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203208,0.000254274,0.00101147,5.65144e-05,8.41608e-05,1.82572e-05,0.000319475,0.000672753,0.000225338,3.91479e-08,0.0599602
Total,35.9961,28.5901,53.2651,0.283871,0.951993,1.08528,84.119,0.00105275,6.45184,6.6677,34.6933,0.257329,0.368062,0.545356,8.07523,0.000127566,, , 1.66414,10.5072,0.948155,66.1026,21.4208,34.6933,0.257329,1.2825,0.527844,0.322039,0.0635347,0.183419,1.14651,8.07523,0.000127566,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14017,0.00846487,1.5611,20.5169,0.0208029,3.83651
