Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554146,0,0.111504,3.36837e-06,0.102893,0,1.23285,0.000681999,0.0114125,0,0.0876581,3.28917e-06,, , 0.0570064,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693175,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.28917e-06,0.0585562
2,14.3227,14.4148,11.3425,0.0073331,0.384425,0.439626,3.53061,0.000567349,3.46797,3.56003,9.61601,0.00702392,0.122395,0.177595,2.66216,3.50525e-05,, , 0.489799,6.25664,0.281557,15.039,8.87695,9.61601,0.00702392,0.0155217,0.158577,0.122412,0.0190011,0.00836733,0.51324,2.66216,3.50525e-05,0.920125
3,3.94377,3.98394,7.2736,0.0140529,0.124001,0.148749,2.79396,0.000126599,0.835574,0.875736,6.41543,0.0134345,0.0461593,0.0709076,1.06443,1.41977e-05,, , 0.213973,1.37476,0.122576,5.19895,2.83585,6.41543,0.0134345,0.0293457,0.0692616,0.0396159,0.00818942,0.0073045,0.152882,1.06443,1.41977e-05,1.73961
4,5.81945,5.90616,7.76435,0.0280179,0.201319,0.251336,5.41694,0.000173808,1.02253,1.10924,6.41354,0.0267812,0.086685,0.136702,1.95893,3.69433e-05,, , 0.42569,1.4674,0.238688,8.71495,4.15019,6.41354,0.0267812,0.0584488,0.135062,0.072218,0.0161066,0.0115958,0.228027,1.95893,3.69433e-05,3.46485
5,1.42549,1.45738,7.03555,0.0483964,0.0599417,0.078387,7.62094,8.03529e-05,0.251664,0.283558,5.49973,0.045923,0.0300285,0.0484738,0.707105,1.41414e-05,, , 0.156559,0.291019,0.0876438,6.27073,1.45379,5.49973,0.045923,0.116473,0.0498044,0.0227841,0.00591378,0.017268,0.0652687,0.707105,1.41414e-05,6.90454
6,2.28497,2.35103,8.43806,0.0874779,0.102639,0.139422,15.2238,0.000122421,0.403498,0.469565,5.50068,0.082531,0.0590354,0.0958181,1.39642,1.82812e-05,, , 0.312548,0.387537,0.172973,11.9448,2.43759,5.50068,0.082531,0.232886,0.0987066,0.0443615,0.0117855,0.0309699,0.101966,1.39642,1.82812e-05,13.8055
7,0.448084,0.449836,9.57532,0.0819561,0.0237661,0.02731,49.3539,0.000200057,0.366504,0.368255,0.0128288,0.0650258,0.0122802,0.0158242,0.19117,7.80851e-06,, , 0.00872324,0.72115,0.00488577,12.0317,0.252186,0.0128288,0.0650258,0.827824,0.00950666,0.0174337,0.00116404,0.106011,0.0447805,0.19117,7.80851e-06,49.0734
8,0.027454,0.0276666,0.018009,0.00018422,0.000486808,0.000511676,0.0602445,2.64176e-07,0.00177504,0.00198768,0.00203812,0.000163553,6.70449e-05,9.19125e-05,0.000225339,2.94981e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203812,0.000163553,0.00101147,5.65346e-05,8.41608e-05,1.8262e-05,0.000319475,0.000672753,0.000225339,2.94981e-08,0.0599602
Total,35.9967,28.5908,53.2649,0.268107,0.951993,1.08534,84.1119,0.00127422,6.45241,6.66837,34.6931,0.241565,0.368063,0.545413,8.0681,0.000129743,, , 1.66538,10.5072,0.948155,66.1026,21.4208,34.6931,0.241565,1.2825,0.527906,0.322039,0.06353,0.183419,1.14651,8.0681,0.000129743,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14034,0.00846593,1.5613,20.533,0.0208093,3.83768
