Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554147,0,0.111504,3.37306e-06,0.102896,0,1.23285,0.000681999,0.0114126,0,0.0876581,3.29385e-06,, , 0.0570099,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693185,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.29385e-06,0.0585562
2,14.3227,14.4148,11.3427,0.00615556,0.384621,0.43977,3.53062,3.6455e-05,3.468,3.56008,9.61621,0.00584638,0.122591,0.177739,2.66218,1.87164e-06,, , 0.489883,6.25664,0.281557,15.039,8.87695,9.61621,0.00584638,0.0155217,0.158896,0.122412,0.0190218,0.00836733,0.51324,2.66218,1.87164e-06,0.920125
3,3.9437,3.98384,7.27355,0.0142216,0.123974,0.148726,2.79396,0.000231477,0.835495,0.875644,6.41538,0.0136033,0.0461324,0.0708847,1.06443,2.73075e-05,, , 0.213801,1.37476,0.122576,5.19895,2.83585,6.41538,0.0136033,0.0293457,0.0692144,0.0396159,0.0081868,0.0073045,0.152882,1.06443,2.73075e-05,1.73961
4,5.81922,5.90592,7.76419,0.0267344,0.201009,0.250902,5.39276,9.42854e-05,1.02231,1.10901,6.41337,0.0254977,0.0863747,0.136268,1.93474,1.70626e-05,, , 0.42523,1.4674,0.238688,8.71495,4.15019,6.41337,0.0254977,0.0584488,0.134335,0.072218,0.0160895,0.0115958,0.228027,1.93474,1.70626e-05,3.46485
5,1.42553,1.45742,7.03576,0.0487496,0.0600276,0.078441,7.62983,8.15953e-05,0.25171,0.283598,5.49994,0.0462762,0.0301144,0.0485278,0.715994,1.47627e-05,, , 0.156644,0.291019,0.0876438,6.27073,1.45379,5.49994,0.0462762,0.116473,0.0499337,0.0227841,0.0059245,0.017268,0.0652687,0.715994,1.47627e-05,6.90454
6,2.28462,2.35068,8.43792,0.0890547,0.102397,0.139091,15.2238,0.00012396,0.403157,0.469214,5.50055,0.0841079,0.0587936,0.0954869,1.39641,1.98199e-05,, , 0.311862,0.387537,0.172973,11.9448,2.43759,5.50055,0.0841079,0.232886,0.0981474,0.0443615,0.0117716,0.0309699,0.101966,1.39641,1.98199e-05,13.8055
7,0.448101,0.449856,9.57538,0.127912,0.0238138,0.0273764,49.3557,0.000204928,0.36652,0.368275,0.0128818,0.110981,0.0123279,0.0158905,0.192925,1.26796e-05,, , 0.00875632,0.72115,0.00488577,12.0317,0.252186,0.0128818,0.110981,0.827824,0.00961799,0.0174337,0.00116675,0.106011,0.0447805,0.192925,1.26796e-05,49.0734
8,0.027454,0.0276666,0.0180117,0.000174839,0.000486819,0.000511676,0.0602445,2.624e-07,0.00177504,0.00198768,0.00204087,0.000154172,6.7056e-05,9.19129e-05,0.000225339,2.77214e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00204087,0.000154172,0.00101147,5.65439e-05,8.41608e-05,1.82642e-05,0.000319475,0.000672753,0.000225339,2.77214e-08,0.0599602
Total,35.9962,28.5902,53.2651,0.313691,0.951744,1.08482,84.0984,0.000776337,6.45187,6.6678,34.6932,0.287149,0.367813,0.544889,8.05456,9.68254e-05,, , 1.66427,10.5072,0.948155,66.1026,21.4208,34.6932,0.287149,1.2825,0.527133,0.322039,0.0635305,0.183419,1.14651,8.05456,9.68254e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14071,0.00846273,1.56071,20.5658,0.02079,3.83412
