Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72481,0,1.81752,0.000462937,0.0554166,0,0.111504,2.71658e-06,0.102908,0,1.23285,0.000455962,0.0114145,0,0.0876581,2.63738e-06,, , 0.0570214,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000455962,0.000987789,0.00693371,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.63738e-06,0.0585562
2,14.3227,14.4148,11.3422,0.00159867,0.384201,0.43959,3.50291,8.95745e-06,3.46799,3.56002,9.61565,0.00128949,0.12217,0.17756,2.63446,1.53044e-07,, , 0.489808,6.25664,0.281557,15.039,8.87695,9.61565,0.00128949,0.0155217,0.158353,0.122412,0.0189646,0.00836733,0.51324,2.63446,1.53044e-07,0.920125
3,3.94374,3.9839,7.27449,0.00467394,0.124338,0.148884,2.83018,1.66708e-05,0.835539,0.875699,6.41632,0.00405558,0.0464963,0.0710426,1.10064,4.56656e-07,, , 0.213902,1.37476,0.122576,5.19895,2.83585,6.41632,0.00405558,0.0293457,0.0696883,0.0396159,0.0082347,0.0073045,0.152882,1.10064,4.56656e-07,1.73961
4,5.8195,5.90627,7.76447,0.00438074,0.201446,0.25146,5.41695,2.76256e-05,1.02259,1.10935,6.41365,0.00314403,0.0868122,0.136827,1.95894,3.97646e-07,, , 0.425856,1.4674,0.238688,8.71495,4.15019,6.41365,0.00314403,0.0584488,0.135303,0.072218,0.016118,0.0115958,0.228027,1.95894,3.97646e-07,3.46485
5,1.42562,1.45754,7.03591,0.0112958,0.0601566,0.0786092,7.62983,5.42099e-05,0.251795,0.283721,5.50009,0.00882241,0.0302434,0.048696,0.715998,1.06995e-06,, , 0.156853,0.291019,0.0876438,6.27073,1.45379,5.50009,0.00882241,0.116473,0.0502228,0.0227841,0.0059325,0.017268,0.0652687,0.715998,1.06995e-06,6.90454
6,2.28551,2.35166,8.43835,0.0147933,0.10309,0.139996,15.2416,0.000105432,0.404042,0.470197,5.50098,0.0098465,0.0594865,0.0963923,1.41421,1.29154e-06,, , 0.31373,0.387537,0.172973,11.9448,2.43759,5.50098,0.0098465,0.232886,0.099702,0.0443615,0.0118153,0.0309699,0.101966,1.41421,1.29154e-06,13.8055
7,0.448104,0.449858,9.5754,0.0232671,0.0238669,0.0274715,49.3574,0.000193677,0.366523,0.368277,0.0129056,0.00633677,0.0123811,0.0159857,0.194679,1.42804e-06,, , 0.00876488,0.72115,0.00488577,12.0317,0.252186,0.0129056,0.00633677,0.827824,0.00976505,0.0174337,0.00116797,0.106011,0.0447805,0.194679,1.42804e-06,49.0734
8,0.027454,0.0276666,0.018009,4.61753e-05,0.000486808,0.000511676,0.0602445,2.45863e-07,0.00177504,0.00198768,0.00203812,2.55084e-05,6.70449e-05,9.19125e-05,0.000225339,1.11847e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203812,2.55084e-05,0.00101147,5.65346e-05,8.41608e-05,1.8262e-05,0.000319475,0.000672753,0.000225339,1.11847e-08,0.0599602
Total,35.9975,28.5917,53.2663,0.0605187,0.953002,1.08652,84.1506,0.000409534,6.45315,6.66926,34.6945,0.0339763,0.369071,0.546595,8.10681,7.44544e-06,, , 1.66702,10.5072,0.948155,66.1026,21.4208,34.6945,0.0339763,1.2825,0.530024,0.322039,0.0636026,0.183419,1.14651,8.10681,7.44544e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13935,0.00848062,1.56401,20.4402,0.0208983,3.85409
