Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.055414,0,0.111504,2.91763e-06,0.102891,0,1.23285,0.000681999,0.0114118,0,0.0876581,2.83843e-06,, , 0.0570048,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693109,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.83843e-06,0.0585562
2,14.323,14.415,11.3427,0.00720007,0.384634,0.439811,3.53062,0.000291614,3.46822,3.56031,9.6162,0.00689089,0.122603,0.17778,2.66218,1.78191e-05,, , 0.490325,6.25664,0.281557,15.039,8.87695,9.6162,0.00689089,0.0155217,0.158951,0.122412,0.0190207,0.00836733,0.51324,2.66218,1.78191e-05,0.920125
3,3.9437,3.98386,7.27344,0.0134463,0.123937,0.148715,2.78189,8.1581e-05,0.835502,0.875658,6.41527,0.0128279,0.0460957,0.0708736,1.05236,8.57043e-06,, , 0.213823,1.37476,0.122576,5.19895,2.83585,6.41527,0.0128279,0.0293457,0.0691721,0.0396159,0.00818135,0.0073045,0.152882,1.05236,8.57043e-06,1.73961
4,5.81919,5.90585,7.76427,0.0230262,0.201108,0.251007,5.41694,4.92452e-05,1.02227,1.10893,6.41345,0.0217894,0.0864746,0.136373,1.95892,5.80255e-06,, , 0.425121,1.4674,0.238688,8.71495,4.15019,6.41345,0.0217894,0.0584488,0.134532,0.072218,0.016098,0.0115958,0.228027,1.95892,5.80255e-06,3.46485
5,1.42537,1.4573,7.03565,0.0469662,0.0599816,0.0784121,7.62094,7.7187e-05,0.251549,0.283482,5.49983,0.0444928,0.0300684,0.0484989,0.707107,1.25585e-05,, , 0.156363,0.291019,0.0876438,6.27073,1.45379,5.49983,0.0444928,0.116473,0.0498644,0.0227841,0.00591881,0.017268,0.0652687,0.707107,1.25585e-05,6.90454
6,2.28469,2.35073,8.43802,0.0898275,0.102626,0.139438,15.2238,0.000124917,0.403225,0.469262,5.50065,0.0848807,0.0590223,0.0958337,1.39642,2.07769e-05,, , 0.311971,0.387537,0.172973,11.9448,2.43759,5.50065,0.0848807,0.232886,0.0987127,0.0443615,0.0117818,0.0309699,0.101966,1.39642,2.07769e-05,13.8055
7,0.448092,0.449846,9.57537,0.0879631,0.0238299,0.0274133,49.3557,0.000200687,0.366511,0.368266,0.0128748,0.0710328,0.012344,0.0159275,0.192925,8.43833e-06,, , 0.0087414,0.72115,0.00488577,12.0317,0.252186,0.0128748,0.0710328,0.827824,0.00967145,0.0174337,0.0011664,0.106011,0.0447805,0.192925,8.43833e-06,49.0734
8,0.027454,0.0276666,0.0180079,0.000274921,0.000486804,0.000511676,0.0602445,2.73474e-07,0.00177504,0.00198768,0.00203702,0.000254254,6.70406e-05,9.19124e-05,0.000225338,3.87954e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203702,0.000254254,0.00101147,5.65311e-05,8.41608e-05,1.82611e-05,0.000319475,0.000672753,0.000225338,3.87954e-08,0.0599602
Total,35.9962,28.5903,53.265,0.269393,0.952018,1.08531,84.1016,0.000828422,6.45194,6.6679,34.6932,0.242851,0.368087,0.545379,8.05779,7.6843e-05,, , 1.66443,10.5072,0.948155,66.1026,21.4208,34.6932,0.242851,1.2825,0.52789,0.322039,0.0635367,0.183419,1.14651,8.05779,7.6843e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14061,0.0084659,1.56129,20.5567,0.0208091,3.83765
