Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.055414,0,0.111504,3.59564e-06,0.102887,0,1.23285,0.000681999,0.0114119,0,0.0876581,3.51644e-06,, , 0.0570002,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693112,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.51644e-06,0.0585562
2,14.3227,14.4148,11.3424,0.00718597,0.384354,0.439601,3.50293,0.000305898,3.46798,3.56005,9.61591,0.00687679,0.122324,0.17757,2.63448,1.87118e-05,, , 0.489833,6.25664,0.281557,15.039,8.87695,9.61591,0.00687679,0.0155217,0.158491,0.122412,0.0189912,0.00836733,0.51324,2.63448,1.87118e-05,0.920125
3,3.94375,3.98393,7.27378,0.0138777,0.124042,0.148723,2.79397,0.000115173,0.835554,0.875726,6.41561,0.0132594,0.0462,0.0708809,1.06443,1.27695e-05,, , 0.213935,1.37476,0.122576,5.19895,2.83585,6.41561,0.0132594,0.0293457,0.0692665,0.0396159,0.00819854,0.0073045,0.152882,1.06443,1.27695e-05,1.73961
4,5.81927,5.90593,7.76434,0.0226823,0.201325,0.251366,5.41694,4.6507e-05,1.02235,1.10901,6.41352,0.0214456,0.086691,0.136732,1.95893,5.118e-06,, , 0.425279,1.4674,0.238688,8.71495,4.15019,6.41352,0.0214456,0.0584488,0.1351,0.072218,0.0161049,0.0115958,0.228027,1.95893,5.118e-06,3.46485
5,1.42538,1.45728,7.03568,0.052282,0.0600084,0.0784489,7.62983,0.000103431,0.251557,0.283461,5.49985,0.0498086,0.0300952,0.0485357,0.715992,2.56807e-05,, , 0.156334,0.291019,0.0876438,6.27073,1.45379,5.49985,0.0498086,0.116473,0.0499265,0.0227841,0.00592026,0.017268,0.0652687,0.715992,2.56807e-05,6.90454
6,2.28455,2.3506,8.438,0.0877194,0.102607,0.13942,15.2238,0.000122232,0.40308,0.46913,5.50063,0.0827725,0.0590029,0.0958163,1.39642,1.80916e-05,, , 0.31169,0.387537,0.172973,11.9448,2.43759,5.50063,0.0827725,0.232886,0.0986778,0.0443615,0.01178,0.0309699,0.101966,1.39642,1.80916e-05,13.8055
7,0.448084,0.449838,9.57533,0.125451,0.0238095,0.027393,49.3539,0.000204717,0.366504,0.368257,0.0128387,0.10852,0.0123237,0.0159071,0.19117,1.24688e-05,, , 0.00872533,0.72115,0.00488577,12.0317,0.252186,0.0128387,0.10852,0.827824,0.00963256,0.0174337,0.00116455,0.106011,0.0447805,0.19117,1.24688e-05,49.0734
8,0.027454,0.0276666,0.0180112,0.000309447,0.000486817,0.000511676,0.0602445,2.7686e-07,0.00177504,0.00198768,0.00204032,0.00028878,6.70537e-05,9.19127e-05,0.000225339,4.21813e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00204032,0.00028878,0.00101147,5.65419e-05,8.41608e-05,1.82637e-05,0.000319475,0.000672753,0.000225339,4.21813e-08,0.0599602
Total,35.996,28.59,53.2651,0.310196,0.952046,1.08546,84.0931,0.000901831,6.45169,6.66763,34.6933,0.283654,0.368116,0.545535,8.04931,9.63989e-05,, , 1.66388,10.5072,0.948155,66.1026,21.4208,34.6933,0.283654,1.2825,0.528082,0.322039,0.0635291,0.183419,1.14651,8.04931,9.63989e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14081,0.00846301,1.56076,20.5757,0.0207917,3.83442
