Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72481,0,1.81752,0.000500956,0.0554165,0,0.111504,2.92161e-06,0.102909,0,1.23285,0.00049398,0.0114144,0,0.0876581,2.84241e-06,, , 0.0570223,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.00049398,0.000987789,0.00693363,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.84241e-06,0.0585562
2,14.3227,14.4148,11.3423,0.00289012,0.384361,0.439751,3.50292,1.13633e-05,3.468,3.56006,9.61579,0.00258094,0.122331,0.17772,2.63447,3.03409e-07,, , 0.48986,6.25664,0.281557,15.039,8.87695,9.61579,0.00258094,0.0155217,0.158661,0.122412,0.0189784,0.00836733,0.51324,2.63447,3.03409e-07,0.920125
3,3.94373,3.9839,7.27435,0.00423213,0.124294,0.14888,2.81811,1.63367e-05,0.835525,0.875701,6.41618,0.00361378,0.0464526,0.0710388,1.08858,4.14901e-07,, , 0.21389,1.37476,0.122576,5.19895,2.83585,6.41618,0.00361378,0.0293457,0.0696476,0.0396159,0.00822788,0.0073045,0.152882,1.08858,4.14901e-07,1.73961
4,5.8192,5.90596,7.76446,0.00699026,0.20149,0.251553,5.41695,2.87217e-05,1.02229,1.10904,6.41365,0.00575355,0.0868566,0.136919,1.95894,6.71672e-07,, , 0.425241,1.4674,0.238688,8.71495,4.15019,6.41365,0.00575355,0.0584488,0.13544,0.072218,0.0161178,0.0115958,0.228027,1.95894,6.71672e-07,3.46485
5,1.42564,1.45755,7.03597,0.0140533,0.0601858,0.0786357,7.62984,5.47823e-05,0.251819,0.283729,5.50015,0.0115799,0.0302726,0.0487226,0.716,1.35617e-06,, , 0.156885,0.291019,0.0876438,6.27073,1.45379,5.50015,0.0115799,0.116473,0.0502757,0.0227841,0.00593533,0.017268,0.0652687,0.716,1.35617e-06,6.90454
6,2.28539,2.35155,8.4384,0.0421161,0.103163,0.140081,15.2416,0.000108415,0.403926,0.470085,5.50103,0.0371693,0.0595589,0.0964768,1.41421,4.27484e-06,, , 0.313501,0.387537,0.172973,11.9448,2.43759,5.50103,0.0371693,0.232886,0.0998534,0.0443615,0.0118208,0.0309699,0.101966,1.41421,4.27484e-06,13.8055
7,0.448093,0.449847,9.5754,0.0201207,0.0238738,0.0274879,49.3574,0.000193272,0.366513,0.368266,0.0129001,0.00319043,0.012388,0.0160021,0.194679,1.02369e-06,, , 0.00874216,0.72115,0.00488577,12.0317,0.252186,0.0129001,0.00319043,0.827824,0.00978869,0.0174337,0.00116769,0.106011,0.0447805,0.194679,1.02369e-06,49.0734
8,0.027454,0.0276666,0.0180096,5.90545e-05,0.00048681,0.000511676,0.0602445,2.49365e-07,0.00177504,0.00198768,0.00203867,3.83876e-05,6.70471e-05,9.19125e-05,0.000225339,1.4687e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203867,3.83876e-05,0.00101147,5.65365e-05,8.41608e-05,1.82624e-05,0.000319475,0.000672753,0.000225339,1.4687e-08,0.0599602
Total,35.9971,28.5913,53.2664,0.0909627,0.953272,1.0869,84.1386,0.000416062,6.45275,6.66887,34.6946,0.0644203,0.369341,0.546971,8.09476,1.09018e-05,, , 1.66622,10.5072,0.948155,66.1026,21.4208,34.6946,0.0644203,1.2825,0.530656,0.322039,0.0636174,0.183419,1.14651,8.09476,1.09018e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13963,0.00847848,1.56361,20.4661,0.0208853,3.85169
