Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554147,0,0.111504,3.82242e-06,0.102894,0,1.23285,0.000681999,0.0114126,0,0.0876581,3.74322e-06,, , 0.0570074,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693183,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.74322e-06,0.0585562
2,14.3229,14.415,11.3425,0.00732836,0.384478,0.439822,3.5306,0.00043421,3.46814,3.56025,9.61595,0.00701918,0.122447,0.177791,2.66216,2.67313e-05,, , 0.490195,6.25664,0.281557,15.039,8.87695,9.61595,0.00701918,0.0155217,0.158831,0.122412,0.0189947,0.00836733,0.51324,2.66216,2.67313e-05,0.920125
3,3.94382,3.98398,7.27352,0.0145785,0.123979,0.148753,2.79396,0.000391586,0.835616,0.875775,6.41535,0.0139601,0.046137,0.0709112,1.06442,4.73211e-05,, , 0.214054,1.37476,0.122576,5.19895,2.83585,6.41535,0.0139601,0.0293457,0.069247,0.0396159,0.00818539,0.0073045,0.152882,1.06442,4.73211e-05,1.73961
4,5.81944,5.90613,7.7643,0.0231207,0.201107,0.250969,5.41694,4.83521e-05,1.02252,1.10921,6.41348,0.021884,0.0864729,0.136335,1.95893,5.57927e-06,, , 0.425655,1.4674,0.238688,8.71495,4.15019,6.41348,0.021884,0.0584488,0.134489,0.072218,0.0161011,0.0115958,0.228027,1.95893,5.57927e-06,3.46485
5,1.42548,1.45739,7.03565,0.0521929,0.0599943,0.0784352,7.62094,0.000104219,0.251655,0.283563,5.49983,0.0497195,0.0300811,0.0485221,0.707107,2.60744e-05,, , 0.156555,0.291019,0.0876438,6.27073,1.45379,5.49983,0.0497195,0.116473,0.0499,0.0227841,0.00591909,0.017268,0.0652687,0.707107,2.60744e-05,6.90454
6,2.2849,2.35095,8.43801,0.0985718,0.102629,0.139457,15.2238,0.000137719,0.403428,0.469482,5.50064,0.0936249,0.0590255,0.0958535,1.39642,3.35795e-05,, , 0.312401,0.387537,0.172973,11.9448,2.43759,5.50064,0.0936249,0.232886,0.0987368,0.0443615,0.0117807,0.0309699,0.101966,1.39642,3.35795e-05,13.8055
7,0.448092,0.449846,9.57536,0.114576,0.0237887,0.0273334,49.3557,0.000203472,0.366511,0.368265,0.0128675,0.0976452,0.0123029,0.0158475,0.192925,1.12231e-05,, , 0.00874047,0.72115,0.00488577,12.0317,0.252186,0.0128675,0.0976452,0.827824,0.00955071,0.0174337,0.00116602,0.106011,0.0447805,0.192925,1.12231e-05,49.0734
8,0.027454,0.0276666,0.0180321,0.000392328,0.000486901,0.000511679,0.0602466,2.88102e-07,0.00177504,0.00198768,0.00206118,0.000371661,6.71372e-05,9.19157e-05,0.000227483,5.34231e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00206118,0.000371661,0.00101147,5.66117e-05,8.41608e-05,1.82804e-05,0.000319475,0.000672753,0.000227483,5.34231e-08,0.0599602
Total,35.9969,28.5909,53.2649,0.311449,0.951877,1.08528,84.1137,0.00132367,6.45255,6.66854,34.693,0.284907,0.367946,0.545353,8.06984,0.000154305,, , 1.66569,10.5072,0.948155,66.1026,21.4208,34.693,0.284907,1.2825,0.527743,0.322039,0.0635166,0.183419,1.14651,8.06984,0.000154305,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.1403,0.00846281,1.56072,20.5294,0.0207904,3.8342
