Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000412937,0.0554159,0,0.111504,2.2469e-06,0.102902,0,1.23285,0.000405962,0.0114137,0,0.0876581,2.1677e-06,, , 0.0570159,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000405962,0.000987789,0.006933,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.1677e-06,0.0585562
2,14.323,14.415,11.3423,0.002812,0.38424,0.439519,3.50292,1.10693e-05,3.46821,3.56027,9.61578,0.00250283,0.12221,0.177489,2.63447,2.85037e-07,, , 0.490284,6.25664,0.281557,15.039,8.87695,9.61578,0.00250283,0.0155217,0.158309,0.122412,0.0189776,0.00836733,0.51324,2.63447,2.85037e-07,0.920125
3,3.94377,3.98394,7.27426,0.00472735,0.124252,0.148853,2.81811,1.67717e-05,0.835571,0.875736,6.41609,0.00410899,0.0464106,0.0710114,1.08858,4.69276e-07,, , 0.213971,1.37476,0.122576,5.19895,2.83585,6.41609,0.00410899,0.0293457,0.0695831,0.0396159,0.00822308,0.0073045,0.152882,1.08858,4.69276e-07,1.73961
4,5.81916,5.90581,7.7644,0.00598371,0.201389,0.251425,5.41695,2.83076e-05,1.02225,1.10889,6.41358,0.004747,0.0867548,0.136791,1.95893,5.68146e-07,, , 0.425056,1.4674,0.238688,8.71495,4.15019,6.41358,0.004747,0.0584488,0.135216,0.072218,0.0161112,0.0115958,0.228027,1.95893,5.68146e-07,3.46485
5,1.42553,1.45742,7.03591,0.021075,0.0601463,0.0785951,7.62983,5.64101e-05,0.251706,0.283601,5.50008,0.0186016,0.0302331,0.0486819,0.715998,2.17007e-06,, , 0.156636,0.291019,0.0876438,6.27073,1.45379,5.50008,0.0186016,0.116473,0.0501989,0.0227841,0.00593205,0.017268,0.0652687,0.715998,2.17007e-06,6.90454
6,2.28503,2.35114,8.43821,0.0146495,0.102908,0.139784,15.2416,0.000105425,0.403568,0.469675,5.50084,0.00970269,0.0593045,0.0961799,1.41421,1.28495e-06,, , 0.312733,0.387537,0.172973,11.9448,2.43759,5.50084,0.00970269,0.232886,0.0993212,0.0443615,0.0118017,0.0309699,0.101966,1.41421,1.28495e-06,13.8055
7,0.448095,0.449854,9.57539,0.0187027,0.0238544,0.0274503,49.3574,0.000193033,0.366514,0.368273,0.0128979,0.00177246,0.0123685,0.0159645,0.194679,7.83971e-07,, , 0.0087494,0.72115,0.00488577,12.0317,0.252186,0.0128979,0.00177246,0.827824,0.00973172,0.0174337,0.00116758,0.106011,0.0447805,0.194679,7.83971e-07,49.0734
8,0.027454,0.0276666,0.018009,5.25524e-05,0.000486808,0.000511676,0.0602445,2.47282e-07,0.00177504,0.00198768,0.00203812,3.18855e-05,6.70449e-05,9.19125e-05,0.000225339,1.26035e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203812,3.18855e-05,0.00101147,5.65346e-05,8.41608e-05,1.8262e-05,0.000319475,0.000672753,0.000225339,1.26035e-08,0.0599602
Total,35.9968,28.5908,53.266,0.0684158,0.952693,1.08614,84.1386,0.00041351,6.45249,6.66844,34.6942,0.0418734,0.368762,0.546209,8.09474,7.74174e-06,, , 1.66552,10.5072,0.948155,66.1026,21.4208,34.6942,0.0418734,1.2825,0.52935,0.322039,0.0635828,0.183419,1.14651,8.09474,7.74174e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13966,0.00848018,1.56393,20.4691,0.0208956,3.85359
