Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000676474,0.0554143,0,0.111504,3.98322e-05,0.102891,0,1.23285,0.000669499,0.0114121,0,0.0876581,3.9753e-05,, , 0.0570043,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000669499,0.000987789,0.00693137,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.9753e-05,0.0585562
2,14.3227,14.4147,11.3425,0.00712646,0.384559,0.439965,3.5306,0.000150494,3.46795,3.55997,9.61596,0.00681728,0.122529,0.177935,2.66216,8.99909e-06,, , 0.489721,6.25664,0.281557,15.039,8.87695,9.61596,0.00681728,0.0155217,0.159055,0.122412,0.0189964,0.00836733,0.51324,2.66216,8.99909e-06,0.920125
3,3.94374,3.9839,7.27341,0.0143013,0.1239,0.148659,2.78189,0.000209418,0.835542,0.875704,6.41524,0.0136829,0.0460586,0.070817,1.05236,2.45501e-05,, , 0.21391,1.37476,0.122576,5.19895,2.83585,6.41524,0.0136829,0.0293457,0.0690799,0.0396159,0.00817981,0.0073045,0.152882,1.05236,2.45501e-05,1.73961
4,5.81909,5.90575,7.76431,0.0268049,0.201219,0.251186,5.41694,9.21228e-05,1.02218,1.10883,6.41349,0.0255682,0.0865848,0.136552,1.95893,1.65219e-05,, , 0.424924,1.4674,0.238688,8.71495,4.15019,6.41349,0.0255682,0.0584488,0.134817,0.072218,0.0161019,0.0115958,0.228027,1.95893,1.65219e-05,3.46485
5,1.42551,1.45741,7.03571,0.0480495,0.0600566,0.0785248,7.62983,7.95052e-05,0.251693,0.283584,5.49989,0.0455761,0.0301435,0.0486117,0.715993,1.37176e-05,, , 0.156613,0.291019,0.0876438,6.27073,1.45379,5.49989,0.0455761,0.116473,0.0500487,0.0227841,0.00592228,0.017268,0.0652687,0.715993,1.37176e-05,6.90454
6,2.28463,2.35068,8.43804,0.0927072,0.10262,0.139401,15.2238,0.000130571,0.403162,0.469211,5.50067,0.0877604,0.0590164,0.0957971,1.39642,2.64305e-05,, , 0.311863,0.387537,0.172973,11.9448,2.43759,5.50067,0.0877604,0.232886,0.098668,0.0443615,0.011784,0.0309699,0.101966,1.39642,2.64305e-05,13.8055
7,0.448085,0.449846,9.57533,0.0867357,0.0238274,0.0274307,49.3539,0.000200552,0.366505,0.368265,0.0128366,0.0698054,0.0123415,0.0159449,0.19117,8.30348e-06,, , 0.00872902,0.72115,0.00488577,12.0317,0.252186,0.0128366,0.0698054,0.827824,0.00968826,0.0174337,0.00116444,0.106011,0.0447805,0.19117,8.30348e-06,49.0734
8,0.027454,0.0276666,0.0180299,0.000324987,0.000486892,0.000511679,0.0602445,2.79762e-07,0.00177504,0.00198768,0.00205899,0.00030432,6.71284e-05,9.19153e-05,0.00022534,4.50839e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00205899,0.00030432,0.00101147,5.66043e-05,8.41608e-05,1.82787e-05,0.000319475,0.000672753,0.00022534,4.50839e-08,0.0599602
Total,35.996,28.59,53.2648,0.276727,0.952083,1.08568,84.1087,0.000902775,6.45169,6.66756,34.693,0.250184,0.368153,0.54575,8.0649,0.000138321,, , 1.66384,10.5072,0.948155,66.1026,21.4208,34.693,0.250184,1.2825,0.528345,0.322039,0.0635184,0.183419,1.14651,8.0649,0.000138321,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14042,0.00846543,1.56121,20.5393,0.0208063,3.83712
