Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000695224,0.0554148,0,0.111504,3.39762e-06,0.102896,0,1.23285,0.000688249,0.0114127,0,0.0876581,3.31842e-06,, , 0.0570095,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000688249,0.000987789,0.00693195,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.31842e-06,0.0585562
2,14.3228,14.4149,11.3425,0.00703419,0.384401,0.439619,3.5306,0.000125077,3.46807,3.56012,9.61598,0.00672501,0.122371,0.177589,2.66216,7.41052e-06,, , 0.489988,6.25664,0.281557,15.039,8.87695,9.61598,0.00672501,0.0155217,0.158549,0.122412,0.0189975,0.00836733,0.51324,2.66216,7.41052e-06,0.920125
3,3.94368,3.98385,7.27357,0.0119919,0.123999,0.148762,2.79396,4.12185e-05,0.835484,0.875651,6.4154,0.0113736,0.0461572,0.0709205,1.06443,3.52512e-06,, , 0.213799,1.37476,0.122576,5.19895,2.83585,6.4154,0.0113736,0.0293457,0.069274,0.0396159,0.00818783,0.0073045,0.152882,1.06443,3.52512e-06,1.73961
4,5.81905,5.90568,7.76432,0.0255086,0.201249,0.251233,5.41694,6.67673e-05,1.02213,1.10877,6.4135,0.0242719,0.086615,0.136599,1.95893,1.01831e-05,, , 0.424815,1.4674,0.238688,8.71495,4.15019,6.4135,0.0242719,0.0584488,0.134893,0.072218,0.0161031,0.0115958,0.228027,1.95893,1.01831e-05,3.46485
5,1.4254,1.45728,7.03559,0.0451546,0.0599893,0.0784604,7.62094,7.32609e-05,0.251576,0.283457,5.49976,0.0426812,0.0300761,0.0485472,0.707106,1.05954e-05,, , 0.15637,0.291019,0.0876438,6.27073,1.45379,5.49976,0.0426812,0.116473,0.0499235,0.0227841,0.00591574,0.017268,0.0652687,0.707106,1.05954e-05,6.90454
6,2.28474,2.35076,8.43804,0.0870734,0.1026,0.139356,15.2238,0.000122493,0.403273,0.469289,5.50067,0.0821265,0.0589962,0.0957524,1.39642,1.83532e-05,, , 0.312051,0.387537,0.172973,11.9448,2.43759,5.50067,0.0821265,0.232886,0.0986028,0.0443615,0.0117843,0.0309699,0.101966,1.39642,1.83532e-05,13.8055
7,0.448085,0.44984,9.57536,0.116306,0.0237897,0.0273398,49.3557,0.000203607,0.366505,0.368259,0.0128606,0.0993757,0.0123038,0.015854,0.192924,1.13589e-05,, , 0.00872645,0.72115,0.00488577,12.0317,0.252186,0.0128606,0.0993757,0.827824,0.00955845,0.0174337,0.00116567,0.106011,0.0447805,0.192924,1.13589e-05,49.0734
8,0.027454,0.0276666,0.0180238,0.000315581,0.000486868,0.000511678,0.0602445,2.78899e-07,0.00177504,0.00198768,0.00205295,0.000294914,6.71042e-05,9.19145e-05,0.000225339,4.42205e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00205295,0.000294914,0.00101147,5.65841e-05,8.41608e-05,1.82738e-05,0.000319475,0.000672753,0.000225339,4.42205e-08,0.0599602
Total,35.996,28.5899,53.2649,0.29408,0.951929,1.08528,84.1137,0.000636101,6.45171,6.66753,34.6931,0.267537,0.367999,0.545354,8.06984,6.47889e-05,, , 1.66384,10.5072,0.948155,66.1026,21.4208,34.6931,0.267537,1.2825,0.52779,0.322039,0.0635237,0.183419,1.14651,8.06984,6.47889e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14032,0.00846418,1.56098,20.5294,0.0207987,3.83573
