Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000688974,0.0554154,0,0.111504,2.9171e-06,0.1029,0,1.23285,0.000681999,0.0114132,0,0.0876581,2.83789e-06,, , 0.0570134,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693246,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.83789e-06,0.0585562
2,14.3229,14.415,11.3424,0.00730672,0.384447,0.439834,3.50293,0.0006128,3.46813,3.56022,9.61588,0.00699755,0.122417,0.177804,2.63448,3.78932e-05,, , 0.490155,6.25664,0.281557,15.039,8.87695,9.61588,0.00699755,0.0155217,0.158821,0.122412,0.0189878,0.00836733,0.51324,2.63448,3.78932e-05,0.920125
3,3.9438,3.98397,7.27367,0.01427,0.124005,0.148717,2.79396,0.000181552,0.835602,0.875773,6.4155,0.0136517,0.0461633,0.0708755,1.06443,2.10669e-05,, , 0.214038,1.37476,0.122576,5.19895,2.83585,6.4155,0.0136517,0.0293457,0.0692302,0.0396159,0.00819281,0.0073045,0.152882,1.06443,2.10669e-05,1.73961
4,5.81952,5.90629,7.76433,0.0269235,0.201204,0.251136,5.41694,0.000104534,1.0226,1.10937,6.41351,0.0256868,0.0865697,0.136502,1.95893,1.96247e-05,, , 0.425887,1.4674,0.238688,8.71495,4.15019,6.41351,0.0256868,0.0584488,0.13475,0.072218,0.0161037,0.0115958,0.228027,1.95893,1.96247e-05,3.46485
5,1.42535,1.45725,7.03559,0.0507701,0.0599585,0.0783949,7.62094,9.23726e-05,0.25153,0.283424,5.49977,0.0482967,0.0300453,0.0484817,0.707106,2.01513e-05,, , 0.15628,0.291019,0.0876438,6.27073,1.45379,5.49977,0.0482967,0.116473,0.0498269,0.0227841,0.00591606,0.017268,0.0652687,0.707106,2.01513e-05,6.90454
6,2.2848,2.35086,8.43813,0.0891335,0.102822,0.139708,15.2416,0.000124289,0.403328,0.469395,5.50076,0.0841867,0.0592184,0.0961038,1.4142,2.0149e-05,, , 0.312201,0.387537,0.172973,11.9448,2.43759,5.50076,0.0841867,0.232886,0.0991675,0.0443615,0.0117932,0.0309699,0.101966,1.4142,2.0149e-05,13.8055
7,0.448085,0.449838,9.57534,0.083631,0.0238142,0.0274011,49.3539,0.000200222,0.366504,0.368257,0.0128409,0.0667007,0.0123283,0.0159153,0.19117,7.97315e-06,, , 0.00872553,0.72115,0.00488577,12.0317,0.252186,0.0128409,0.0667007,0.827824,0.00964527,0.0174337,0.00116467,0.106011,0.0447805,0.19117,7.97315e-06,49.0734
8,0.027454,0.0276666,0.0180002,0.000281172,0.000486773,0.000511675,0.0602445,2.7357e-07,0.00177504,0.00198768,0.00202934,0.000260505,6.70098e-05,9.19113e-05,0.000225338,3.88914e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00202934,0.000260505,0.00101147,5.65053e-05,8.41608e-05,1.8255e-05,0.000319475,0.000672753,0.000225338,3.88914e-08,0.0599602
Total,35.9967,28.5908,53.265,0.273005,0.952153,1.0857,84.102,0.00131896,6.45237,6.66843,34.6931,0.246463,0.368222,0.545774,8.0582,0.000129735,, , 1.66538,10.5072,0.948155,66.1026,21.4208,34.6931,0.246463,1.2825,0.52843,0.322039,0.0635278,0.183419,1.14651,8.0582,0.000129735,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14057,0.00846557,1.56123,20.5545,0.0208071,3.83728
