Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.7248,0,1.81752,0.000688974,0.055415,0,0.111504,3.8244e-06,0.102898,0,1.23285,0.000681999,0.0114129,0,0.0876581,3.7452e-06,, , 0.0570118,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693215,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.7452e-06,0.0585562
2,14.3227,14.4148,11.3426,0.00720609,0.384591,0.439901,3.53061,0.000274564,3.46796,3.56001,9.61606,0.00689692,0.122561,0.177871,2.66216,1.67535e-05,, , 0.489773,6.25664,0.281557,15.039,8.87695,9.61606,0.00689692,0.0155217,0.159013,0.122412,0.0190061,0.00836733,0.51324,2.66216,1.67535e-05,0.920125
3,3.94376,3.98394,7.27365,0.0141527,0.123994,0.148707,2.79396,0.000182935,0.835555,0.875735,6.41548,0.0135343,0.0461521,0.0708651,1.06443,2.12397e-05,, , 0.213954,1.37476,0.122576,5.19895,2.83585,6.41548,0.0135343,0.0293457,0.0692096,0.0396159,0.00819175,0.0073045,0.152882,1.06443,2.12397e-05,1.73961
4,5.81904,5.90571,7.76413,0.0227633,0.200968,0.250881,5.39275,4.79608e-05,1.02212,1.10879,6.41332,0.0215266,0.0863344,0.136247,1.93474,5.48145e-06,, , 0.424829,1.4674,0.238688,8.71495,4.15019,6.41332,0.0215266,0.0584488,0.134279,0.072218,0.016084,0.0115958,0.228027,1.93474,5.48145e-06,3.46485
5,1.4253,1.45719,7.03566,0.049288,0.0600042,0.078448,7.62983,8.35447e-05,0.251482,0.283368,5.49984,0.0468146,0.030091,0.0485348,0.715992,1.57373e-05,, , 0.15618,0.291019,0.0876438,6.27073,1.45379,5.49984,0.0468146,0.116473,0.0499221,0.0227841,0.00591965,0.017268,0.0652687,0.715992,1.57373e-05,6.90454
6,2.28473,2.35081,8.43802,0.0897664,0.102559,0.139301,15.2238,0.000123532,0.403263,0.469338,5.50065,0.0848195,0.0589548,0.0956969,1.39642,1.93924e-05,, , 0.31209,0.387537,0.172973,11.9448,2.43759,5.50065,0.0848195,0.232886,0.0985085,0.0443615,0.0117818,0.0309699,0.101966,1.39642,1.93924e-05,13.8055
7,0.44809,0.449844,9.57537,0.0939369,0.0237916,0.0273335,49.3557,0.000201306,0.36651,0.368263,0.0128763,0.0770066,0.0123057,0.0158477,0.192925,9.05717e-06,, , 0.00873659,0.72115,0.00488577,12.0317,0.252186,0.0128763,0.0770066,0.827824,0.0095532,0.0174337,0.00116648,0.106011,0.0447805,0.192925,9.05717e-06,49.0734
8,0.027454,0.0276666,0.0180321,0.0002875,0.000486901,0.000511679,0.0602466,2.7479e-07,0.00177504,0.00198768,0.00206118,0.000266834,6.71372e-05,9.19157e-05,0.000227483,4.01113e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00206118,0.000266834,0.00101147,5.66117e-05,8.41608e-05,1.82804e-05,0.000319475,0.000672753,0.000227483,4.01113e-08,0.0599602
Total,35.9959,28.5899,53.265,0.27809,0.951809,1.08508,84.0984,0.000917942,6.45157,6.6675,34.6931,0.251547,0.367879,0.545154,8.05455,9.14468e-05,, , 1.66365,10.5072,0.948155,66.1026,21.4208,34.6931,0.251547,1.2825,0.527475,0.322039,0.0635193,0.183419,1.14651,8.05455,9.14468e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.1407,0.00846533,1.56119,20.5651,0.0208057,3.83702
