Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554143,0,0.111504,4.04395e-06,0.10289,0,1.23285,0.000681999,0.0114121,0,0.0876581,3.96474e-06,, , 0.0570039,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693137,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.96474e-06,0.0585562
2,14.3227,14.4148,11.3425,0.00718912,0.384487,0.439758,3.53061,0.000371412,3.468,3.56005,9.61599,0.00687994,0.122456,0.177728,2.66216,2.28064e-05,, , 0.489854,6.25664,0.281557,15.039,8.87695,9.61599,0.00687994,0.0155217,0.158772,0.122412,0.0189995,0.00836733,0.51324,2.66216,2.28064e-05,0.920125
3,3.9437,3.98386,7.27379,0.0141309,0.1241,0.148833,2.79397,0.000165857,0.835495,0.875663,6.41562,0.0135126,0.0462584,0.0709912,1.06443,1.91049e-05,, , 0.213821,1.37476,0.122576,5.19895,2.83585,6.41562,0.0135126,0.0293457,0.0694344,0.0396159,0.00819931,0.0073045,0.152882,1.06443,1.91049e-05,1.73961
4,5.81894,5.9056,7.76425,0.026975,0.201193,0.2512,5.41694,9.99379e-05,1.02203,1.10868,6.41343,0.0257383,0.0865592,0.136566,1.95892,1.84757e-05,, , 0.424619,1.4674,0.238688,8.71495,4.15019,6.41343,0.0257383,0.0584488,0.134811,0.072218,0.016096,0.0115958,0.228027,1.95892,1.84757e-05,3.46485
5,1.42551,1.45739,7.03575,0.0482338,0.0600553,0.0785013,7.62983,8.05329e-05,0.251687,0.283572,5.49993,0.0457604,0.0301421,0.0485881,0.715994,1.42315e-05,, , 0.156595,0.291019,0.0876438,6.27073,1.45379,5.49993,0.0457604,0.116473,0.0500221,0.0227841,0.00592406,0.017268,0.0652687,0.715994,1.42315e-05,6.90454
6,2.28514,2.35127,8.43816,0.0879516,0.102772,0.139577,15.2416,0.000123643,0.403674,0.469799,5.50078,0.0830048,0.0591679,0.0959729,1.4142,1.95029e-05,, , 0.312963,0.387537,0.172973,11.9448,2.43759,5.50078,0.0830048,0.232886,0.0989837,0.0443615,0.0117956,0.0309699,0.101966,1.4142,1.95029e-05,13.8055
7,0.448086,0.449841,9.57535,0.0950344,0.023816,0.0273946,49.3557,0.000201401,0.366506,0.368261,0.0128571,0.0781041,0.0123302,0.0159088,0.192924,9.15244e-06,, , 0.00872714,0.72115,0.00488577,12.0317,0.252186,0.0128571,0.0781041,0.827824,0.00963972,0.0174337,0.00116549,0.106011,0.0447805,0.192924,9.15244e-06,49.0734
8,0.027454,0.0276666,0.0180085,0.000317129,0.000486806,0.000511676,0.0602445,2.78083e-07,0.00177504,0.00198768,0.00203757,0.000296462,6.70428e-05,9.19124e-05,0.000225339,4.34049e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203757,0.000296462,0.00101147,5.65329e-05,8.41608e-05,1.82615e-05,0.000319475,0.000672753,0.000225339,4.34049e-08,0.0599602
Total,35.9964,28.5904,53.2654,0.280521,0.952324,1.08578,84.1403,0.00104711,6.45205,6.66802,34.6935,0.253979,0.368393,0.545847,8.09652,0.000107282,, , 1.66466,10.5072,0.948155,66.1026,21.4208,34.6935,0.253979,1.2825,0.528651,0.322039,0.0635495,0.183419,1.14651,8.09652,0.000107282,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13962,0.00846506,1.56114,20.4666,0.0208041,3.83671
