Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554147,0,0.111504,3.14326e-06,0.102892,0,1.23285,0.000681999,0.0114125,0,0.0876581,3.06406e-06,, , 0.057006,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693177,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.06406e-06,0.0585562
2,14.3229,14.415,11.3426,0.00734543,0.384643,0.440017,3.53061,0.000364431,3.46817,3.56027,9.61606,0.00703625,0.122612,0.177986,2.66216,2.23701e-05,, , 0.490239,6.25664,0.281557,15.039,8.87695,9.61606,0.00703625,0.0155217,0.15918,0.122412,0.0190059,0.00836733,0.51324,2.66216,2.23701e-05,0.920125
3,3.9437,3.98388,7.27358,0.0133571,0.123998,0.148759,2.79396,8.19209e-05,0.835499,0.875676,6.41541,0.0127388,0.0461565,0.0709169,1.06443,8.61293e-06,, , 0.213838,1.37476,0.122576,5.19895,2.83585,6.41541,0.0127388,0.0293457,0.0692691,0.0396159,0.00818837,0.0073045,0.152882,1.06443,8.61293e-06,1.73961
4,5.81881,5.90544,7.76407,0.0262702,0.200907,0.250828,5.39275,7.83268e-05,1.02189,1.10852,6.41326,0.0250335,0.0862727,0.136194,1.93474,1.3073e-05,, , 0.424332,1.4674,0.238688,8.71495,4.15019,6.41326,0.0250335,0.0584488,0.134171,0.072218,0.0160777,0.0115958,0.228027,1.93474,1.3073e-05,3.46485
5,1.4255,1.45743,7.03569,0.0561656,0.0600151,0.0784553,7.62983,0.000225871,0.25168,0.283611,5.49987,0.0536922,0.0301019,0.0485422,0.715992,8.69007e-05,, , 0.156628,0.291019,0.0876438,6.27073,1.45379,5.49987,0.0536922,0.116473,0.049939,0.0227841,0.00592098,0.017268,0.0652687,0.715992,8.69007e-05,6.90454
6,2.285,2.35117,8.43806,0.10067,0.10264,0.139416,15.2238,0.000141529,0.403528,0.469702,5.50069,0.0957236,0.0590364,0.0958122,1.39642,3.73887e-05,, , 0.312703,0.387537,0.172973,11.9448,2.43759,5.50069,0.0957236,0.232886,0.0987009,0.0443615,0.0117862,0.0309699,0.101966,1.39642,3.73887e-05,13.8055
7,0.448087,0.449845,9.57536,0.122396,0.0237868,0.0273315,49.3557,0.000204272,0.366506,0.368265,0.0128651,0.105466,0.0123009,0.0158457,0.192925,1.20238e-05,, , 0.00873178,0.72115,0.00488577,12.0317,0.252186,0.0128651,0.105466,0.827824,0.00954699,0.0174337,0.0011659,0.106011,0.0447805,0.192925,1.20238e-05,49.0734
8,0.027454,0.0276666,0.018003,0.000340637,0.000486784,0.000511675,0.0602445,2.79363e-07,0.00177504,0.00198768,0.00203208,0.00031997,6.70207e-05,9.19116e-05,0.000225338,4.46843e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203208,0.00031997,0.00101147,5.65144e-05,8.41608e-05,1.82572e-05,0.000319475,0.000672753,0.000225338,4.46843e-08,0.0599602
Total,35.9962,28.5904,53.2649,0.327235,0.951891,1.08532,84.0984,0.00109977,6.45194,6.66803,34.693,0.300692,0.36796,0.545389,8.05455,0.000183478,, , 1.66456,10.5072,0.948155,66.1026,21.4208,34.693,0.300692,1.2825,0.527795,0.322039,0.0635147,0.183419,1.14651,8.05455,0.000183478,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14068,0.00846175,1.56053,20.5642,0.0207841,3.83303
