Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72481,0,1.81752,0.000450437,0.0554166,0,0.111504,2.45492e-06,0.102908,0,1.23285,0.000443462,0.0114144,0,0.0876581,2.37572e-06,, , 0.0570214,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000443462,0.000987789,0.00693368,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.37572e-06,0.0585562
2,14.3229,14.415,11.3422,0.00243587,0.384191,0.439573,3.50291,1.02919e-05,3.46818,3.56028,9.61565,0.00212669,0.12216,0.177543,2.63446,2.36444e-07,, , 0.490254,6.25664,0.281557,15.039,8.87695,9.61565,0.00212669,0.0155217,0.158326,0.122412,0.0189647,0.00836733,0.51324,2.63446,2.36444e-07,0.920125
3,3.94378,3.98395,7.2744,0.00400949,0.124315,0.14889,2.81811,1.61437e-05,0.835578,0.875745,6.41623,0.00339114,0.0464731,0.0710481,1.08858,3.9078e-07,, , 0.213987,1.37476,0.122576,5.19895,2.83585,6.41623,0.00339114,0.0293457,0.069675,0.0396159,0.00823036,0.0073045,0.152882,1.08858,3.9078e-07,1.73961
4,5.81942,5.90612,7.76456,0.0041957,0.201566,0.251597,5.44112,2.7549e-05,1.0225,1.1092,6.41374,0.00295899,0.0869319,0.136964,1.98311,3.78508e-07,, , 0.425622,1.4674,0.238688,8.71495,4.15019,6.41374,0.00295899,0.0584488,0.13555,0.072218,0.0161271,0.0115958,0.228027,1.98311,3.78508e-07,3.46485
5,1.42563,1.45755,7.03594,0.0111548,0.0601745,0.0786328,7.62984,5.41642e-05,0.251808,0.283724,5.50012,0.00868138,0.0302613,0.0487196,0.715999,1.04711e-06,, , 0.156858,0.291019,0.0876438,6.27073,1.45379,5.50012,0.00868138,0.116473,0.050263,0.0227841,0.0059338,0.017268,0.0652687,0.715999,1.04711e-06,6.90454
6,2.28533,2.35145,8.43838,0.0241663,0.103113,0.140007,15.2416,0.000106428,0.403864,0.46998,5.50101,0.0192194,0.0595089,0.0964029,1.41421,2.28762e-06,, , 0.313324,0.387537,0.172973,11.9448,2.43759,5.50101,0.0192194,0.232886,0.0997319,0.0443615,0.0118183,0.0309699,0.101966,1.41421,2.28762e-06,13.8055
7,0.448098,0.449853,9.5754,0.0238835,0.0238311,0.0274009,49.3574,0.000193749,0.366517,0.368273,0.0129009,0.00695322,0.0123452,0.015915,0.194679,1.50052e-06,, , 0.00875458,0.72115,0.00488577,12.0317,0.252186,0.0129009,0.00695322,0.827824,0.00965882,0.0174337,0.00116773,0.106011,0.0447805,0.194679,1.50052e-06,49.0734
8,0.027454,0.0276666,0.0180085,3.69221e-05,0.000486806,0.000511676,0.0602445,2.4552e-07,0.00177504,0.00198768,0.00203757,1.62553e-05,6.70428e-05,9.19124e-05,0.000225339,1.08418e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203757,1.62553e-05,0.00101147,5.65328e-05,8.41608e-05,1.82615e-05,0.000319475,0.000672753,0.000225339,1.08418e-08,0.0599602
Total,35.9974,28.5916,53.2664,0.070333,0.953093,1.08661,84.1627,0.000411026,6.45313,6.66919,34.6945,0.0437906,0.369162,0.546684,8.11893,8.22753e-06,, , 1.6669,10.5072,0.948155,66.1026,21.4208,34.6945,0.0437906,1.2825,0.530196,0.322039,0.0636117,0.183419,1.14651,8.11893,8.22753e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13904,0.00847991,1.56388,20.4124,0.020894,3.8533
