Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554152,0,0.111504,2.91952e-06,0.102896,0,1.23285,0.000681999,0.011413,0,0.0876581,2.84031e-06,, , 0.0570099,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693228,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.84031e-06,0.0585562
2,14.3229,14.415,11.3423,0.00725304,0.384301,0.439634,3.50292,0.000241748,3.46815,3.56026,9.6158,0.00694386,0.12227,0.177604,2.63447,1.47024e-05,, , 0.490207,6.25664,0.281557,15.039,8.87695,9.6158,0.00694386,0.0155217,0.158482,0.122412,0.0189798,0.00836733,0.51324,2.63447,1.47024e-05,0.920125
3,3.94384,3.984,7.27375,0.0141778,0.124083,0.148823,2.79396,0.00017581,0.835638,0.875798,6.41558,0.0135595,0.0462419,0.0709816,1.06443,2.0349e-05,, , 0.214099,1.37476,0.122576,5.19895,2.83585,6.41558,0.0135595,0.0293457,0.0694104,0.0396159,0.00819718,0.0073045,0.152882,1.06443,2.0349e-05,1.73961
4,5.81929,5.90598,7.76425,0.0264361,0.20111,0.251038,5.41694,8.01832e-05,1.02238,1.10907,6.41343,0.0251994,0.0864762,0.136404,1.95892,1.35371e-05,, , 0.425361,1.4674,0.238688,8.71495,4.15019,6.41343,0.0251994,0.0584488,0.134567,0.072218,0.0160955,0.0115958,0.228027,1.95892,1.35371e-05,3.46485
5,1.42533,1.45721,7.03559,0.0461122,0.0599562,0.0783915,7.62094,7.51462e-05,0.251503,0.283391,5.49977,0.0436388,0.030043,0.0484783,0.707106,1.15381e-05,, , 0.156218,0.291019,0.0876438,6.27073,1.45379,5.49977,0.0436388,0.116473,0.0498213,0.0227841,0.00591601,0.017268,0.0652687,0.707106,1.15381e-05,6.90454
6,2.28474,2.35075,8.438,0.0831365,0.102494,0.139189,15.2238,0.000119733,0.403277,0.469287,5.50063,0.0781896,0.05889,0.0955853,1.39642,1.55928e-05,, , 0.312055,0.387537,0.172973,11.9448,2.43759,5.50063,0.0781896,0.232886,0.0983338,0.0443615,0.0117801,0.0309699,0.101966,1.39642,1.55928e-05,13.8055
7,0.448083,0.449836,9.57532,0.0988097,0.0237428,0.0272661,49.3539,0.000201795,0.366502,0.368256,0.0128216,0.0818794,0.0122569,0.0157803,0.19117,9.54641e-06,, , 0.00872258,0.72115,0.00488577,12.0317,0.252186,0.0128216,0.0818794,0.827824,0.00943986,0.0174337,0.00116368,0.106011,0.0447805,0.19117,9.54641e-06,49.0734
8,0.027454,0.0276666,0.0180096,0.000346863,0.00048681,0.000511676,0.0602445,2.81465e-07,0.00177504,0.00198768,0.00203867,0.000326196,6.70471e-05,9.19126e-05,0.000225339,4.67869e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203867,0.000326196,0.00101147,5.65365e-05,8.41608e-05,1.82624e-05,0.000319475,0.000672753,0.000225339,4.67869e-08,0.0599602
Total,35.9964,28.5905,53.2648,0.276961,0.951589,1.08485,84.0842,0.000897616,6.45211,6.66805,34.6929,0.250419,0.367659,0.544926,8.0404,8.81529e-05,, , 1.66475,10.5072,0.948155,66.1026,21.4208,34.6929,0.250419,1.2825,0.527044,0.322039,0.0635018,0.183419,1.14651,8.0404,8.81529e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14106,0.00846535,1.56119,20.5987,0.0208058,3.83704
