Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554147,0,0.111504,3.37422e-06,0.102895,0,1.23285,0.000681999,0.0114125,0,0.0876581,3.29501e-06,, , 0.0570084,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693177,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.29501e-06,0.0585562
2,14.3229,14.4149,11.3426,0.00701858,0.38469,0.440124,3.53061,0.000103137,3.46812,3.56018,9.61604,0.0067094,0.122659,0.178093,2.66216,6.03929e-06,, , 0.490101,6.25664,0.281557,15.039,8.87695,9.61604,0.0067094,0.0155217,0.159336,0.122412,0.0190045,0.00836733,0.51324,2.66216,6.03929e-06,0.920125
3,3.94376,3.98392,7.27376,0.0125828,0.12405,0.148751,2.79396,5.17498e-05,0.835559,0.875719,6.41559,0.0119644,0.046208,0.070909,1.06443,4.84153e-06,, , 0.213941,1.37476,0.122576,5.19895,2.83585,6.41559,0.0119644,0.0293457,0.0693038,0.0396159,0.00819743,0.0073045,0.152882,1.06443,4.84153e-06,1.73961
4,5.81947,5.90618,7.76448,0.0226102,0.201479,0.251513,5.41695,4.78527e-05,1.02255,1.10926,6.41367,0.0213735,0.0868453,0.136879,1.95894,5.45443e-06,, , 0.425731,1.4674,0.238688,8.71495,4.15019,6.41367,0.0213735,0.0584488,0.135386,0.072218,0.0161198,0.0115958,0.228027,1.95894,5.45443e-06,3.46485
5,1.42536,1.45723,7.03559,0.052037,0.0599884,0.078459,7.62094,9.90514e-05,0.251534,0.283406,5.49977,0.0495636,0.0300752,0.0485459,0.707106,2.34907e-05,, , 0.156276,0.291019,0.0876438,6.27073,1.45379,5.49977,0.0495636,0.116473,0.0499211,0.0227841,0.00591583,0.017268,0.0652687,0.707106,2.34907e-05,6.90454
6,2.28492,2.351,8.43808,0.092533,0.102698,0.139507,15.2238,0.000127194,0.40345,0.469537,5.50071,0.0875862,0.059094,0.0959034,1.39642,2.30536e-05,, , 0.312477,0.387537,0.172973,11.9448,2.43759,5.50071,0.0875862,0.232886,0.0988474,0.0443615,0.0117884,0.0309699,0.101966,1.39642,2.30536e-05,13.8055
7,0.44809,0.449846,9.57534,0.128678,0.0237941,0.0273568,49.3539,0.000204974,0.366509,0.368265,0.0128465,0.111747,0.0123082,0.0158709,0.191171,1.27259e-05,, , 0.00873566,0.72115,0.00488577,12.0317,0.252186,0.0128465,0.111747,0.827824,0.0095805,0.0174337,0.00116495,0.106011,0.0447805,0.191171,1.27259e-05,49.0734
8,0.027454,0.0276666,0.0180035,0.0002061,0.000486786,0.000511675,0.0602445,2.65807e-07,0.00177504,0.00198768,0.00203263,0.000185433,6.7023e-05,9.19117e-05,0.000225338,3.1129e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203263,0.000185433,0.00101147,5.65163e-05,8.41608e-05,1.82576e-05,0.000319475,0.000672753,0.000225338,3.1129e-08,0.0599602
Total,35.9967,28.5908,53.2654,0.316354,0.9526,1.08622,84.1119,0.000637599,6.45239,6.66836,34.6935,0.289812,0.36867,0.546293,8.06812,7.89315e-05,, , 1.66535,10.5072,0.948155,66.1026,21.4208,34.6935,0.289812,1.2825,0.529363,0.322039,0.0635606,0.183419,1.14651,8.06812,7.89315e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14032,0.00846244,1.56066,20.5297,0.0207883,3.8338
