Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72481,0,1.81752,0.000349919,0.0554166,0,0.111504,1.96616e-06,0.102908,0,1.23285,0.000342944,0.0114144,0,0.0876581,1.88696e-06,, , 0.0570217,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000342944,0.000987789,0.00693367,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,1.88696e-06,0.0585562
2,14.3227,14.4148,11.3422,0.0016488,0.384265,0.439706,3.50291,9.07849e-06,3.46798,3.56001,9.61567,0.00133962,0.122234,0.177676,2.63446,1.60608e-07,, , 0.489794,6.25664,0.281557,15.039,8.87695,9.61567,0.00133962,0.0155217,0.158532,0.122412,0.018966,0.00836733,0.51324,2.63446,1.60608e-07,0.920125
3,3.94377,3.98393,7.2744,0.00433855,0.124301,0.148863,2.81811,1.63911e-05,0.83557,0.875728,6.41623,0.00372019,0.0464598,0.0710216,1.08858,4.21705e-07,, , 0.213962,1.37476,0.122576,5.19895,2.83585,6.41623,0.00372019,0.0293457,0.0696353,0.0396159,0.00823025,0.0073045,0.152882,1.08858,4.21705e-07,1.73961
4,5.81938,5.90609,7.76454,0.00734805,0.20155,0.251588,5.44112,2.88967e-05,1.02247,1.10918,6.41372,0.00611134,0.0869165,0.136954,1.98311,7.15431e-07,, , 0.425558,1.4674,0.238688,8.71495,4.15019,6.41372,0.00611134,0.0584488,0.135527,0.072218,0.0161254,0.0115958,0.228027,1.98311,7.15431e-07,3.46485
5,1.42549,1.45741,7.03598,0.0116758,0.0601914,0.0786425,7.63872,5.42853e-05,0.251666,0.283587,5.50016,0.00920241,0.0302783,0.0487294,0.72488,1.10766e-06,, , 0.15659,0.291019,0.0876438,6.27073,1.45379,5.50016,0.00920241,0.116473,0.0502875,0.0227841,0.00593602,0.017268,0.0652687,0.72488,1.10766e-06,6.90454
6,2.28548,2.3516,8.43844,0.0153738,0.103182,0.140073,15.2594,0.000105499,0.404014,0.470128,5.50107,0.0104269,0.0595785,0.0964688,1.43198,1.35915e-06,, , 0.313632,0.387537,0.172973,11.9448,2.43759,5.50107,0.0104269,0.232886,0.0998608,0.0443615,0.011825,0.0309699,0.101966,1.43198,1.35915e-06,13.8055
7,0.448101,0.449856,9.57538,0.0244834,0.023842,0.0274344,49.3574,0.000193816,0.36652,0.368275,0.0128833,0.00755315,0.0123562,0.0159485,0.194678,1.56793e-06,, , 0.00875844,0.72115,0.00488577,12.0317,0.252186,0.0128833,0.00755315,0.827824,0.00970419,0.0174337,0.00116683,0.106011,0.0447805,0.194678,1.56793e-06,49.0734
8,0.027454,0.0276666,0.018009,7.16837e-05,0.000486808,0.000511676,0.0602445,2.5148e-07,0.00177504,0.00198768,0.00203812,5.10168e-05,6.7045e-05,9.19125e-05,0.000225339,1.6802e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203812,5.10168e-05,0.00101147,5.65347e-05,8.41608e-05,1.8262e-05,0.000319475,0.000672753,0.000225339,1.6802e-08,0.0599602
Total,35.9972,28.5913,53.2665,0.0652901,0.953236,1.08682,84.1894,0.000410185,6.4529,6.6689,34.6946,0.0387476,0.369305,0.54689,8.14558,7.23625e-06,, , 1.6664,10.5072,0.948155,66.1026,21.4208,34.6946,0.0387476,1.2825,0.530537,0.322039,0.0636191,0.183419,1.14651,8.14558,7.23625e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13837,0.00848031,1.56395,20.3516,0.0208964,3.85374
