Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000695224,0.0554144,0,0.111504,3.83488e-06,0.102893,0,1.23285,0.000688249,0.0114123,0,0.0876581,3.75568e-06,, , 0.0570061,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000688249,0.000987789,0.00693153,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.75568e-06,0.0585562
2,14.3227,14.4148,11.3425,0.0065715,0.384391,0.439615,3.5306,7.71812e-05,3.46797,3.56002,9.61597,0.00626232,0.12236,0.177585,2.66216,4.41703e-06,, , 0.48979,6.25664,0.281557,15.039,8.87695,9.61597,0.00626232,0.0155217,0.158536,0.122412,0.0189967,0.00836733,0.51324,2.66216,4.41703e-06,0.920125
3,3.94371,3.98387,7.27348,0.0144818,0.123963,0.148748,2.78189,0.000383751,0.835509,0.875665,6.41531,0.0138634,0.0461214,0.0709062,1.05236,4.63417e-05,, , 0.213838,1.37476,0.122576,5.19895,2.83585,6.41531,0.0138634,0.0293457,0.0692287,0.0396159,0.00818306,0.0073045,0.152882,1.05236,4.63417e-05,1.73961
4,5.81918,5.90583,7.76444,0.0223976,0.201364,0.25133,5.41695,4.53816e-05,1.02226,1.10892,6.41362,0.0211609,0.0867306,0.136696,1.95894,4.83666e-06,, , 0.425096,1.4674,0.238688,8.71495,4.15019,6.41362,0.0211609,0.0584488,0.135093,0.072218,0.0161154,0.0115958,0.228027,1.95894,4.83666e-06,3.46485
5,1.42541,1.45731,7.03555,0.0563703,0.0599485,0.0783968,7.62094,0.000198188,0.251589,0.28349,5.49973,0.0538969,0.0300353,0.0484836,0.707105,7.3059e-05,, , 0.156416,0.291019,0.0876438,6.27073,1.45379,5.49973,0.0538969,0.116473,0.0498207,0.0227841,0.00591407,0.017268,0.0652687,0.707105,7.3059e-05,6.90454
6,2.28466,2.35072,8.43799,0.0870614,0.102513,0.139244,15.2238,0.000121661,0.403196,0.469249,5.50062,0.0821146,0.0589088,0.0956401,1.39642,1.7521e-05,, , 0.311936,0.387537,0.172973,11.9448,2.43759,5.50062,0.0821146,0.232886,0.0984088,0.0443615,0.0117786,0.0309699,0.101966,1.39642,1.7521e-05,13.8055
7,0.448088,0.449844,9.57533,0.0637364,0.0237494,0.0272735,49.3539,0.000198142,0.366507,0.368263,0.0128326,0.0468061,0.0122636,0.0157876,0.19117,5.89373e-06,, , 0.00873354,0.72115,0.00488577,12.0317,0.252186,0.0128326,0.0468061,0.827824,0.00945327,0.0174337,0.00116424,0.106011,0.0447805,0.19117,5.89373e-06,49.0734
8,0.027454,0.0276666,0.0180409,0.00035003,0.000486936,0.00051168,0.0602466,2.81984e-07,0.00177504,0.00198768,0.00206997,0.000329363,6.71724e-05,9.19169e-05,0.000227484,4.73058e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00206997,0.000329363,0.00101147,5.66411e-05,8.41608e-05,1.82874e-05,0.000319475,0.000672753,0.000227484,4.73058e-08,0.0599602
Total,35.996,28.59,53.2648,0.251664,0.95183,1.08512,84.0998,0.00102842,6.4517,6.6676,34.693,0.225122,0.367899,0.54519,8.05603,0.000155872,, , 1.6639,10.5072,0.948155,66.1026,21.4208,34.693,0.225122,1.2825,0.527529,0.322039,0.0635217,0.183419,1.14651,8.05603,0.000155872,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14066,0.00846722,1.56154,20.5615,0.0208171,3.83912
