Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
4.79214e-05,2.49108e-07,8.19261e-06,2.72414e-05,5.90178e-06,3.75399e-06,2.58252e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,6.77716,0,1.2223,0.0027059,0.0385554,0,0.107159,3.36562e-06,0.102966,0,0.952422,0.002678,0.0114144,0,0.0876101,3.28642e-06,, , 0.0569939,0.00667268,0.0392989,6.19192,0.762942,0.952422,0.002678,0.000919579,0.00693015,0.00312942,0.00135485,0.00108475,0.0230575,0.0876101,3.28642e-06,0.0545126
2,3.229,3.26902,15.5553,5500.08,0.111513,0.13517,2.55517,5.49736,0.835166,0.875188,14.7252,5500.07,0.0482162,0.0718738,1.17142,0.687168,, , 0.212933,1.37476,0.122661,5.00969,1.5742,14.7252,5500.07,0.0235251,0.0721326,0.0396159,0.00834157,0.00635559,0.124006,1.17142,0.687168,1.39457
Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72478,0,1.81752,0.000688974,0.0554125,0,0.111504,3.36971e-06,0.102881,0,1.23285,0.000681999,0.0114104,0,0.0876581,3.29051e-06,, , 0.0569943,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00692965,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.29051e-06,0.0585562
2,14.3222,14.4141,11.3431,0.00652452,0.385299,0.440576,3.58599,6.31135e-05,3.46746,3.5594,9.61661,0.00621534,0.123269,0.178545,2.71754,3.5378e-06,, , 0.488667,6.25664,0.281557,15.039,8.87695,9.61661,0.00621534,0.0155217,0.16034,0.122412,0.0190623,0.00836733,0.51324,2.71754,3.5378e-06,0.920125
3,3.94366,3.98382,7.27414,0.0132318,0.124153,0.148698,2.80604,9.44785e-05,0.83546,0.875615,6.41597,0.0126134,0.0463113,0.0708563,1.07651,1.01826e-05,, , 0.213739,1.37476,0.122576,5.19895,2.83585,6.41597,0.0126134,0.0293457,0.0693349,0.0396159,0.00821678,0.0073045,0.152882,1.07651,1.01826e-05,1.73961
4,5.8197,5.90646,7.76512,0.0237284,0.201703,0.251183,5.46532,5.55585e-05,1.02279,1.10954,6.41431,0.0224917,0.0870691,0.13655,2.00731,7.38087e-06,, , 0.426245,1.4674,0.238688,8.71495,4.15019,6.41431,0.0224917,0.0584488,0.135216,0.072218,0.0161853,0.0115958,0.228027,2.00731,7.38087e-06,3.46485
5,1.42557,1.45748,7.03585,0.0522241,0.0601094,0.078546,7.62983,0.000106416,0.251748,0.283656,5.50003,0.0497506,0.0301962,0.0486328,0.715997,2.71728e-05,, , 0.156737,0.291019,0.0876438,6.27073,1.45379,5.50003,0.0497506,0.116473,0.0501157,0.0227841,0.00592928,0.017268,0.0652687,0.715997,2.71728e-05,6.90454
6,2.28497,2.35111,8.43833,0.0933684,0.102998,0.139818,15.2416,0.000133738,0.403505,0.469638,5.50096,0.0884216,0.0593939,0.0962145,1.41421,2.9598e-05,, , 0.312619,0.387537,0.172973,11.9448,2.43759,5.50096,0.0884216,0.232886,0.0994334,0.0443615,0.0118135,0.0309699,0.101966,1.41421,2.9598e-05,13.8055
7,0.448091,0.449843,9.57538,0.119407,0.0237949,0.0273351,49.3574,0.000204079,0.36651,0.368262,0.0128845,0.102476,0.0123091,0.0158492,0.194678,1.18307e-05,, , 0.00873682,0.72115,0.00488577,12.0317,0.252186,0.0128845,0.102476,0.827824,0.00955768,0.0174337,0.00116689,0.106011,0.0447805,0.194678,1.18307e-05,49.0734
8,0.027454,0.0276666,0.0179903,0.000296841,0.000486639,0.00051148,0.0602423,2.74865e-07,0.00177504,0.00198768,0.00201945,0.000276174,6.68755e-05,9.17163e-05,0.000223193,4.01861e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00201945,0.000276174,0.00101147,5.6184e-05,8.41608e-05,1.82471e-05,0.000319475,0.000672753,0.000223193,4.01861e-08,0.0599602
Total,35.9964,28.5905,53.2675,0.30947,0.953957,1.08667,84.2579,0.000661028,6.45213,6.6681,34.6956,0.282927,0.370026,0.546739,8.21413,9.30335e-05,, , 1.66482,10.5072,0.948155,66.1026,21.4208,34.6956,0.282927,1.2825,0.530983,0.322039,0.0637436,0.183419,1.14651,8.21413,9.30335e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13665,0.00846282,1.56073,20.1973,0.0207905,3.83422
