Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000663974,0.0554142,0,0.111504,2.73022e-05,0.102887,0,1.23285,0.000656999,0.011412,0,0.0876581,2.7223e-05,, , 0.0570003,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000656999,0.000987789,0.00693129,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,2.7223e-05,0.0585562
2,14.3227,14.4148,11.3424,0.00723288,0.384309,0.439626,3.50292,0.000365397,3.468,3.56008,9.61583,0.00692371,0.122278,0.177596,2.63447,2.24305e-05,, , 0.489882,6.25664,0.281557,15.039,8.87695,9.61583,0.00692371,0.0155217,0.158479,0.122412,0.0189823,0.00836733,0.51324,2.63447,2.24305e-05,0.920125
3,3.94374,3.98391,7.27357,0.0143747,0.124,0.148764,2.79396,0.000226734,0.835542,0.87571,6.4154,0.0137564,0.0461582,0.0709227,1.06443,2.67146e-05,, , 0.213915,1.37476,0.122576,5.19895,2.83585,6.4154,0.0137564,0.0293457,0.0692771,0.0396159,0.00818788,0.0073045,0.152882,1.06443,2.67146e-05,1.73961
4,5.81919,5.90582,7.76429,0.0237774,0.201174,0.251122,5.41694,5.19559e-05,1.02227,1.10891,6.41347,0.0225407,0.0865399,0.136488,1.95892,6.48023e-06,, , 0.425092,1.4674,0.238688,8.71495,4.15019,6.41347,0.0225407,0.0584488,0.134711,0.072218,0.0160995,0.0115958,0.228027,1.95892,6.48023e-06,3.46485
5,1.42535,1.45725,7.03565,0.0475235,0.0600258,0.0785022,7.62094,7.87994e-05,0.251524,0.283424,5.49983,0.0450501,0.0301126,0.048589,0.707107,1.33647e-05,, , 0.156273,0.291019,0.0876438,6.27073,1.45379,5.49983,0.0450501,0.116473,0.0499986,0.0227841,0.00591891,0.017268,0.0652687,0.707107,1.33647e-05,6.90454
6,2.28471,2.35073,8.43799,0.0850968,0.102588,0.139402,15.2238,0.000120817,0.403243,0.469263,5.50061,0.08015,0.0589846,0.0957977,1.39642,1.66765e-05,, , 0.311996,0.387537,0.172973,11.9448,2.43759,5.50061,0.08015,0.232886,0.0986426,0.0443615,0.0117783,0.0309699,0.101966,1.39642,1.66765e-05,13.8055
7,0.448092,0.449847,9.57538,0.0881158,0.023819,0.0273868,49.3574,0.000200686,0.366511,0.368266,0.0128841,0.0711855,0.0123332,0.015901,0.194678,8.43772e-06,, , 0.0087393,0.72115,0.00488577,12.0317,0.252186,0.0128841,0.0711855,0.827824,0.00963357,0.0174337,0.00116687,0.106011,0.0447805,0.194678,8.43772e-06,49.0734
8,0.027454,0.0276666,0.0180332,0.000281157,0.000486905,0.000511679,0.0602466,2.74009e-07,0.00177504,0.00198768,0.00206228,0.00026049,6.71416e-05,9.19158e-05,0.000227483,3.93307e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00206228,0.00026049,0.00101147,5.66153e-05,8.41608e-05,1.82813e-05,0.000319475,0.000672753,0.000227483,3.93307e-08,0.0599602
Total,35.9961,28.59,53.2648,0.267066,0.951817,1.08531,84.0877,0.00107197,6.45175,6.66764,34.6929,0.240524,0.367886,0.545386,8.04391,0.000121367,, , 1.66398,10.5072,0.948155,66.1026,21.4208,34.6929,0.240524,1.2825,0.52773,0.322039,0.0635034,0.183419,1.14651,8.04391,0.000121367,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14095,0.00846611,1.56133,20.5889,0.0208104,3.83789
