Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554148,0,0.111504,3.59524e-06,0.102894,0,1.23285,0.000681999,0.0114126,0,0.0876581,3.51603e-06,, , 0.0570075,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.0069319,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.51603e-06,0.0585562
2,14.3227,14.4148,11.3425,0.00623678,0.384495,0.439847,3.50293,3.86036e-05,3.46799,3.56003,9.61594,0.00592761,0.122465,0.177817,2.63448,2.00593e-06,, , 0.48982,6.25664,0.281557,15.039,8.87695,9.61594,0.00592761,0.0155217,0.158875,0.122412,0.0189939,0.00836733,0.51324,2.63448,2.00593e-06,0.920125
3,3.94369,3.98384,7.27372,0.0122796,0.124058,0.148793,2.79396,4.57995e-05,0.835486,0.875638,6.41555,0.0116612,0.0462168,0.0709512,1.06443,4.09775e-06,, , 0.213788,1.37476,0.122576,5.19895,2.83585,6.41555,0.0116612,0.0293457,0.0693568,0.0396159,0.00819537,0.0073045,0.152882,1.06443,4.09775e-06,1.73961
4,5.81944,5.90616,7.7645,0.02602,0.201439,0.251418,5.41695,7.64391e-05,1.02253,1.10924,6.41368,0.0247833,0.0868054,0.136784,1.95894,1.2601e-05,, , 0.42569,1.4674,0.238688,8.71495,4.15019,6.41368,0.0247833,0.0584488,0.13525,0.072218,0.0161212,0.0115958,0.228027,1.95894,1.2601e-05,3.46485
5,1.42539,1.45728,7.03559,0.0488092,0.0599938,0.078472,7.62094,8.24547e-05,0.251567,0.283463,5.49977,0.0463358,0.0300806,0.0485588,0.707106,1.51923e-05,, , 0.156367,0.291019,0.0876438,6.27073,1.45379,5.49977,0.0463358,0.116473,0.0499396,0.0227841,0.00591574,0.017268,0.0652687,0.707106,1.51923e-05,6.90454
6,2.28476,2.35081,8.438,0.0946484,0.102528,0.139265,15.2238,0.000130885,0.403297,0.469345,5.50063,0.0897016,0.0589238,0.0956615,1.39642,2.67451e-05,, , 0.312132,0.387537,0.172973,11.9448,2.43759,5.50063,0.0897016,0.232886,0.0984444,0.0443615,0.0117795,0.0309699,0.101966,1.39642,2.67451e-05,13.8055
7,0.448085,0.449845,9.57532,0.0938708,0.023768,0.0273186,49.3539,0.000201276,0.366504,0.368264,0.0128212,0.0769405,0.0122821,0.0158327,0.19117,9.02703e-06,, , 0.00873315,0.72115,0.00488577,12.0317,0.252186,0.0128212,0.0769405,0.827824,0.00951754,0.0174337,0.00116366,0.106011,0.0447805,0.19117,9.02703e-06,49.0734
8,0.027454,0.0276666,0.0180019,0.000331285,0.00048678,0.000511675,0.0602445,2.79213e-07,0.00177504,0.00198768,0.00203098,0.000310618,6.70164e-05,9.19115e-05,0.000225338,4.4535e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203098,0.000310618,0.00101147,5.65108e-05,8.41608e-05,1.82563e-05,0.000319475,0.000672753,0.000225338,4.4535e-08,0.0599602
Total,35.9964,28.5904,53.2651,0.282885,0.952184,1.08563,84.0842,0.000579332,6.45205,6.66797,34.6933,0.256343,0.368253,0.545697,8.04043,7.32297e-05,, , 1.66462,10.5072,0.948155,66.1026,21.4208,34.6933,0.256343,1.2825,0.528372,0.322039,0.0635389,0.183419,1.14651,8.04043,7.32297e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14103,0.00846491,1.56111,20.5955,0.0208032,3.83655
