Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72478,0,1.81752,0.000688974,0.0554135,0,0.111504,3.14809e-06,0.102886,0,1.23285,0.000681999,0.0114114,0,0.0876581,3.06889e-06,, , 0.0569992,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693063,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,3.06889e-06,0.0585562
2,14.3226,14.4146,11.3427,0.00722177,0.384736,0.440038,3.53062,0.000188325,3.46787,3.5599,9.6162,0.0069126,0.122706,0.178008,2.66218,1.13635e-05,, , 0.489567,6.25664,0.281557,15.039,8.87695,9.6162,0.0069126,0.0155217,0.159281,0.122412,0.0190204,0.00836733,0.51324,2.66218,1.13635e-05,0.920125
3,3.94372,3.98387,7.27354,0.0142935,0.124001,0.148786,2.79396,0.000299399,0.835519,0.875672,6.41537,0.0136751,0.0461591,0.0709441,1.06443,3.57977e-05,, , 0.21385,1.37476,0.122576,5.19895,2.83585,6.41537,0.0136751,0.0293457,0.069301,0.0396159,0.00818632,0.0073045,0.152882,1.06443,3.57977e-05,1.73961
4,5.81938,5.90606,7.76426,0.0262014,0.201205,0.251213,5.41694,7.84908e-05,1.02247,1.10914,6.41344,0.0249647,0.0865707,0.136579,1.95892,1.31139e-05,, , 0.425527,1.4674,0.238688,8.71495,4.15019,6.41344,0.0249647,0.0584488,0.134835,0.072218,0.016097,0.0115958,0.228027,1.95892,1.31139e-05,3.46485
5,1.42536,1.45727,7.03563,0.0485997,0.0599901,0.07844,7.62094,8.18568e-05,0.251538,0.28345,5.49981,0.0461263,0.030077,0.0485268,0.707107,1.48934e-05,, , 0.156325,0.291019,0.0876438,6.27073,1.45379,5.49981,0.0461263,0.116473,0.0499018,0.0227841,0.00591786,0.017268,0.0652687,0.707107,1.48934e-05,6.90454
6,2.28481,2.35088,8.43802,0.0871243,0.102581,0.139349,15.2238,0.000122652,0.403342,0.469413,5.50065,0.0821775,0.0589772,0.0957453,1.39642,1.85115e-05,, , 0.31222,0.387537,0.172973,11.9448,2.43759,5.50065,0.0821775,0.232886,0.0985794,0.0443615,0.0117816,0.0309699,0.101966,1.39642,1.85115e-05,13.8055
7,0.448089,0.44985,9.57535,0.0872508,0.0238101,0.0273871,49.3557,0.000200605,0.366509,0.368269,0.0128507,0.0703205,0.0123242,0.0159013,0.192924,8.3562e-06,, , 0.00873981,0.72115,0.00488577,12.0317,0.252186,0.0128507,0.0703205,0.827824,0.00962665,0.0174337,0.00116517,0.106011,0.0447805,0.192924,8.3562e-06,49.0734
8,0.027454,0.0276666,0.0180139,0.000165462,0.000486828,0.000511676,0.0602445,2.62126e-07,0.00177504,0.00198768,0.00204306,0.000144795,6.70647e-05,9.19131e-05,0.000225339,2.74477e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00204306,0.000144795,0.00101147,5.65511e-05,8.41608e-05,1.82659e-05,0.000319475,0.000672753,0.000225339,2.74477e-08,0.0599602
Total,35.9962,28.5902,53.2651,0.271546,0.952223,1.08572,84.1137,0.000974739,6.4519,6.66784,34.6932,0.245004,0.368292,0.545796,8.06986,0.000105133,, , 1.66431,10.5072,0.948155,66.1026,21.4208,34.6932,0.245004,1.2825,0.528512,0.322039,0.0635378,0.183419,1.14651,8.06986,0.000105133,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14029,0.00846575,1.56126,20.5276,0.0208082,3.83748
