Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
7.85806e-05,3.65072e-07,1.05167e-05,3.99228e-05,8.88591e-06,8.92732e-06,9.96281e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.72479,0,1.81752,0.000688974,0.0554145,0,0.111504,4.27521e-06,0.102895,0,1.23285,0.000681999,0.0114124,0,0.0876581,4.19601e-06,, , 0.0570081,0.00667268,0.0392138,6.82208,1.3952,1.23285,0.000681999,0.000987789,0.00693165,0.00312942,0.00135132,0.00158292,0.0396732,0.0876581,4.19601e-06,0.0585562
2,14.3226,14.4146,11.3428,0.00727334,0.384701,0.439905,3.53063,0.000332934,3.46781,3.55983,9.61623,0.00696416,0.12267,0.177874,2.66218,2.04016e-05,, , 0.489448,6.25664,0.281557,15.039,8.87695,9.61623,0.00696416,0.0155217,0.159108,0.122412,0.0190236,0.00836733,0.51324,2.66218,2.04016e-05,0.920125
3,3.94374,3.98391,7.27366,0.0139074,0.124033,0.148779,2.79396,0.000103116,0.835539,0.875714,6.41549,0.0132891,0.0461913,0.0709374,1.06443,1.12623e-05,, , 0.213916,1.37476,0.122576,5.19895,2.83585,6.41549,0.0132891,0.0293457,0.0693205,0.0396159,0.00819236,0.0073045,0.152882,1.06443,1.12623e-05,1.73961
4,5.81939,5.90608,7.76417,0.0248969,0.201119,0.251137,5.39276,6.23532e-05,1.02248,1.10916,6.41336,0.0236602,0.0864851,0.136503,1.93474,9.07955e-06,, , 0.425553,1.4674,0.238688,8.71495,4.15019,6.41336,0.0236602,0.0584488,0.134682,0.072218,0.0160882,0.0115958,0.228027,1.93474,9.07955e-06,3.46485
5,1.42557,1.45749,7.03584,0.0496596,0.0601048,0.0785505,7.62983,8.68088e-05,0.251746,0.283665,5.50002,0.0471862,0.0301916,0.0486373,0.715996,1.73694e-05,, , 0.156748,0.291019,0.0876438,6.27073,1.45379,5.50002,0.0471862,0.116473,0.0501161,0.0227841,0.00592876,0.017268,0.0652687,0.715996,1.73694e-05,6.90454
6,2.28457,2.35058,8.43792,0.0872015,0.102545,0.139398,15.2238,0.000123744,0.403098,0.469109,5.50054,0.0822547,0.0589414,0.095794,1.39641,1.96041e-05,, , 0.311698,0.387537,0.172973,11.9448,2.43759,5.50054,0.0822547,0.232886,0.0986027,0.0443615,0.0117712,0.0309699,0.101966,1.39641,1.96041e-05,13.8055
7,0.448091,0.449845,9.57533,0.0900985,0.0237577,0.027291,49.3539,0.000200906,0.36651,0.368264,0.0128324,0.0731682,0.0122719,0.0158051,0.19117,8.65729e-06,, , 0.00873858,0.72115,0.00488577,12.0317,0.252186,0.0128324,0.0731682,0.827824,0.00947912,0.0174337,0.00116423,0.106011,0.0447805,0.19117,8.65729e-06,49.0734
8,0.027454,0.0276666,0.0180085,0.000227992,0.000486806,0.000511676,0.0602445,2.69434e-07,0.00177504,0.00198768,0.00203757,0.000207325,6.70427e-05,9.19124e-05,0.000225339,3.47554e-08,, , 0.00108033,0.00206542,0.000616971,0.0803503,0.0190347,0.00203757,0.000207325,0.00101147,5.65327e-05,8.41608e-05,1.82615e-05,0.000319475,0.000672753,0.000225339,3.47554e-08,0.0599602
Total,35.9962,28.5901,53.2652,0.273954,0.952162,1.08557,84.0966,0.000914407,6.45185,6.66773,34.6934,0.247412,0.368231,0.545643,8.05281,9.06049e-05,, , 1.66419,10.5072,0.948155,66.1026,21.4208,34.6934,0.247412,1.2825,0.528297,0.322039,0.0635379,0.183419,1.14651,8.05281,9.06049e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.14072,0.00846558,1.56123,20.5672,0.0208072,3.83729
